cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width
1660	chrI	102955	103092	-	103091	6.43124	2.533519	102968	103091	124
1661	chrI	103383	103424	-	103385	2.533519	1.753975	103385	103423	39
1662	chrI	103477	103575	-	103535	4.092607	1.169317	103483	103542	60
1663	chrI	103851	103902	-	103851	2.143747	1.364203	103851	103902	52
1664	chrI	104022	104052	-	104023	2.143747	0.974431	104022	104047	26
1665	chrI	104419	104447	-	104419	1.169316	0.584658	104419	104447	29
1666	chrI	104581	104584	-	104582	1.753975	0.974431	104581	104584	4
1667	chrI	105252	105273	-	105252	1.169316	0.389772	105252	105273	22
1668	chrI	105546	105589	-	105563	2.923291	1.364203	105552	105589	38
1669	chrI	105688	105806	-	105733	5.456809	2.533519	105719	105802	84
1670	chrI	105931	106009	-	105966	130.963464	35.469272	105956	105985	30
1671	chrI	106405	106438	-	106423	5.067038	4.092608	106407	106423	17
1672	chrI	106540	106615	-	106598	13.642026	7.210786	106573	106598	26
1673	chrI	106765	106794	-	106765	2.923291	1.169317	106765	106788	24
1674	chrI	106916	107092	-	107044	14.42157	3.118178	106981	107065	85
1675	chrI	107226	107281	-	107227	19.488608	14.616458	107227	107244	18
1676	chrI	107315	108006	-	107794	114.7879	11.888053	107417	107846	430
1677	chrI	108036	108223	-	108185	8.769871	0.974431	108086	108195	110
1678	chrI	108346	108515	-	108447	5.261922	0.584658	108375	108491	117
1679	chrI	108586	108718	-	108623	236.201959	36.443703	108614	108668	55
1680	chrI	109251	109457	-	109425	9.35453	1.364203	109253	109453	201
1681	chrI	109544	109664	-	109595	5.067036	0.779544	109564	109659	96
1682	chrI	109699	109703	-	109701	3.313063	1.753975	109699	109703	5
1683	chrI	109971	109999	-	109971	2.533518	0.389772	109971	109997	27
1684	chrI	110091	110091	-	110091	1.169317	1.169317	110091	110091	1
1685	chrI	110380	110493	-	110446	142.071969	37.418133	110436	110471	36
1686	chrI	110919	111011	-	110973	9.939189	3.118178	110937	110982	46
1687	chrI	111140	111196	-	111140	1.169316	0.194886	111140	111196	57
1688	chrI	111561	111573	-	111561	1.559088	0.389772	111561	111573	13
1689	chrI	112080	112099	-	112099	1.948861	0.974431	112080	112099	20
1690	chrI	112462	112490	-	112473	2.143746	0.779544	112468	112479	12
1691	chrI	112708	112734	-	112708	1.169316	0.389772	112708	112734	27
1692	chrI	112803	112911	-	112844	9.354532	3.897722	112843	112890	48
1693	chrI	112991	113037	-	113035	5.651695	1.753975	112991	113035	45
1694	chrI	113187	113301	-	113218	21.437468	6.041469	113216	113270	55
1695	chrI	113389	113450	-	113403	273.035441	88.67318	113400	113420	21
1696	chrI	113873	113884	-	113874	1.169316	0.584658	113873	113884	12
1697	chrI	114029	114084	-	114053	1.559088	0.389772	114029	114084	56
1698	chrI	114264	114714	-	114619	211.061649	38.58745	114551	114630	80
1699	chrI	118782	118791	-	118784	2.143747	1.364203	118782	118784	3
1700	chrI	120093	120147	-	120107	1.559088	0.389772	120093	120147	55
1701	chrI	125064	125108	-	125108	2.338633	0.974431	125067	125108	42
1702	chrI	126990	127349	-	127212	68.210129	15.201117	127031	127308	278
1703	chrI	127456	127619	-	127478	13.836909	2.338633	127478	127608	131
1704	chrI	127653	127800	-	127682	23.581216	4.872153	127655	127757	103
1705	chrI	128039	128111	-	128075	257.054775	104.458955	128052	128100	49
1706	chrI	128259	128489	-	128489	7.795442	1.364203	128326	128489	164
1707	chrI	128656	128947	-	128656	26.114729	3.50795	128656	128924	269
1708	chrI	129032	129143	-	129050	510.406718	121.024275	129046	129076	31
1709	chrI	130417	130509	-	130460	12.277823	4.287494	130442	130497	56
1710	chrI	131932	132012	-	131974	1.753974	0.389772	131932	132012	81
1711	chrI	134657	134735	-	134734	2.533519	0.974431	134657	134734	78
1712	chrI	134927	134960	-	134948	2.143746	0.779544	134927	134960	34
1713	chrI	135146	135154	-	135154	1.559089	1.364203	135146	135154	9
1714	chrI	135390	135476	-	135476	2.533518	0.584658	135409	135476	68
1715	chrI	135635	135730	-	135699	300.319492	52.229478	135682	135715	34
1716	chrI	136613	136739	-	136707	7.015897	0.974431	136640	136730	91
1717	chrI	137399	137485	-	137473	4.092608	0.974431	137423	137485	63
1718	chrI	137846	138075	-	138048	90.427151	20.657928	137976	138048	73
1719	chrI	138112	138301	-	138174	173.448631	32.351094	138141	138214	74
1720	chrI	138394	138482	-	138417	2283.285664	583.878787	138414	138436	23
1721	chrI	138921	139061	-	139032	36.053925	7.0159	138960	139046	87
1722	chrI	139646	139837	-	139724	17.734632	3.118178	139678	139772	95
1723	chrI	140032	140073	-	140054	2.143746	0.584658	140032	140072	41
1724	chrI	140204	140244	-	140236	64.507302	30.207347	140213	140237	25
1725	chrI	140471	140534	-	140471	74.641377	32.54598	140471	140524	54
1726	chrI	140655	140720	-	140687	112.644168	47.941983	140656	140690	35
1727	chrI	141182	141392	-	141230	1395.579431	169.161144	141214	141364	151
1728	chrI	141488	141719	-	141493	44612.938642	24307.365019	141489	141497	9
1729	chrI	141901	141995	-	141995	5.651696	1.364203	141914	141995	82
1730	chrI	142031	142135	-	142100	5.45681	1.753975	142067	142108	42
1731	chrI	143302	143363	-	143323	4.872151	1.169317	143302	143346	45
1732	chrI	143748	143783	-	143770	4.677266	3.50795	143751	143770	20
1733	chrI	148030	148167	-	148052	5.651695	1.364203	148051	148141	91
1734	chrI	148618	148713	-	148694	6.431241	1.559089	148627	148695	69
1735	chrI	148829	149057	-	148906	9.939187	1.753975	148850	148997	148
1736	chrI	149094	149485	-	149374	36.24881	6.236356	149192	149447	256
1737	chrI	149747	149825	-	149747	9.549418	1.753975	149747	149797	51
1738	chrI	149856	149915	-	149914	5.846582	2.533519	149907	149915	9
1739	chrI	150184	150318	-	150184	21.242581	11.888053	150184	150302	119
1740	chrI	150422	150599	-	150546	25.335192	5.651697	150492	150550	59
1741	chrI	150654	150715	-	150672	10.91362	2.533519	150672	150715	44
1742	chrI	150973	151100	-	150983	16.565318	3.313064	150983	151100	118
1743	chrI	151158	151241	-	151203	656.376418	242.243435	151179	151204	26
1744	chrI	151987	152095	-	152051	11.303392	2.143747	151999	152068	70
1745	chrI	154303	154637	-	154379	139.733328	24.55565	154346	154538	193
1746	chrI	154731	154811	-	154740	2159.727874	972.481691	154740	154754	15
1747	chrI	157066	157142	-	157066	1.559088	0.389772	157066	157142	77
1748	chrI	157187	157528	-	157236	18.319288	2.143747	157226	157426	201
1749	chrI	157909	158018	-	157911	24.360764	6.626128	157909	158000	92
1750	chrI	158154	158392	-	158162	55.737423	7.795444	158162	158390	229
1751	chrI	158479	158561	-	158503	16.95509	10.134078	158502	158545	44
1752	chrI	158637	158712	-	158663	167.796939	31.766436	158661	158698	38
1753	chrI	161341	161395	-	161354	8.964758	1.559089	161343	161395	53
1754	chrI	163564	163576	-	163575	1.169316	0.389772	163564	163576	13
1755	chrI	164039	164108	-	164094	20.268153	4.287494	164041	164101	61
1756	chrI	167047	167101	-	167063	7.99033	4.872153	167053	167085	33
1757	chrI	167286	167655	-	167378	70.938531	14.421572	167315	167589	275
1758	chrI	167708	167823	-	167754	27.089167	16.175547	167753	167795	43
1759	chrI	167888	168052	-	167936	45.79823	11.888053	167935	167992	58
1760	chrI	168132	168554	-	168157	106.992461	38.197678	168156	168529	374
1761	chrI	168607	168707	-	168619	111.864622	33.325525	168616	168637	22
1762	chrI	168753	168982	-	168982	263.680899	56.322086	168818	168982	165
1763	chrI	169012	169062	-	169021	1066.221911	539.249868	169016	169027	12
1764	chrI	169119	169174	-	169165	4.092606	0.779544	169122	169167	46
1765	chrI	170679	170795	-	170738	10.91362	4.287494	170713	170760	48
1766	chrI	171025	171062	-	171054	1.169316	0.779544	171025	171062	38
1767	chrI	171362	171408	-	171380	2.143746	0.779544	171362	171382	21
1768	chrI	171638	171772	-	171744	52.034587	8.964761	171693	171758	66
1769	chrI	171893	171942	-	171934	6.431239	2.143747	171906	171940	35
1770	chrI	173604	173637	-	173604	1.169316	0.389772	173604	173637	34
1771	chrI	173721	173760	-	173721	1.364202	0.389772	173721	173760	40
1772	chrI	174061	174082	-	174071	1.169316	0.389772	174061	174082	22
1773	chrI	174153	174185	-	174185	1.559089	1.169317	174153	174185	33
1774	chrI	174553	174598	-	174555	7.600558	2.923292	174554	174574	21
1775	chrI	174639	174689	-	174689	2.143747	1.364203	174645	174689	45
1776	chrI	175120	175197	-	175135	38.977219	5.651697	175133	175187	55
1777	chrI	176928	176995	-	176958	2.533518	0.584658	176933	176993	61
1778	chrI	177174	177241	-	177230	2.92329	0.584658	177181	177230	50
1779	chrI	179414	179459	-	179459	1.364202	0.584658	179414	179459	46
1780	chrI	179587	179785	-	179739	37.223243	6.041469	179617	179740	124
1781	chrI	179821	180224	-	180051	59.050485	8.185217	179919	180108	190
1782	chrI	180255	180318	-	180270	2.533518	0.779544	180268	180299	32
1783	chrI	180587	180669	-	180658	5.846582	1.364203	180610	180658	49
1784	chrI	180756	180857	-	180824	8.574987	2.338633	180785	180829	45
1785	chrI	180906	181013	-	180946	36.833471	8.964761	180934	181008	75
1786	chrI	181613	181715	-	181700	5.651695	0.974431	181618	181711	94
1787	chrI	181884	181918	-	181899	3.118177	1.753975	181890	181907	18
1788	chrI	182126	182506	-	182385	37.807899	6.041469	182190	182454	265
1789	chrI	183545	183570	-	183545	2.143747	1.753975	183545	183562	18
1790	chrI	184153	184198	-	184153	1.559088	0.389772	184153	184198	46
1791	chrI	187160	187303	-	187257	9.159644	1.559089	187186	187275	90
1792	chrI	187870	187927	-	187901	2.143746	0.584658	187876	187924	49
1793	chrI	188951	189104	-	189003	31.181775	7.210786	188987	189077	91
1794	chrI	189998	190069	-	190041	46.188007	9.159647	190027	190066	40
1795	chrI	191148	191161	-	191152	1.948861	1.169317	191148	191152	5
1796	chrI	191266	191404	-	191361	8.3801	1.364203	191301	191401	101
1797	chrI	191451	191469	-	191469	1.364203	0.974431	191451	191469	19
1798	chrI	191858	191920	-	191892	15.785774	3.313064	191858	191919	62
1799	chrI	198021	198050	-	198050	3.313063	1.559089	198028	198050	23
1800	chrI	198181	198392	-	198234	27.089165	4.872153	198209	198353	145
1801	chrI	198687	198749	-	198738	18.709063	3.897722	198713	198738	26
1802	chrI	198936	199038	-	199014	17.734635	7.210786	198992	199014	23
1803	chrI	200359	200461	-	200419	25.91985	8.380103	200400	200428	29
1804	chrI	202513	202526	-	202526	1.364203	1.169317	202513	202526	14
1805	chrI	204812	204846	-	204827	1.364202	0.389772	204812	204846	35
1806	chrI	205889	205991	-	205946	3.507948	0.779544	205895	205985	91
1807	chrI	206080	206128	-	206125	1.753974	0.779544	206080	206128	49
1808	chrI	206374	206399	-	206393	3.118177	1.169317	206390	206398	9
1809	chrI	206888	207468	-	207101	94.129978	10.718736	207000	207352	353
1810	chrI	207555	207741	-	207686	23.970988	4.872153	207620	207689	70
1811	chrI	208065	208102	-	208069	7.405671	2.338633	208069	208098	30
1812	chrI	208599	208718	-	208653	17.929521	4.677267	208620	208672	53
1813	chrI	208773	208868	-	208821	4.482379	0.974431	208774	208863	90
1814	chrI	208927	209010	-	208927	6.821011	1.948861	208927	209008	82
1815	chrI	209204	209237	-	209231	1.559088	0.389772	209204	209237	34
1816	chrI	210757	210821	-	210802	4.287494	0.974431	210798	210820	23
1817	chrI	223018	223069	-	223040	3.50795	1.364203	223022	223062	41
1818	chrI	227249	227300	-	227270	6.821013	2.143747	227258	227276	19
1819	chrII	443	469	-	466	1.559088	0.584658	443	469	27
1820	chrII	1099	1206	-	1144	15.785772	3.50795	1116	1166	51
1821	chrII	10103	10245	-	10209	12.472706	0.974431	10141	10243	103
1822	chrII	10525	10613	-	10551	897.450535	486.630618	10545	10558	14
1823	chrII	11306	11360	-	11317	10.52385	3.50795	11311	11358	48
1824	chrII	11944	11995	-	11944	1.559088	0.389772	11944	11995	52
1825	chrII	12271	12289	-	12271	1.169316	0.389772	12271	12289	19
1826	chrII	12415	12473	-	12443	1.364202	0.389772	12415	12473	59
1827	chrII	12597	12645	-	12605	2.923291	0.974431	12597	12645	49
1828	chrII	12717	12767	-	12743	2.533519	0.974431	12721	12743	23
1829	chrII	12806	13045	-	12900	57.686285	9.354533	12847	12982	136
1830	chrII	13075	13121	-	13121	3.897722	1.364203	13075	13121	47
1831	chrII	13864	13992	-	13931	11.303391	3.50795	13906	13968	63
1832	chrII	14409	14684	-	14411	19.293718	2.338633	14411	14664	254
1833	chrII	14733	14934	-	14900	9.159644	1.169317	14768	14900	133
1834	chrII	15257	15287	-	15258	3.50795	1.753975	15258	15278	21
1835	chrII	15459	15646	-	15555	17.539744	4.092608	15491	15624	134
1836	chrII	15809	15820	-	15811	2.533519	0.974431	15809	15814	6
1837	chrII	15856	15946	-	15944	10.913619	3.897722	15875	15945	71
1838	chrII	16184	16205	-	16185	3.702836	1.559089	16185	16204	20
1839	chrII	16381	16400	-	16400	1.948861	0.974431	16389	16400	12
1840	chrII	16700	16756	-	16730	3.118177	1.753975	16706	16748	43
1841	chrII	16922	16952	-	16924	2.143747	1.169317	16924	16939	16
1842	chrII	17308	17786	-	17358	65.286834	5.456811	17314	17757	444
1843	chrII	17938	17989	-	17965	611.162842	269.917263	17956	17965	10
1844	chrII	18621	18774	-	18761	5.456809	2.143747	18669	18762	94
1845	chrII	19233	19313	-	19233	1.169316	0.194886	19233	19313	81
1846	chrII	19651	19655	-	19651	1.169316	0.584658	19651	19655	5
1847	chrII	19819	19871	-	19848	4.287494	3.118178	19835	19848	14
1848	chrII	20237	20326	-	20305	11.693165	6.041469	20278	20305	28
1849	chrII	20738	20756	-	20756	2.143747	1.169317	20738	20756	19
1850	chrII	20943	21005	-	20943	3.118177	1.753975	20943	21005	63
1851	chrII	21215	21323	-	21313	79.903304	23.970992	21231	21318	88
1852	chrII	22058	22086	-	22075	1.753974	0.389772	22058	22086	29
1853	chrII	22310	22385	-	22376	3.507949	1.169317	22312	22377	66
1854	chrII	22608	22609	-	22609	1.559089	1.169317	22608	22609	2
1855	chrII	22641	22738	-	22711	8.964758	2.338633	22675	22735	61
1856	chrII	22830	22903	-	22835	2.728404	0.779544	22835	22898	64
1857	chrII	22939	23227	-	23191	30.207341	2.728406	23026	23191	166
1858	chrII	23349	23419	-	23395	5.261924	1.364203	23374	23397	24
1859	chrII	23454	23680	-	23564	23.581213	5.651697	23490	23632	143
1860	chrII	23754	23876	-	23781	379.833028	88.67318	23774	23802	29
1861	chrII	25287	25416	-	25289	5.45681	1.948861	25289	25394	106
1862	chrII	25685	25708	-	25706	1.364202	0.389772	25685	25708	24
1863	chrII	25955	26104	-	26104	3.702834	0.779544	25955	26104	150
1864	chrII	26231	26261	-	26237	3.702836	1.169317	26235	26254	20
1865	chrII	26526	26551	-	26550	1.364202	0.584658	26526	26551	26
1866	chrII	26725	26734	-	26726	3.118178	1.753975	26725	26727	3
1867	chrII	26788	26989	-	26967	4.872151	0.974431	26821	26970	150
1868	chrII	27216	27256	-	27255	4.677266	2.338633	27233	27255	23
1869	chrII	27496	27549	-	27549	3.118176	0.584658	27496	27549	54
1870	chrII	27829	27890	-	27853	3.897721	2.338633	27839	27865	27
1871	chrII	27946	28023	-	28000	4.482379	0.974431	27949	28023	75
1872	chrII	28062	28713	-	28273	423.877276	66.65105	28224	28606	383
1873	chrII	29299	29370	-	29348	5.846581	2.533519	29321	29360	40
1874	chrII	29487	29670	-	29558	11.693163	2.533519	29496	29593	98
1875	chrII	36226	36293	-	36234	69.769224	18.709067	36226	36267	42
1876	chrII	40542	40558	-	40555	1.559088	0.584658	40542	40558	17
1877	chrII	44077	44222	-	44116	5.261922	0.779544	44077	44203	127
1878	chrII	44294	44866	-	44465	205.215051	10.913622	44441	44808	368
1879	chrII	44942	45111	-	44968	2244.308444	720.688837	44965	45002	38
1880	chrII	45433	45481	-	45481	2.533519	1.169317	45438	45481	44
1881	chrII	46706	47039	-	46982	60.2198	14.0318	46784	47010	227
1882	chrII	47181	47228	-	47193	1056.087832	572.575393	47185	47198	14
1883	chrII	47563	47686	-	47667	26.699395	6.236356	47567	47685	119
1884	chrII	47722	47780	-	47779	27.089169	14.421572	47731	47779	49
1885	chrII	47810	48374	-	48135	132.912307	15.980661	47938	48277	340
1886	chrII	48411	48561	-	48561	166.042959	130.573694	48529	48561	33
1887	chrII	48638	48721	-	48650	788.5092	493.256746	48650	48665	16
1888	chrII	48914	49072	-	49038	7.210784	1.948861	48938	49038	101
1889	chrII	49396	49467	-	49396	5.651696	1.364203	49396	49451	56
1890	chrII	49608	49692	-	49666	2.143746	0.584658	49615	49692	78
1891	chrII	49789	49930	-	49858	7.015898	2.143747	49791	49911	121
1892	chrII	51167	51204	-	51204	1.364202	0.584658	51167	51204	38
1893	chrII	51445	51628	-	51549	27.284053	7.990331	51467	51604	138
1894	chrII	52013	52224	-	52070	6.041467	1.169317	52014	52224	211
1895	chrII	52754	52797	-	52795	2.143747	1.169317	52781	52797	17
1896	chrII	53044	53095	-	53045	1.94886	0.389772	53045	53087	43
1897	chrII	53859	53908	-	53871	1.94886	0.779544	53862	53908	47
1898	chrII	55422	55485	-	55454	1.753974	0.779544	55422	55485	64
1899	chrII	55833	55916	-	55833	1.753974	0.389772	55833	55916	84
1900	chrII	57144	57146	-	57145	2.533519	1.364203	57144	57146	3
1901	chrII	57427	57466	-	57463	3.702835	0.974431	57427	57465	39
1902	chrII	57993	58001	-	57993	2.533519	1.364203	57993	57995	3
1903	chrII	58105	58136	-	58112	1.753974	0.779544	58105	58136	32
1904	chrII	58293	58333	-	58319	1.559088	0.389772	58293	58333	41
1905	chrII	58604	58631	-	58627	1.364202	0.584658	58604	58631	28
1906	chrII	58760	58818	-	58760	2.143746	0.584658	58760	58818	59
1907	chrII	58995	59032	-	59019	1.559088	0.584658	58995	59032	38
1908	chrII	59170	59449	-	59364	110.500418	13.836914	59329	59429	101
1909	chrII	59529	59749	-	59548	250.038874	46.57778	59548	59593	46
1910	chrII	60052	60211	-	60070	20.073264	3.50795	60070	60181	112
1911	chrII	60427	60446	-	60443	2.923291	1.948861	60443	60446	4
1912	chrII	60743	60897	-	60777	2976.690447	975.015211	60759	60822	64
1913	chrII	61563	61635	-	61579	11.498278	4.092608	61563	61609	47
1914	chrII	61907	62223	-	62143	23.581213	4.092608	61965	62194	230
1915	chrII	62260	62479	-	62281	18.31929	2.728406	62260	62478	219
1916	chrII	62549	62730	-	62717	228.601399	49.695958	62581	62717	137
1917	chrII	67498	67607	-	67567	3.313062	0.779544	67501	67581	81
1918	chrII	67853	67853	-	67853	1.169317	1.169317	67853	67853	1
1919	chrII	68361	68504	-	68378	6.236354	1.364203	68365	68504	140
1920	chrII	68550	68594	-	68594	1.559089	0.974431	68550	68594	45
1921	chrII	68698	68901	-	68811	28.648256	8.769875	68757	68830	74
1922	chrII	69101	69129	-	69128	8.96476	3.313064	69101	69128	28
1923	chrII	69402	69445	-	69440	10.913622	6.431242	69403	69441	39
1924	chrII	69481	69594	-	69566	63.143097	16.175547	69522	69571	50
1925	chrII	70180	70245	-	70239	5.067038	2.923292	70223	70240	18
1926	chrII	70455	70479	-	70455	1.364202	0.389772	70455	70479	25
1927	chrII	70563	70580	-	70563	2.728406	1.364203	70563	70578	16
1928	chrII	71130	71202	-	71159	105.043611	29.622689	71149	71173	25
1929	chrII	71394	71437	-	71397	1.169316	0.389772	71394	71437	44
1930	chrII	73390	73410	-	73408	4.48238	3.50795	73407	73408	2
1931	chrII	73607	73609	-	73607	1.169316	0.584658	73607	73609	3
1932	chrII	73667	73744	-	73733	6.041469	2.338633	73714	73735	22
1933	chrII	73838	73920	-	73857	2.533518	0.584658	73854	73917	64
1934	chrII	73983	74100	-	74019	3.507948	0.779544	73983	74093	111
1935	chrII	74291	74480	-	74308	10.328961	2.143747	74308	74469	162
1936	chrII	74511	74597	-	74539	7.405669	1.559089	74519	74579	61
1937	chrII	74711	74799	-	74711	127.6504	77.759558	74711	74764	54
1938	chrII	80251	80252	-	80251	3.118178	1.753975	80251	80252	2
1939	chrII	80325	80686	-	80683	206.774148	25.724967	80383	80685	303
1940	chrII	80729	80827	-	80775	2065.597881	479.419832	80754	80778	25
1941	chrII	81219	81925	-	81600	487.215239	39.366994	81434	81671	238
1942	chrII	81955	82206	-	82031	65.676611	19.878383	81960	82103	144
1943	chrII	82254	82625	-	82316	71.523191	13.252256	82286	82561	276
1944	chrII	82778	82966	-	82829	163.119664	51.839705	82780	82869	90
1945	chrII	83145	84189	-	83159	349.625639	38.197678	83159	84145	987
1946	chrII	84269	84362	-	84290	4163.74175	2271.202732	84274	84297	24
1947	chrII	84677	84729	-	84716	1.169316	0.584658	84677	84729	53
1948	chrII	84842	85174	-	84901	19.098834	1.364203	84860	85119	260
1949	chrII	85440	85448	-	85440	1.169316	0.779544	85440	85448	9
1950	chrII	85636	85647	-	85636	1.94886	0.779544	85636	85647	12
1951	chrII	85725	85852	-	85800	5.067037	1.364203	85765	85836	72
1952	chrII	86205	86264	-	86240	2.338633	1.364203	86212	86247	36
1953	chrII	86456	86488	-	86477	34.884613	12.667597	86468	86477	10
1954	chrII	86580	86706	-	86669	6.236353	2.143747	86587	86679	93
1955	chrII	86991	87123	-	87030	8.380101	3.118178	87030	87123	94
1956	chrII	87483	87707	-	87531	18.31929	1.948861	87501	87696	196
1957	chrII	87738	88069	-	87800	177.931011	51.449933	87760	87903	144
1958	chrII	88196	88316	-	88293	7.210783	1.559089	88225	88305	81
1959	chrII	89001	89361	-	89008	1678.554058	797.084192	89008	89070	63
1960	chrII	89450	89561	-	89464	15985.533212	7107.886222	89450	89464	15
1961	chrII	89665	89711	-	89671	4.677266	1.364203	89671	89711	41
1962	chrII	90485	90554	-	90509	1.753974	0.584658	90485	90554	70
1963	chrII	92070	92232	-	92219	22.801672	7.405672	92121	92222	102
1964	chrII	93899	94067	-	94046	16.955088	3.702836	93928	94047	120
1965	chrII	94346	94423	-	94346	3.313063	0.974431	94346	94422	77
1966	chrII	94586	94768	-	94660	10.523847	2.143747	94619	94732	114
1967	chrII	94877	94909	-	94879	2.923291	1.948861	94879	94901	23
1968	chrII	94944	95413	-	95177	23.58121	1.948861	94990	95321	332
1969	chrII	95478	95661	-	95507	47.357318	14.0318	95500	95593	94
1970	chrII	95728	95890	-	95890	26.89428	4.482381	95783	95890	108
1971	chrII	95953	96051	-	95953	77.56467	71.13343	95953	95953	1
1972	chrII	96088	96220	-	96163	699.836016	93.935105	96112	96174	63
1973	chrII	97147	97187	-	97170	2.338633	1.559089	97154	97171	18
1974	chrII	98616	98664	-	98616	3.118177	2.143747	98616	98663	48
1975	chrII	99313	99344	-	99322	1.169316	0.779544	99313	99344	32
1976	chrII	99393	99497	-	99445	5.45681	3.118178	99411	99477	67
1977	chrII	99533	99563	-	99561	1.169316	0.389772	99533	99563	31
1978	chrII	99712	99713	-	99713	1.169316	0.779544	99712	99713	2
1979	chrII	99820	99834	-	99824	2.923291	0.974431	99820	99834	15
1980	chrII	100099	100191	-	100156	154.349796	33.715297	100140	100182	43
1981	chrII	100628	100946	-	100922	179.879869	62.558441	100766	100924	159
1982	chrII	101168	101267	-	101188	2055.65869	1416.822023	101168	101214	47
1983	chrII	101633	101698	-	101654	2.728405	1.169317	101651	101676	26
1984	chrII	105658	105693	-	105670	5.067038	3.118178	105670	105681	12
1985	chrII	105725	106635	-	106296	168.18669	14.616458	105771	106333	563
1986	chrII	106666	106696	-	106680	7.210785	2.533519	106679	106684	6
1987	chrII	106750	107050	-	106851	25.140302	9.354533	106792	106988	197
1988	chrII	107129	107340	-	107330	43.069825	8.964761	107178	107330	153
1989	chrII	107415	107557	-	107453	757.327422	453.889751	107445	107510	66
1990	chrII	107678	107714	-	107714	1.169316	0.389772	107678	107714	37
1991	chrII	110292	110465	-	110308	34.29995	3.118178	110307	110417	111
1992	chrII	110518	110762	-	110571	1298.331262	445.119876	110551	110571	21
1993	chrII	111130	111228	-	111177	26.699396	4.092608	111148	111219	72
1994	chrII	113120	113497	-	113439	803.905197	168.186713	113273	113452	180
1995	chrII	115776	115787	-	115786	3.897722	2.533519	115786	115787	2
1996	chrII	115981	116184	-	116038	26.699392	7.405672	116037	116133	97
1997	chrII	116222	116379	-	116271	11.108506	2.728406	116223	116331	109
1998	chrII	116412	116695	-	116448	17.344859	4.287494	116445	116626	182
1999	chrII	116754	116920	-	116803	297.591086	83.411255	116799	116886	88
2000	chrII	117098	117268	-	117198	38.587443	7.0159	117142	117242	101
2001	chrII	119492	119933	-	119752	85.749878	6.626128	119593	119817	225
2002	chrII	119966	120187	-	120122	12.472707	1.753975	119990	120143	154
2003	chrII	120328	120389	-	120328	1.94886	0.389772	120328	120389	62
2004	chrII	120428	120546	-	120540	3.313062	0.779544	120441	120542	102
2005	chrII	120833	120866	-	120833	3.118178	1.559089	120833	120866	34
2006	chrII	121071	121106	-	121072	2.728404	0.779544	121071	121106	36
2007	chrII	121283	121287	-	121283	1.559089	1.364203	121283	121287	5
2008	chrII	121529	121660	-	121660	8.185215	1.559089	121538	121660	123
2009	chrII	121749	121890	-	121761	25.335192	11.888053	121761	121792	32
2010	chrII	121939	121941	-	121941	4.872152	3.702836	121939	121941	3
2011	chrII	122042	122182	-	122042	476.106765	71.912975	122042	122141	100
2012	chrII	122659	122947	-	122677	24.75053	3.313064	122677	122905	229
2013	chrII	123089	123808	-	123393	272.450747	40.341425	123201	123586	386
2014	chrII	123911	124334	-	124237	112.449272	26.504511	124021	124286	266
2015	chrII	124375	124717	-	124380	62.948201	15.396003	124380	124699	320
2016	chrII	124779	124855	-	124822	776.231376	215.93381	124805	124844	40
2017	chrII	126418	126531	-	126498	4.872151	1.364203	126457	126506	50
2018	chrII	126593	126632	-	126609	2.143747	1.364203	126593	126610	18
2019	chrII	126867	126901	-	126901	2.533519	0.974431	126867	126901	35
2020	chrII	127248	127654	-	127561	175.982151	22.411903	127500	127589	90
2021	chrII	128253	128615	-	128269	29.427793	2.143747	128272	128511	240
2022	chrII	128759	128903	-	128767	44.239143	12.472711	128767	128872	106
2023	chrII	129303	130292	-	130263	130.183894	4.482381	129370	130223	854
2024	chrII	130528	130562	-	130534	1.169316	0.584658	130528	130562	35
2025	chrII	130592	131161	-	131083	82.631695	8.185217	130747	131101	355
2026	chrII	131367	131400	-	131398	5.067039	1.753975	131377	131400	24
2027	chrII	131653	131701	-	131662	1.364202	0.389772	131653	131701	49
2028	chrII	131768	132003	-	131872	23.191443	7.600558	131845	131929	85
2029	chrII	132136	132254	-	132206	692.430347	142.071975	132179	132209	31
2030	chrII	132385	132440	-	132431	2.923291	1.559089	132389	132434	46
2031	chrII	134092	134094	-	134093	1.169316	0.584658	134092	134094	3
2032	chrII	134127	134430	-	134251	43.459595	7.210786	134195	134391	197
2033	chrII	134498	134549	-	134531	17.539748	10.52385	134515	134532	18
2034	chrII	134715	134831	-	134742	18.709063	5.651697	134718	134791	74
2035	chrII	134864	134980	-	134865	9.549417	2.533519	134865	134977	113
2036	chrII	135132	135264	-	135249	36.833471	11.303394	135177	135254	78
2037	chrII	135295	135363	-	135313	31.961319	13.447142	135312	135362	51
2038	chrII	135394	135601	-	135594	36.248809	4.872153	135414	135594	181
2039	chrII	135637	135817	-	135702	1751.051693	717.180887	135655	135720	66
2040	chrII	135989	135990	-	135990	1.169317	0.974431	135989	135990	2
2041	chrII	138429	138888	-	138841	40.926074	5.067039	138500	138847	348
2042	chrII	138935	139498	-	139282	30.98688	1.559089	139010	139416	407
2043	chrII	139538	139573	-	139554	3.702836	1.169317	139544	139572	29
2044	chrII	139608	139910	-	139710	24.16587	7.0159	139629	139824	196
2045	chrII	139999	140098	-	140054	20.073267	5.067039	140020	140062	43
2046	chrII	140150	140214	-	140211	77.564671	39.951653	140158	140212	55
