cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	gene	inCoding
3167	chrII	356423	356510	-	356461	23.280297	6.518482	356448	356490	43	YBR058C	YBR058C-A
3168	chrII	356584	356651	-	356625	5049.340255	1877.943599	356595	356625	31	YBR058C-A	NA
3169	chrII	356766	356823	-	356805	9.932927	4.345655	356769	356823	55	YBR058C-A	NA
3186	chrII	360290	360356	-	360320	744.658964	273.155433	360298	360334	37	YBR059C	NA
3191	chrII	362491	362639	-	362601	195.554465	50.595836	362527	362632	106	YBR060C	NA
3196	chrII	365713	365793	-	365726	227.836468	84.119457	365722	365754	33	YBR061C	NA
3199	chrII	366578	366664	-	366610	419.976484	177.861435	366598	366625	28	YBR062C	NA
3200	chrII	366935	367008	-	366973	4.966464	1.55202	366937	367008	72	YBR062C	YBR063C
3206	chrII	368231	368264	-	368253	3.724848	1.55202	368238	368261	24	YBR063C	NA
3212	chrII	369313	369765	-	369732	587.904997	87.223496	369690	369750	61	YBR065C	NA
3215	chrII	370693	370827	-	370755	180.965479	42.525334	370737	370782	46	YBR066C	NA
3216	chrII	370863	371018	-	370974	30.419587	4.656059	370904	371007	104	YBR066C	NA
3217	chrII	371049	371216	-	371092	24.52191	7.760098	371090	371154	65	YBR066C	NA
3218	chrII	371542	371577	-	371575	3.724848	1.241616	371542	371577	36	YBR066C	NA
3221	chrII	372757	372973	-	372786	7397.235365	3586.406668	372780	372794	15	YBR067C	NA
3222	chrII	373023	373170	-	373087	13.657775	1.862423	373032	373155	124	YBR067C	NA
3223	chrII	373319	373420	-	373386	6.518484	0.931212	373329	373406	78	YBR067C	NA
3230	chrII	375700	375790	-	375752	1207.781583	545.690057	375724	375760	37	YBR068C	NA
3231	chrII	375831	375961	-	375869	59.597552	24.832312	375848	375901	54	YBR068C	NA
3233	chrII	376241	376262	-	376241	1.862424	0.620808	376241	376262	22	YBR068C	NA
3234	chrII	376467	376474	-	376467	1.241616	0.931212	376467	376474	8	YBR068C	NA
3240	chrII	378533	378689	-	378538	1423.822697	1073.687092	378537	378543	7	YBR069C	NA
3241	chrII	378772	378776	-	378772	3.414443	2.172827	378772	378775	4	YBR069C	NA
3245	chrII	379646	380044	-	379955	317.5432	86.292284	379812	379983	172	YBR070C	NA
3247	chrII	380245	380309	-	380307	3.414444	0.620808	380249	380307	59	YBR070C	NA
3261	chrII	391596	391709	-	391646	63.3224	12.72656	391641	391687	47	YBR076C-A	NA
3262	chrII	391747	391958	-	391892	24.832319	3.724847	391751	391924	174	YBR076C-A	YBR077C
3263	chrII	391998	392073	-	392051	9.622524	1.55202	392000	392063	64	YBR076C-A	YBR077C
3265	chrII	392288	392375	-	392352	651.848198	112.98702	392326	392355	30	YBR077C	NA
3266	chrII	392699	392848	-	392717	118.26389	83.188245	392706	392726	21	YBR077C	NA
3279	chrII	398290	398348	-	398302	458.466566	357.585294	398302	398312	11	YBR079C	NA
3289	chrII	400860	400978	-	400916	1162.462612	472.124333	400884	400922	39	YBR080C	NA
3309	chrII	405385	405430	-	405397	876.891022	596.596297	405394	405397	4	YBR081C	NA
3313	chrII	407100	407306	-	407246	7426.41333	946.111089	407195	407288	94	YBR082C	NA
3314	chrII	407773	407876	-	407850	2.793636	0.620808	407773	407876	104	YBR082C	NA
3315	chrII	408155	408189	-	408155	4.345656	0.931212	408155	408185	31	YBR082C	NA
3325	chrII	415270	415389	-	415283	21289.051531	9081.176518	415271	415293	23	YBR084C-A	NA
3326	chrII	415432	415522	-	415494	68.599266	35.696449	415440	415494	55	YBR084C-A	NA
3333	chrII	419174	419585	-	419193	10656.165918	6283.506161	419193	419225	33	YBR085C-A	NA
3335	chrII	419616	419646	-	419632	9.622522	4.035251	419616	419632	17	YBR085C-A	NA
3336	chrII	419680	419860	-	419810	28.867566	6.208078	419697	419834	138	YBR085C-A	NA
3337	chrII	420043	420082	-	420043	1.241616	0.620808	420043	420082	40	YBR085C-A	NA
3349	chrII	423050	423383	-	423344	1535.878513	187.173552	423201	423358	158	YBR086C	NA
3354	chrII	425799	425891	-	425806	982.738752	336.788232	425799	425828	30	YBR088C	NA
3355	chrII	426094	426149	-	426127	2.483232	0.931212	426094	426149	56	YBR088C	NA
3358	chrII	426887	426955	-	426899	1921.710549	1214.610463	426899	426912	14	YBR089C-A	YBR090C
3359	chrII	427338	427345	-	427339	2.483232	1.55202	427338	427345	8	YBR090C	YBR091C
3360	chrII	427482	427560	-	427525	486.402915	272.224221	427503	427525	23	YBR091C	NA
3367	chrII	429101	429250	-	429130	650.606579	209.833037	429115	429132	18	YBR092C	NA
3368	chrII	429374	429415	-	429415	1.55202	0.620808	429374	429415	42	YBR092C	NA
3375	chrII	430971	431104	-	430998	964.114518	269.430586	430983	430998	16	YBR093C	NA
3376	chrII	431178	431315	-	431223	19.245042	4.966462	431201	431270	70	YBR093C	NA
3377	chrII	431394	431429	-	431398	9.001714	3.724847	431394	431427	34	YBR093C	NA
3378	chrII	431538	431552	-	431538	1.241616	0.620808	431538	431552	15	YBR093C	NA
3379	chrII	431724	431870	-	431821	40.042106	11.17454	431760	431831	72	YBR093C	NA
3386	chrII	435671	435752	-	435738	336.167428	160.789221	435701	435738	38	YBR095C	NA
3395	chrII	444651	444790	-	444717	712.376959	227.215655	444697	444755	59	YBR101C	NA
3404	chrII	447343	447477	-	447401	133.784085	62.08078	447358	447401	44	YBR102C	NA
3405	chrII	447548	447552	-	447552	2.172828	1.55202	447548	447552	5	YBR102C	NA
3412	chrII	451982	452130	-	452009	624.532654	145.269026	451992	452038	47	YBR105C	NA
3419	chrII	454497	454664	-	454551	175.378213	44.077354	454507	454611	105	YBR107C	NA
3422	chrII	458399	458454	-	458406	6863.030249	4193.867102	458401	458416	16	YBR109C	NA
3428	chrII	462101	462140	-	462125	1.241616	0.620808	462101	462140	40	YBR111C	NA
3429	chrII	462606	462621	-	462619	1.55202	0.620808	462606	462621	16	YBR111C	NA
3445	chrII	465900	465999	-	465972	780.045009	258.876853	465927	465972	46	YBR112C	NA
3446	chrII	466106	466194	-	466164	21.107468	4.035251	466117	466194	78	YBR112C	NA
3447	chrII	466261	466299	-	466299	6.828887	3.104039	466266	466299	34	YBR112C	NA
3468	chrII	473861	474099	-	474043	528.928256	72.324109	473959	474043	85	YBR115C	NA
3469	chrII	474200	474225	-	474219	1.241616	0.620808	474200	474225	26	YBR115C	YBR116C
3470	chrII	474760	474802	-	474802	2.172828	1.241616	474760	474802	43	YBR116C	YBR117C
3472	chrII	474964	475141	-	475069	4.345656	0.620808	474993	475132	140	YBR116C	YBR117C
3473	chrII	475171	475192	-	475180	2.793636	1.55202	475171	475192	22	YBR116C	YBR117C
3479	chrII	476472	476516	-	476478	879.684654	574.55762	476472	476489	18	YBR117C	NA
3481	chrII	476846	476860	-	476846	1.55202	1.241616	476846	476860	15	YBR117C	NA
3482	chrII	477011	477064	-	477052	5.276868	1.241616	477030	477063	34	YBR117C	NA
3483	chrII	477297	477362	-	477351	19.245042	8.380905	477328	477362	35	YBR117C	NA
3489	chrII	480958	481071	-	480993	665.195561	252.668775	480992	481014	23	YBR120C	NA
3490	chrII	481669	482004	-	481764	99.950068	12.105752	481761	481965	205	YBR120C	YBR121C-A
3492	chrII	482515	482625	-	482567	8.380908	1.55202	482531	482609	79	YBR121C-A	YBR121C-A
3493	chrII	482673	482838	-	482729	13.657775	2.483231	482690	482799	110	YBR121C-A	YBR121C-A
3497	chrII	483415	483593	-	483434	8560.008382	1260.239837	483415	483527	113	YBR121C	NA
3500	chrII	484523	484564	-	484543	794.323586	333.994597	484531	484552	22	YBR122C	NA
3507	chrII	486683	486798	-	486754	102.122887	39.421295	486709	486759	51	YBR123C	NA
3513	chrII	488518	488587	-	488568	288.67563	55.251894	488540	488570	31	YBR125C	NA
3514	chrII	488731	488766	-	488731	2.793636	0.931212	488731	488766	36	YBR125C	NA
3520	chrII	490449	490560	-	490463	2351.930359	602.804375	490453	490495	43	YBR126C	NA
3522	chrII	490787	490860	-	490860	6.518483	2.483231	490802	490860	59	YBR126C	NA
3523	chrII	491030	491121	-	491080	37.248473	7.449694	491048	491116	69	YBR126C	NA
3527	chrII	492841	492944	-	492871	12529.763859	2158.238321	492845	492886	42	YBR127C	NA
3530	chrII	494065	494294	-	494176	219.455565	30.109178	494123	494192	70	YBR128C	NA
3533	chrII	495325	495449	-	495374	252.979183	76.35936	495331	495384	54	YBR129C	NA
3537	chrII	496864	496953	-	496938	546.000465	142.785794	496898	496938	41	YBR130C	NA
3548	chrII	501557	501647	-	501594	319.405617	116.091059	501591	501607	17	YBR132C	NA
3559	chrII	504386	504489	-	504407	391.108919	136.88812	504407	504446	40	YBR133C	NA
3570	chrII	515334	515528	-	515366	150.5459	33.834025	515362	515425	64	YBR138C	NA
3618	chrII	526685	526821	-	526685	13.036967	2.793635	526685	526812	128	YBR140C	NA
3619	chrII	526891	526961	-	526928	1311.456481	292.400474	526918	526939	22	YBR140C	NA
3622	chrII	527979	528095	-	528041	48.423011	9.622521	528041	528083	43	YBR141C	NA
3627	chrII	532186	532313	-	532204	2008.002843	504.716742	532204	532271	68	YBR143C	NA
3628	chrII	532948	533086	-	533007	17.38262	11.17454	533007	533057	51	YBR143C	NA
3656	chrII	544495	544565	-	544506	264.153721	92.810766	544499	544524	26	YBR150C	NA
3657	chrII	544740	544788	-	544749	15.520196	7.760098	544740	544749	10	YBR150C	NA
3658	chrII	544908	544974	-	544964	4.65606	1.55202	544921	544970	50	YBR150C	NA
3668	chrII	549061	549167	-	549100	2004.277993	699.339988	549092	549132	41	YBR154C	NA
3669	chrII	549511	549534	-	549532	15.520196	11.795348	549520	549532	13	YBR154C	NA
3680	chrII	553124	553266	-	553255	43.456551	13.657772	553213	553255	43	YBR156C	NA
3684	chrII	554306	554400	-	554382	187.173557	29.488371	554310	554392	83	YBR157C	NA
3685	chrII	554432	554518	-	554500	12.726564	1.55202	554439	554515	77	YBR157C	NA
3686	chrII	554561	554628	-	554602	14.278581	5.58727	554577	554628	52	YBR157C	NA
3689	chrII	554750	555269	-	555139	108.330971	11.795348	554832	555231	400	YBR157C	NA
3708	chrII	564408	564604	-	564591	109.262181	28.246755	564435	564591	157	YBR162C	NA
3709	chrII	564647	564917	-	564706	4338.515334	1258.687817	564706	564808	103	YBR162C	NA
3715	chrII	568302	568576	-	568535	2578.835614	661.160308	568487	568548	62	YBR164C	NA
3722	chrII	571220	571310	-	571243	741.554923	548.483692	571241	571246	6	YBR166C	NA
3723	chrII	571685	571687	-	571685	1.241616	0.931212	571685	571687	3	YBR166C	YBR167C
3724	chrII	571885	571965	-	571926	444.187986	105.537326	571899	571932	34	YBR167C	NA
3725	chrII	572080	572167	-	572090	68.288861	11.17454	572090	572142	53	YBR167C	NA
3726	chrII	572219	572360	-	572298	24.211508	3.104039	572277	572336	60	YBR167C	NA
3727	chrII	572460	572502	-	572460	1.241616	0.310404	572460	572502	43	YBR167C	NA
3736	chrII	575994	576127	-	576015	779.113794	140.302563	576011	576030	20	YBR169C	NA
3743	chrII	578086	578180	-	578136	769.18087	430.219806	578106	578141	36	YBR170C	NA
3744	chrII	578531	578531	-	578531	1.241616	1.241616	578531	578531	1	YBR170C	NA
3755	chrII	581402	581501	-	581467	97.156423	31.350794	581430	581483	54	YBR172C	NA
3758	chrII	582176	582226	-	582194	2756.697046	741.244515	582183	582215	33	YBR173C	NA
3759	chrII	583367	583429	-	583402	8.380906	3.414443	583378	583402	25	YBR174C	NA
3767	chrII	586139	586280	-	586195	732.242805	144.02741	586165	586223	59	YBR177C	NA
3778	chrII	589128	589239	-	589173	317.853599	66.116031	589169	589208	40	YBR179C	NA
3784	chrII	592782	592907	-	592799	29466.021485	12418.01845	592790	592813	24	YBR181C	NA
3785	chrII	593446	593468	-	593468	1.55202	1.241616	593446	593468	23	YBR181C	NA
3792	chrII	594946	595034	-	594976	28.246758	9.001713	594976	595026	51	YBR182C	NA
3794	chrII	595541	595612	-	595597	15.209792	5.58727	595553	595597	45	YBR182C-A	NA
3795	chrII	595719	595915	-	595849	19.555449	5.58727	595738	595878	141	YBR182C-A	NA
3796	chrII	596245	596281	-	596269	3.10404	0.931212	596245	596269	25	YBR182C-A	NA
3801	chrII	599939	600037	-	599978	339.892275	90.948343	599970	600008	39	YBR185C	NA
3802	chrII	600319	600370	-	600351	2.483232	0.620808	600319	600370	52	YBR185C	NA
3805	chrII	604182	604223	-	604182	708.341705	400.421032	604182	604186	5	YBR188C	NA
3811	chrII	609724	609826	-	609794	416.872443	120.747117	609738	609797	60	YBR193C	NA
3812	chrII	609879	609970	-	609928	3.10404	0.931212	609896	609948	53	YBR193C	NA
3818	chrII	611859	611980	-	611925	173.826189	41.594123	611872	611928	57	YBR195C	NA
3825	chrII	613909	614117	-	613942	14231.398045	4661.335376	613909	613942	34	YBR196C	NA
3826	chrII	614302	614319	-	614307	4.966464	1.55202	614305	614319	15	YBR196C-A	NA
3828	chrII	614666	614803	-	614716	23.5907	4.656059	614709	614803	95	YBR196C-B	NA
3830	chrII	614857	614998	-	614910	37.869279	5.897674	614872	614981	110	YBR196C-B	NA
3833	chrII	615814	615904	-	615876	140.612972	23.9011	615848	615891	44	YBR197C	NA
3834	chrII	616324	616452	-	616332	3.414444	0.620808	616332	616436	105	YBR197C	YBR198C
3843	chrII	618564	618623	-	618601	1209.954404	508.751993	618574	618601	28	YBR198C	NA
3847	chrII	624748	624788	-	624760	230.009294	131.921658	624760	624765	6	YBR201C-A	NA
3849	chrII	624823	625140	-	625057	81.015426	12.416156	624857	625068	212	YBR201C-A	NA
3850	chrII	625365	625450	-	625394	8.380908	1.241616	625377	625442	66	YBR201C-A	NA
3864	chrII	633406	633457	-	633422	128.196815	32.59241	633412	633449	38	YBR204C	NA
3888	chrII	642313	642678	-	642353	776.940979	153.029123	642345	642669	325	YBR208C	NA
3899	chrII	647211	647266	-	647229	397.937802	146.200237	647215	647235	21	YBR211C	NA
3921	chrII	657564	657687	-	657630	214.178698	50.595836	657601	657649	49	YBR216C	NA
3922	chrII	658017	658030	-	658030	1.241616	0.931212	658017	658030	14	YBR216C	NA
3923	chrII	658317	658331	-	658317	1.55202	0.931212	658317	658331	15	YBR216C	NA
3939	chrII	661756	662418	-	662338	469.641119	57.735126	662251	662396	146	YBR218C	NA
3940	chrII	662448	662556	-	662512	65.184827	13.036964	662482	662553	72	YBR218C	YBR219C
3948	chrII	664702	664806	-	664759	177.240633	36.62766	664726	664759	34	YBR220C	NA
3949	chrII	664905	664982	-	664982	9.001715	2.483231	664912	664982	71	YBR220C	NA
3950	chrII	665095	665110	-	665110	1.241616	0.931212	665095	665110	16	YBR220C	NA
3954	chrII	666436	666526	-	666458	4399.044082	2147.994993	666448	666485	38	YBR221C	NA
3961	chrII	668378	668415	-	668393	575.488833	170.411741	668378	668393	16	YBR222C	NA
3962	chrII	668615	668646	-	668620	1.241616	0.620808	668615	668646	32	YBR222C	NA
3968	chrII	670242	670370	-	670317	206.108196	34.765237	670284	670342	59	YBR223C	NA
3969	chrII	673848	673868	-	673848	1.862424	0.620808	673848	673868	21	YBR226C	YBR227C
3975	chrII	675161	675247	-	675192	237.148584	93.431574	675161	675195	35	YBR227C	NA
3977	chrII	675991	675995	-	675995	1.241616	0.931212	675991	675995	5	YBR227C	NA
3995	chrII	679221	679320	-	679230	1125.214142	401.352244	679228	679245	18	YBR229C	NA
3996	chrII	679609	679690	-	679654	27.00514	9.001713	679610	679656	47	YBR229C	YBR230C
3998	chrII	680055	680116	-	680076	1347.773741	362.551756	680060	680091	32	YBR230C	NA
4000	chrII	680485	680533	-	680525	3.724848	1.241616	680506	680528	23	YBR230C	NA
4009	chrII	683085	683180	-	683147	212.316272	91.569151	683099	683147	49	YBR231C	NA
4010	chrII	683332	683344	-	683332	3.414443	3.104039	683332	683332	1	YBR231C	NA
4013	chrII	686604	686671	-	686638	1441.205318	732.553206	686624	686638	15	YBR234C	NA
4020	chrII	691691	691752	-	691731	387.694473	191.829611	691723	691740	18	YBR236C	NA
4021	chrII	692097	692100	-	692097	1.241616	0.931212	692097	692100	4	YBR236C	NA
4032	chrII	696990	697512	-	697375	1280.105708	279.053107	697266	697391	126	YBR238C	NA
4033	chrII	697986	698009	-	698009	1.55202	1.241616	697986	698009	24	YBR238C	NA
4039	chrII	700073	700109	-	700092	37.248471	18.934638	700088	700105	18	YBR239C	NA
4045	chrII	702123	702257	-	702170	91.258749	32.59241	702134	702208	75	YBR240C	NA
4053	chrII	704060	704148	-	704084	220.076369	64.564011	704075	704133	59	YBR241C	NA
4060	chrII	706795	706859	-	706825	156.133167	81.94663	706820	706837	18	YBR243C	NA
4062	chrII	707099	707184	-	707164	5.276868	1.241616	707099	707184	86	YBR243C	NA
4063	chrII	707392	707405	-	707405	1.55202	0.620808	707392	707405	14	YBR243C	NA
4087	chrII	714462	714556	-	714476	402.593862	82.567438	714471	714514	44	YBR247C	NA
4093	chrII	716463	716604	-	716524	487.644533	72.634513	716516	716561	46	YBR248C	NA
4097	chrII	718066	718255	-	718084	4937.905255	1553.261119	718080	718130	51	YBR249C	NA
4107	chrII	724261	724346	-	724266	289.606844	121.367925	724266	724291	26	YBR254C	NA
4109	chrII	727021	727134	-	727111	240.252626	57.735126	727068	727115	48	YBR255C-A	NA
4113	chrII	728110	728220	-	728137	1874.529161	1246.271661	728129	728141	13	YBR256C	NA
4114	chrII	728413	728440	-	728415	1.241616	0.620808	728413	728440	28	YBR256C	NA
4115	chrII	728632	728653	-	728653	2.793636	1.55202	728632	728653	22	YBR256C	NA
4117	chrII	730127	730252	-	730185	396.385786	170.722145	730155	730197	43	YBR258C	NA
4118	chrII	730322	730472	-	730398	9.312118	2.483231	730344	730431	88	YBR258C	NA
4126	chrII	734625	734709	-	734648	229.69889	42.835738	734637	734671	35	YBR260C	NA
4127	chrII	735096	735272	-	735109	34.144434	4.656059	735109	735242	134	YBR260C	YBR261C
4129	chrII	735534	735608	-	735567	482.367668	88.465112	735543	735573	31	YBR261C	NA
4130	chrII	736040	736124	-	736075	1004.156623	282.777954	736067	736084	18	YBR262C	NA
4133	chrII	738312	738434	-	738382	393.281749	58.045529	738346	738398	53	YBR264C	NA
4135	chrII	741079	741129	-	741129	6.518483	2.172827	741085	741129	45	YBR266C	NA
4136	chrII	742577	742685	-	742597	1234.786721	703.064835	742582	742598	17	YBR269C	NA
4142	chrII	744368	744483	-	744441	66.736841	21.107465	744423	744445	23	YBR270C	NA
4143	chrII	744641	744713	-	744670	63.011992	20.797061	744647	744700	54	YBR270C	NA
4153	chrII	747797	747862	-	747818	735.967648	217.28273	747809	747830	22	YBR272C	NA
4160	chrII	749379	749458	-	749402	558.106217	286.813204	749383	749407	25	YBR273C	NA
4180	chrII	757160	757262	-	757207	118.574292	28.246755	757194	757241	48	YBR275C	NA
4193	chrII	760093	760199	-	760138	341.133892	126.334388	760120	760169	50	YBR276C	NA
4194	chrII	760887	760988	-	760887	52.768666	9.001713	760887	760988	102	YBR277C	NA
4204	chrII	764664	764823	-	764700	393.281748	57.735126	764697	764739	43	YBR280C	NA
4205	chrII	765185	765188	-	765187	1.241616	0.620808	765185	765188	4	YBR280C	YBR281C
4217	chrII	767588	767703	-	767649	757.385527	126.023984	767614	767655	42	YBR281C	NA
4225	chrII	770353	770672	-	770559	1311.76689	436.738288	770527	770594	68	YBR283C	NA
4226	chrII	770925	771110	-	770960	53.079073	12.416156	770960	771060	101	YBR283C	NA
4239	chrII	779474	779566	-	779508	360.689333	195.864861	779498	779521	24	YBR288C	NA
4244	chrII	784573	784685	-	784608	201.762542	63.322396	784600	784658	59	YBR291C	NA
4245	chrII	785259	785316	-	785307	4.345655	1.862423	785281	785316	36	YBR292C	NA
4246	chrII	785651	785853	-	785752	40.973321	4.345655	785740	785842	103	YBR292C	NA
4270	chrII	798561	798750	-	798591	659.608294	172.274165	798575	798595	21	YBR296C	NA
4271	chrII	798785	798922	-	798893	34.454838	7.449694	798820	798893	74	YBR296C	NA
4273	chrII	799300	799341	-	799300	1.862424	0.620808	799300	799341	42	YBR296C	NA
4280	chrII	801003	801075	-	801023	11.174543	4.656059	801018	801061	44	YBR296C-A	NA
4285	chrII	804563	804593	-	804592	1.55202	0.931212	804563	804593	31	YBR298C	NA
4286	chrII	804855	804975	-	804895	260.73928	71.703301	804868	804899	32	YBR298C	NA
4289	chrII	809353	809377	-	809377	1.862424	1.55202	809353	809377	25	YBR300C	NA
4290	chrII	809707	809748	-	809707	4.035251	2.172827	809707	809724	18	YBR300C	NA
