cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width
2051	chrI	60234	60284	-	60245	5.261924	2.533519	60244	60266	23
2052	chrI	60425	60529	-	60425	6.821012	1.364203	60425	60527	103
2053	chrI	60713	60795	-	60728	2.92329	0.389772	60721	60795	75
2054	chrI	60986	61130	-	61058	27.673824	4.872153	61053	61093	41
2056	chrI	62500	62574	-	62529	20.85281	7.405672	62512	62543	32
2059	chrI	65809	65916	-	65809	3.89772	0.389772	65821	65914	94
2061	chrI	66015	66366	-	66251	55.152761	19.098839	66085	66281	197
2062	chrI	66546	66571	-	66546	4.872152	3.118178	66546	66554	9
2063	chrI	67025	67096	-	67083	2.143746	0.389772	67044	67083	40
2064	chrI	67199	67239	-	67199	1.169316	0.389772	67199	67239	41
2065	chrI	67365	67550	-	67439	8.3801	2.338633	67382	67542	161
2066	chrI	67833	67900	-	67844	771.943882	303.242788	67841	67850	10
2067	chrI	68033	68091	-	68088	5.45681	2.338633	68038	68088	51
2068	chrI	68183	68340	-	68206	22.022126	10.328964	68206	68285	80
2069	chrI	68526	68601	-	68538	5.067036	0.584658	68533	68585	53
2071	chrI	68899	68996	-	68914	6.236354	1.559089	68914	68995	82
2074	chrI	69033	69491	-	69491	117.321427	12.277825	69035	69491	457
2075	chrI	69548	69662	-	69567	1482.888412	266.993971	69562	69605	44
2077	chrI	69967	70173	-	70141	26.699393	4.482381	69998	70166	169
2079	chrI	70506	70545	-	70506	1.559088	0.389772	70506	70545	40
2080	chrI	70785	70817	-	70817	1.169316	0.584658	70785	70817	33
2082	chrI	71478	71522	-	71509	42.290284	24.360764	71499	71519	21
2083	chrI	71617	71653	-	71638	1.559088	0.389772	71617	71653	37
2085	chrI	74484	74570	-	74484	1.559088	0.194886	74484	74570	87
2086	chrI	74832	74866	-	74832	1.169316	0.389772	74832	74866	35
2087	chrI	75188	75251	-	75248	4.677265	2.338633	75196	75248	53
2089	chrI	75359	75549	-	75547	37.028355	5.456811	75436	75548	113
2090	chrI	75643	75665	-	75643	22.606788	10.718736	75643	75650	8
2091	chrI	75699	76067	-	75947	69.184555	9.939192	75777	76001	225
2092	chrI	76178	76229	-	76184	599.859444	279.07691	76184	76208	25
2093	chrI	80681	80793	-	80744	3.118176	0.584658	80704	80776	73
2095	chrI	80986	80993	-	80986	1.753975	1.559089	80986	80993	8
2096	chrI	81165	81645	-	81512	45.603338	6.236356	81251	81570	320
2097	chrI	81765	81773	-	81771	2.143747	1.169317	81766	81772	7
2099	chrI	81947	82042	-	81982	190.403729	42.290286	81971	81999	29
2100	chrI	82262	82295	-	82262	2.728404	0.389772	82262	82295	34
2101	chrI	82431	82448	-	82443	1.94886	0.779544	82431	82448	18
2102	chrI	82497	82618	-	82562	40.536307	7.0159	82553	82596	44
2104	chrI	83591	83649	-	83591	1.559088	0.389772	83591	83649	59
2106	chrI	83704	84385	-	84008	71.133415	9.159647	83875	84284	410
2108	chrI	84465	84555	-	84494	116.152119	36.05393	84482	84507	26
2109	chrI	85249	85330	-	85269	1.94886	0.389772	85269	85330	62
2110	chrI	85435	85445	-	85439	16.175546	14.226686	85439	85439	1
2111	chrI	85535	85576	-	85568	7.795444	2.923292	85544	85576	33
2112	chrI	85795	85867	-	85839	6.041468	3.50795	85800	85839	40
2114	chrI	86149	86175	-	86173	7.405672	4.677267	86172	86174	3
2115	chrI	86386	86387	-	86386	2.338634	1.364203	86386	86387	2
2116	chrI	86630	86665	-	86640	5.651697	2.143747	86639	86659	21
2117	chrI	86826	86969	-	86879	3.89772	0.584658	86852	86958	107
2118	chrI	87060	87118	-	87078	472.403927	325.264918	87060	87078	19
2120	chrI	88054	88069	-	88069	1.169316	0.584658	88054	88069	16
2121	chrI	88257	88377	-	88278	9.35453	1.753975	88261	88356	96
2122	chrI	88460	88511	-	88511	2.143747	0.974431	88483	88511	29
2124	chrI	88542	88732	-	88715	9.549416	2.923292	88574	88730	157
2126	chrI	89266	89403	-	89362	29.427798	6.041469	89282	89362	81
2127	chrI	89437	89939	-	89474	76.200455	3.897722	89465	89879	415
2129	chrI	89971	90138	-	90065	13.252251	4.092608	89973	90115	143
2130	chrI	90319	90328	-	90326	1.559089	0.974431	90319	90328	10
2131	chrI	90541	90725	-	90665	5.651694	0.779544	90548	90703	156
2133	chrI	90915	91063	-	91040	13.057367	3.702836	90979	91049	71
2134	chrI	91373	91445	-	91374	1.753974	0.389772	91373	91445	73
2135	chrI	91487	91655	-	91541	16.95509	6.431242	91515	91609	95
2136	chrI	91748	92108	-	91829	17.929516	5.067039	91790	92029	240
2137	chrI	92144	92411	-	92403	163.899212	21.242586	92164	92403	240
2138	chrI	92450	92584	-	92522	1192.508105	296.421774	92473	92547	75
2141	chrI	94806	94876	-	94874	3.118177	1.364203	94806	94876	71
2142	chrI	95725	95916	-	95804	40.146534	5.651697	95773	95877	105
2143	chrI	96016	96142	-	96113	8.185214	2.143747	96047	96117	71
2144	chrI	96172	96302	-	96294	11.108506	6.626128	96199	96294	96
2145	chrI	96408	96443	-	96412	3.313063	1.169317	96411	96442	32
2146	chrI	96736	96790	-	96761	1.364202	0.584658	96736	96790	55
2147	chrI	96964	97003	-	97000	2.143746	0.779544	96990	97003	14
2148	chrI	97182	97219	-	97217	3.313062	0.779544	97182	97217	36
2149	chrI	97336	97338	-	97336	1.364203	1.169317	97336	97338	3
2150	chrI	97369	97459	-	97441	8.964759	1.364203	97398	97456	59
2151	chrI	97501	97588	-	97558	6.821012	1.753975	97514	97580	67
2152	chrI	97639	97743	-	97700	11.108506	3.50795	97639	97731	93
2153	chrI	98072	98075	-	98075	1.169316	0.779544	98072	98075	4
2154	chrI	98236	98284	-	98248	2.923291	1.169317	98236	98278	43
2155	chrI	98502	98646	-	98540	12.862481	4.872153	98530	98609	80
2156	chrI	98697	98770	-	98709	6.43124	3.702836	98705	98711	7
2158	chrI	98911	99034	-	98929	8.3801	1.753975	98922	99018	97
2159	chrI	99085	99276	-	99165	30.792	12.472711	99153	99233	81
2161	chrI	99309	99616	-	99565	31.181771	7.405672	99355	99594	240
2162	chrI	99649	99682	-	99654	70.353883	49.890844	99652	99655	4
2163	chrI	99764	99827	-	99783	901.73803	703.733745	99778	99784	7
2164	chrI	100355	100993	-	100757	292.913798	17.344864	100499	100887	389
2165	chrI	101161	101248	-	101168	795.135328	449.602257	101165	101174	10
2166	chrI	101809	101813	-	101812	1.559088	0.779544	101809	101813	5
2168	chrI	102453	102479	-	102454	1.753975	0.974431	102453	102479	27
2169	chrI	102783	102813	-	102783	1.169316	0.389772	102783	102813	31
2170	chrI	102860	102923	-	102915	1.94886	0.389772	102884	102923	40
2171	chrI	102955	103092	-	103091	6.43124	2.533519	102968	103091	124
2172	chrI	103383	103424	-	103385	2.533519	1.753975	103385	103423	39
2173	chrI	103477	103575	-	103535	4.092607	1.169317	103483	103542	60
2175	chrI	103851	103902	-	103851	2.143747	1.364203	103851	103902	52
2176	chrI	104022	104052	-	104023	2.143747	0.974431	104022	104047	26
2177	chrI	104419	104447	-	104419	1.169316	0.584658	104419	104447	29
2178	chrI	104581	104584	-	104582	1.753975	0.974431	104581	104584	4
2181	chrI	105252	105273	-	105252	1.169316	0.389772	105252	105273	22
2182	chrI	105546	105589	-	105563	2.923291	1.364203	105552	105589	38
2183	chrI	105688	105806	-	105733	5.456809	2.533519	105719	105802	84
2184	chrI	105931	106009	-	105966	130.963464	35.469272	105956	105985	30
2185	chrI	106405	106438	-	106423	5.067038	4.092608	106407	106423	17
2186	chrI	106540	106615	-	106598	13.642026	7.210786	106573	106598	26
2187	chrI	106765	106794	-	106765	2.923291	1.169317	106765	106788	24
2189	chrI	106916	107092	-	107044	14.42157	3.118178	106981	107065	85
2190	chrI	107226	107281	-	107227	19.488608	14.616458	107227	107244	18
2191	chrI	107315	108006	-	107794	114.7879	11.888053	107417	107846	430
2192	chrI	108036	108223	-	108185	8.769871	0.974431	108086	108195	110
2194	chrI	108346	108515	-	108447	5.261922	0.584658	108375	108491	117
2195	chrI	108586	108718	-	108623	236.201959	36.443703	108614	108668	55
2197	chrI	109251	109457	-	109425	9.35453	1.364203	109253	109453	201
2198	chrI	109544	109664	-	109595	5.067036	0.779544	109564	109659	96
2199	chrI	109699	109703	-	109701	3.313063	1.753975	109699	109703	5
2200	chrI	109971	109999	-	109971	2.533518	0.389772	109971	109997	27
2201	chrI	110091	110091	-	110091	1.169317	1.169317	110091	110091	1
2202	chrI	110380	110493	-	110446	142.071969	37.418133	110436	110471	36
2204	chrI	110919	111011	-	110973	9.939189	3.118178	110937	110982	46
2205	chrI	111140	111196	-	111140	1.169316	0.194886	111140	111196	57
2206	chrI	111561	111573	-	111561	1.559088	0.389772	111561	111573	13
2208	chrI	112080	112099	-	112099	1.948861	0.974431	112080	112099	20
2209	chrI	112462	112490	-	112473	2.143746	0.779544	112468	112479	12
2210	chrI	112708	112734	-	112708	1.169316	0.389772	112708	112734	27
2211	chrI	112803	112911	-	112844	9.354532	3.897722	112843	112890	48
2212	chrI	112991	113037	-	113035	5.651695	1.753975	112991	113035	45
2213	chrI	113187	113301	-	113218	21.437468	6.041469	113216	113270	55
2214	chrI	113389	113450	-	113403	273.035441	88.67318	113400	113420	21
2215	chrI	113873	113884	-	113874	1.169316	0.584658	113873	113884	12
2216	chrI	114029	114084	-	114053	1.559088	0.389772	114029	114084	56
2218	chrI	114264	114714	-	114619	211.061649	38.58745	114551	114630	80
2219	chrI	118782	118791	-	118784	2.143747	1.364203	118782	118784	3
2221	chrI	120093	120147	-	120107	1.559088	0.389772	120093	120147	55
2223	chrI	125064	125108	-	125108	2.338633	0.974431	125067	125108	42
2224	chrI	126990	127349	-	127212	68.210129	15.201117	127031	127308	278
2226	chrI	127456	127619	-	127478	13.836909	2.338633	127478	127608	131
2228	chrI	127653	127800	-	127682	23.581216	4.872153	127655	127757	103
2231	chrI	128039	128111	-	128075	257.054775	104.458955	128052	128100	49
2233	chrI	128259	128489	-	128489	7.795442	1.364203	128326	128489	164
2234	chrI	128656	128947	-	128656	26.114729	3.50795	128656	128924	269
2235	chrI	129032	129143	-	129050	510.406718	121.024275	129046	129076	31
2236	chrI	130417	130509	-	130460	12.277823	4.287494	130442	130497	56
2237	chrI	131932	132012	-	131974	1.753974	0.389772	131932	132012	81
2239	chrI	134657	134735	-	134734	2.533519	0.974431	134657	134734	78
2240	chrI	134927	134960	-	134948	2.143746	0.779544	134927	134960	34
2242	chrI	135146	135154	-	135154	1.559089	1.364203	135146	135154	9
2243	chrI	135390	135476	-	135476	2.533518	0.584658	135409	135476	68
2245	chrI	135635	135730	-	135699	300.319492	52.229478	135682	135715	34
2248	chrI	136613	136739	-	136707	7.015897	0.974431	136640	136730	91
2250	chrI	137399	137485	-	137473	4.092608	0.974431	137423	137485	63
2252	chrI	137846	138075	-	138048	90.427151	20.657928	137976	138048	73
2253	chrI	138112	138301	-	138174	173.448631	32.351094	138141	138214	74
2254	chrI	138394	138482	-	138417	2283.285664	583.878787	138414	138436	23
2256	chrI	138921	139061	-	139032	36.053925	7.0159	138960	139046	87
2257	chrI	139646	139837	-	139724	17.734632	3.118178	139678	139772	95
2258	chrI	140032	140073	-	140054	2.143746	0.584658	140032	140072	41
2259	chrI	140204	140244	-	140236	64.507302	30.207347	140213	140237	25
2260	chrI	140471	140534	-	140471	74.641377	32.54598	140471	140524	54
2261	chrI	140655	140720	-	140687	112.644168	47.941983	140656	140690	35
2262	chrI	141182	141392	-	141230	1395.579431	169.161144	141214	141364	151
2263	chrI	141488	141719	-	141493	44612.938642	24307.365019	141489	141497	9
2265	chrI	141901	141995	-	141995	5.651696	1.364203	141914	141995	82
2266	chrI	142031	142135	-	142100	5.45681	1.753975	142067	142108	42
2268	chrI	143302	143363	-	143323	4.872151	1.169317	143302	143346	45
2269	chrI	143748	143783	-	143770	4.677266	3.50795	143751	143770	20
2270	chrI	148030	148167	-	148052	5.651695	1.364203	148051	148141	91
2273	chrI	148618	148713	-	148694	6.431241	1.559089	148627	148695	69
2274	chrI	148829	149057	-	148906	9.939187	1.753975	148850	148997	148
2275	chrI	149094	149485	-	149374	36.24881	6.236356	149192	149447	256
2277	chrI	149747	149825	-	149747	9.549418	1.753975	149747	149797	51
2278	chrI	149856	149915	-	149914	5.846582	2.533519	149907	149915	9
2279	chrI	150184	150318	-	150184	21.242581	11.888053	150184	150302	119
2280	chrI	150422	150599	-	150546	25.335192	5.651697	150492	150550	59
2281	chrI	150654	150715	-	150672	10.91362	2.533519	150672	150715	44
2282	chrI	150973	151100	-	150983	16.565318	3.313064	150983	151100	118
2283	chrI	151158	151241	-	151203	656.376418	242.243435	151179	151204	26
2285	chrI	151987	152095	-	152051	11.303392	2.143747	151999	152068	70
2286	chrI	154303	154637	-	154379	139.733328	24.55565	154346	154538	193
2287	chrI	154731	154811	-	154740	2159.727874	972.481691	154740	154754	15
2288	chrI	157066	157142	-	157066	1.559088	0.389772	157066	157142	77
2289	chrI	157187	157528	-	157236	18.319288	2.143747	157226	157426	201
2291	chrI	157909	158018	-	157911	24.360764	6.626128	157909	158000	92
2292	chrI	158154	158392	-	158162	55.737423	7.795444	158162	158390	229
2294	chrI	158479	158561	-	158503	16.95509	10.134078	158502	158545	44
2295	chrI	158637	158712	-	158663	167.796939	31.766436	158661	158698	38
2297	chrI	161341	161395	-	161354	8.964758	1.559089	161343	161395	53
2298	chrI	163564	163576	-	163575	1.169316	0.389772	163564	163576	13
2299	chrI	164039	164108	-	164094	20.268153	4.287494	164041	164101	61
2300	chrI	167047	167101	-	167063	7.99033	4.872153	167053	167085	33
2301	chrI	167286	167655	-	167378	70.938531	14.421572	167315	167589	275
2303	chrI	167708	167823	-	167754	27.089167	16.175547	167753	167795	43
2304	chrI	167888	168052	-	167936	45.79823	11.888053	167935	167992	58
2305	chrI	168132	168554	-	168157	106.992461	38.197678	168156	168529	374
2308	chrI	168607	168707	-	168619	111.864622	33.325525	168616	168637	22
2310	chrI	168753	169062	-	169021	1355.238003	539.249868	168950	169027	78
2311	chrI	169119	169174	-	169165	4.092606	0.779544	169122	169167	46
2312	chrI	170679	170795	-	170738	10.91362	4.287494	170713	170760	48
2313	chrI	171025	171062	-	171054	1.169316	0.779544	171025	171062	38
2314	chrI	171362	171408	-	171380	2.143746	0.779544	171362	171382	21
2315	chrI	171638	171772	-	171744	52.034587	8.964761	171693	171758	66
2316	chrI	171893	171942	-	171934	6.431239	2.143747	171906	171940	35
2317	chrI	173604	173637	-	173604	1.169316	0.389772	173604	173637	34
2318	chrI	173721	173760	-	173721	1.364202	0.389772	173721	173760	40
2319	chrI	174061	174082	-	174071	1.169316	0.389772	174061	174082	22
2321	chrI	174153	174185	-	174185	1.559089	1.169317	174153	174185	33
2322	chrI	174553	174598	-	174555	7.600558	2.923292	174554	174574	21
2323	chrI	174639	174689	-	174689	2.143747	1.364203	174645	174689	45
2325	chrI	175120	175197	-	175135	38.977219	5.651697	175133	175187	55
2326	chrI	176928	176995	-	176958	2.533518	0.584658	176933	176993	61
2327	chrI	177174	177241	-	177230	2.92329	0.584658	177181	177230	50
2329	chrI	179414	179459	-	179459	1.364202	0.584658	179414	179459	46
2330	chrI	179587	179785	-	179739	37.223243	6.041469	179617	179740	124
2331	chrI	179821	180224	-	180051	59.050485	8.185217	179919	180108	190
2332	chrI	180255	180318	-	180270	2.533518	0.779544	180268	180299	32
2333	chrI	180587	180669	-	180658	5.846582	1.364203	180610	180658	49
2334	chrI	180756	180857	-	180824	8.574987	2.338633	180785	180829	45
2335	chrI	180906	181013	-	180946	36.833471	8.964761	180934	181008	75
2336	chrI	181613	181715	-	181700	5.651695	0.974431	181618	181711	94
2337	chrI	181884	181918	-	181899	3.118177	1.753975	181890	181907	18
2338	chrI	182126	182506	-	182385	37.807899	6.041469	182190	182454	265
2340	chrI	183545	183570	-	183545	2.143747	1.753975	183545	183562	18
2342	chrI	184153	184198	-	184153	1.559088	0.389772	184153	184198	46
2345	chrI	187160	187303	-	187257	9.159644	1.559089	187186	187275	90
2346	chrI	187870	187927	-	187901	2.143746	0.584658	187876	187924	49
2348	chrI	188951	189104	-	189003	31.181775	7.210786	188987	189077	91
2349	chrI	189998	190069	-	190041	46.188007	9.159647	190027	190066	40
2350	chrI	191148	191161	-	191152	1.948861	1.169317	191148	191152	5
2351	chrI	191266	191404	-	191361	8.3801	1.364203	191301	191401	101
2352	chrI	191451	191469	-	191469	1.364203	0.974431	191451	191469	19
2353	chrI	191858	191920	-	191892	15.785774	3.313064	191858	191919	62
2354	chrI	198021	198050	-	198050	3.313063	1.559089	198028	198050	23
2355	chrI	198181	198392	-	198234	27.089165	4.872153	198209	198353	145
2356	chrI	198687	198749	-	198738	18.709063	3.897722	198713	198738	26
2357	chrI	198936	199038	-	199014	17.734635	7.210786	198992	199014	23
2358	chrI	200359	200461	-	200419	25.91985	8.380103	200400	200428	29
2360	chrI	202513	202526	-	202526	1.364203	1.169317	202513	202526	14
2361	chrI	204812	204846	-	204827	1.364202	0.389772	204812	204846	35
2363	chrI	205889	205991	-	205946	3.507948	0.779544	205895	205985	91
2364	chrI	206080	206128	-	206125	1.753974	0.779544	206080	206128	49
2366	chrI	206374	206399	-	206393	3.118177	1.169317	206390	206398	9
2369	chrI	206888	207468	-	207101	94.129978	10.718736	207000	207352	353
2371	chrI	207555	207741	-	207686	23.970988	4.872153	207620	207689	70
2372	chrI	208065	208102	-	208069	7.405671	2.338633	208069	208098	30
2373	chrI	208599	208718	-	208653	17.929521	4.677267	208620	208672	53
2374	chrI	208773	208868	-	208821	4.482379	0.974431	208774	208863	90
2375	chrI	208927	209010	-	208927	6.821011	1.948861	208927	209008	82
2376	chrI	209204	209237	-	209231	1.559088	0.389772	209204	209237	34
2377	chrI	210757	210821	-	210802	4.287494	0.974431	210798	210820	23
2379	chrI	223018	223069	-	223040	3.50795	1.364203	223022	223062	41
2380	chrI	227249	227300	-	227270	6.821013	2.143747	227258	227276	19
2381	chrII	443	469	-	466	1.559088	0.584658	443	469	27
2382	chrII	1099	1206	-	1144	15.785772	3.50795	1116	1166	51
2383	chrII	10103	10245	-	10209	12.472706	0.974431	10141	10243	103
2385	chrII	10525	10613	-	10551	897.450535	486.630618	10545	10558	14
2386	chrII	11306	11360	-	11317	10.52385	3.50795	11311	11358	48
2387	chrII	11944	11995	-	11944	1.559088	0.389772	11944	11995	52
2388	chrII	12271	12289	-	12271	1.169316	0.389772	12271	12289	19
2389	chrII	12415	12473	-	12443	1.364202	0.389772	12415	12473	59
2390	chrII	12597	12645	-	12605	2.923291	0.974431	12597	12645	49
2391	chrII	12717	12767	-	12743	2.533519	0.974431	12721	12743	23
2392	chrII	12806	13045	-	12900	57.686285	9.354533	12847	12982	136
2393	chrII	13075	13121	-	13121	3.897722	1.364203	13075	13121	47
2395	chrII	13864	13992	-	13931	11.303391	3.50795	13906	13968	63
2396	chrII	14409	14684	-	14411	19.293718	2.338633	14411	14664	254
2398	chrII	14733	14934	-	14900	9.159644	1.169317	14768	14900	133
2399	chrII	15257	15287	-	15258	3.50795	1.753975	15258	15278	21
2400	chrII	15459	15646	-	15555	17.539744	4.092608	15491	15624	134
2401	chrII	15809	15820	-	15811	2.533519	0.974431	15809	15814	6
2402	chrII	15856	15946	-	15944	10.913619	3.897722	15875	15945	71
2403	chrII	16184	16205	-	16185	3.702836	1.559089	16185	16204	20
2404	chrII	16381	16400	-	16400	1.948861	0.974431	16389	16400	12
2405	chrII	16700	16756	-	16730	3.118177	1.753975	16706	16748	43
2406	chrII	16922	16952	-	16924	2.143747	1.169317	16924	16939	16
2407	chrII	17308	17786	-	17358	65.286834	5.456811	17314	17757	444
2411	chrII	17938	17989	-	17965	611.162842	269.917263	17956	17965	10
2412	chrII	18621	18774	-	18761	5.456809	2.143747	18669	18762	94
2414	chrII	19233	19313	-	19233	1.169316	0.194886	19233	19313	81
2415	chrII	19651	19655	-	19651	1.169316	0.584658	19651	19655	5
2417	chrII	19819	19871	-	19848	4.287494	3.118178	19835	19848	14
2418	chrII	20237	20326	-	20305	11.693165	6.041469	20278	20305	28
2419	chrII	20738	20756	-	20756	2.143747	1.169317	20738	20756	19
2420	chrII	20943	21005	-	20943	3.118177	1.753975	20943	21005	63
2421	chrII	21215	21323	-	21313	79.903304	23.970992	21231	21318	88
2422	chrII	22058	22086	-	22075	1.753974	0.389772	22058	22086	29
2424	chrII	22310	22385	-	22376	3.507949	1.169317	22312	22377	66
2425	chrII	22608	22609	-	22609	1.559089	1.169317	22608	22609	2
2426	chrII	22641	22738	-	22711	8.964758	2.338633	22675	22735	61
2427	chrII	22830	22903	-	22835	2.728404	0.779544	22835	22898	64
2428	chrII	22939	23227	-	23191	30.207341	2.728406	23026	23191	166
2429	chrII	23349	23419	-	23395	5.261924	1.364203	23374	23397	24
2431	chrII	23454	23680	-	23564	23.581213	5.651697	23490	23632	143
2432	chrII	23754	23876	-	23781	379.833028	88.67318	23774	23802	29
2433	chrII	25287	25416	-	25289	5.45681	1.948861	25289	25394	106
2435	chrII	25685	25708	-	25706	1.364202	0.389772	25685	25708	24
2436	chrII	25955	26104	-	26104	3.702834	0.779544	25955	26104	150
2437	chrII	26231	26261	-	26237	3.702836	1.169317	26235	26254	20
2438	chrII	26526	26551	-	26550	1.364202	0.584658	26526	26551	26
2439	chrII	26725	26734	-	26726	3.118178	1.753975	26725	26727	3
2441	chrII	26788	26989	-	26967	4.872151	0.974431	26821	26970	150
2442	chrII	27216	27256	-	27255	4.677266	2.338633	27233	27255	23
2443	chrII	27496	27549	-	27549	3.118176	0.584658	27496	27549	54
2444	chrII	27829	27890	-	27853	3.897721	2.338633	27839	27865	27
2445	chrII	27946	28023	-	28000	4.482379	0.974431	27949	28023	75
2446	chrII	28062	28713	-	28273	423.877276	66.65105	28224	28606	383
2448	chrII	29299	29370	-	29348	5.846581	2.533519	29321	29360	40
2449	chrII	29487	29670	-	29558	11.693163	2.533519	29496	29593	98
2450	chrII	36226	36293	-	36234	69.769224	18.709067	36226	36267	42
2452	chrII	40542	40558	-	40555	1.559088	0.584658	40542	40558	17
2454	chrII	44077	44222	-	44116	5.261922	0.779544	44077	44203	127
2455	chrII	44294	44866	-	44465	205.215051	10.913622	44441	44808	368
2456	chrII	44942	45111	-	44968	2244.308444	720.688837	44965	45002	38
2457	chrII	45433	45481	-	45481	2.533519	1.169317	45438	45481	44
2459	chrII	46706	47039	-	46982	60.2198	14.0318	46784	47010	227
2460	chrII	47181	47228	-	47193	1056.087832	572.575393	47185	47198	14
2461	chrII	47563	47686	-	47667	26.699395	6.236356	47567	47685	119
2462	chrII	47722	47780	-	47779	27.089169	14.421572	47731	47779	49
2464	chrII	47810	48374	-	48135	132.912307	15.980661	47938	48277	340
2467	chrII	48411	48561	-	48561	166.042959	130.573694	48529	48561	33
2468	chrII	48638	48721	-	48650	788.5092	493.256746	48650	48665	16
2469	chrII	48914	49072	-	49038	7.210784	1.948861	48938	49038	101
2470	chrII	49396	49467	-	49396	5.651696	1.364203	49396	49451	56
2471	chrII	49608	49692	-	49666	2.143746	0.584658	49615	49692	78
2472	chrII	49789	49930	-	49858	7.015898	2.143747	49791	49911	121
2473	chrII	51167	51204	-	51204	1.364202	0.584658	51167	51204	38
2474	chrII	51445	51628	-	51549	27.284053	7.990331	51467	51604	138
2475	chrII	52013	52224	-	52070	6.041467	1.169317	52014	52224	211
2478	chrII	52754	52797	-	52795	2.143747	1.169317	52781	52797	17
2479	chrII	53044	53095	-	53045	1.94886	0.389772	53045	53087	43
2481	chrII	53859	53908	-	53871	1.94886	0.779544	53862	53908	47
2483	chrII	55422	55485	-	55454	1.753974	0.779544	55422	55485	64
2484	chrII	55833	55916	-	55833	1.753974	0.389772	55833	55916	84
2486	chrII	57144	57146	-	57145	2.533519	1.364203	57144	57146	3
2487	chrII	57427	57466	-	57463	3.702835	0.974431	57427	57465	39
2488	chrII	57993	58001	-	57993	2.533519	1.364203	57993	57995	3
2489	chrII	58105	58136	-	58112	1.753974	0.779544	58105	58136	32
2490	chrII	58293	58333	-	58319	1.559088	0.389772	58293	58333	41
2491	chrII	58604	58631	-	58627	1.364202	0.584658	58604	58631	28
2492	chrII	58760	58818	-	58760	2.143746	0.584658	58760	58818	59
2493	chrII	58995	59032	-	59019	1.559088	0.584658	58995	59032	38
2494	chrII	59170	59449	-	59364	110.500418	13.836914	59329	59429	101
2495	chrII	59529	59749	-	59548	250.038874	46.57778	59548	59593	46
2496	chrII	60052	60211	-	60070	20.073264	3.50795	60070	60181	112
2498	chrII	60427	60446	-	60443	2.923291	1.948861	60443	60446	4
2499	chrII	60743	60897	-	60777	2976.690447	975.015211	60759	60822	64
2501	chrII	61563	61635	-	61579	11.498278	4.092608	61563	61609	47
2502	chrII	61907	62223	-	62143	23.581213	4.092608	61965	62194	230
2503	chrII	62260	62479	-	62281	18.31929	2.728406	62260	62478	219
2504	chrII	62549	62730	-	62717	228.601399	49.695958	62581	62717	137
2506	chrII	67498	67607	-	67567	3.313062	0.779544	67501	67581	81
2507	chrII	67853	67853	-	67853	1.169317	1.169317	67853	67853	1
2508	chrII	68361	68504	-	68378	6.236354	1.364203	68365	68504	140
2509	chrII	68550	68594	-	68594	1.559089	0.974431	68550	68594	45
2510	chrII	68698	68901	-	68811	28.648256	8.769875	68757	68830	74
2512	chrII	69101	69129	-	69128	8.96476	3.313064	69101	69128	28
2513	chrII	69402	69445	-	69440	10.913622	6.431242	69403	69441	39
2514	chrII	69481	69594	-	69566	63.143097	16.175547	69522	69571	50
2516	chrII	70180	70245	-	70239	5.067038	2.923292	70223	70240	18
2517	chrII	70455	70479	-	70455	1.364202	0.389772	70455	70479	25
2518	chrII	70563	70580	-	70563	2.728406	1.364203	70563	70578	16
2519	chrII	71130	71202	-	71159	105.043611	29.622689	71149	71173	25
2520	chrII	71394	71437	-	71397	1.169316	0.389772	71394	71437	44
2521	chrII	73390	73410	-	73408	4.48238	3.50795	73407	73408	2
2522	chrII	73607	73609	-	73607	1.169316	0.584658	73607	73609	3
2523	chrII	73667	73744	-	73733	6.041469	2.338633	73714	73735	22
2524	chrII	73838	73920	-	73857	2.533518	0.584658	73854	73917	64
2525	chrII	73983	74100	-	74019	3.507948	0.779544	73983	74093	111
2527	chrII	74291	74480	-	74308	10.328961	2.143747	74308	74469	162
2528	chrII	74511	74597	-	74539	7.405669	1.559089	74519	74579	61
2529	chrII	74711	74799	-	74711	127.6504	77.759558	74711	74764	54
2531	chrII	80251	80252	-	80251	3.118178	1.753975	80251	80252	2
2533	chrII	80325	80686	-	80683	206.774148	25.724967	80383	80685	303
2534	chrII	80729	80827	-	80775	2065.597881	479.419832	80754	80778	25
2536	chrII	81219	81925	-	81600	487.215239	39.366994	81434	81671	238
2537	chrII	81955	82206	-	82031	65.676611	19.878383	81960	82103	144
2538	chrII	82254	82625	-	82316	71.523191	13.252256	82286	82561	276
2540	chrII	82778	82966	-	82829	163.119664	51.839705	82780	82869	90
2541	chrII	83145	84189	-	83159	349.625639	38.197678	83159	84145	987
2543	chrII	84269	84362	-	84290	4163.74175	2271.202732	84274	84297	24
2544	chrII	84677	84729	-	84716	1.169316	0.584658	84677	84729	53
2545	chrII	84842	85174	-	84901	19.098834	1.364203	84860	85119	260
2547	chrII	85440	85448	-	85440	1.169316	0.779544	85440	85448	9
2548	chrII	85636	85647	-	85636	1.94886	0.779544	85636	85647	12
2549	chrII	85725	85852	-	85800	5.067037	1.364203	85765	85836	72
2550	chrII	86205	86264	-	86240	2.338633	1.364203	86212	86247	36
2551	chrII	86456	86488	-	86477	34.884613	12.667597	86468	86477	10
2552	chrII	86580	86706	-	86669	6.236353	2.143747	86587	86679	93
2554	chrII	86991	87123	-	87030	8.380101	3.118178	87030	87123	94
