cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	shape.score
2158	chrI	98924	98932	-	98929	2.793636	1.55202	98924	98932	9	5.95934789280528
2159	chrI	99108	99316	-	99165	21.417873	6.828886	99150	99300	151	23.4058899556598
2160	chrI	99353	99370	-	99370	5.897674	4.966462	99357	99370	14	2.33912313947768
2162	chrI	99649	99682	-	99654	27.315545	20.176254	99651	99654	4	1.87704198346231
2163	chrI	99764	99811	-	99783	1072.755884	779.424195	99775	99783	9	2.50655430178858
2164	chrI	100374	101055	-	100757	156.443585	6.828886	100501	100881	381	50.3048066543628
2165	chrI	101151	101248	-	101168	699.029587	359.137313	101161	101170	10	5.78338513879133
2166	chrI	101809	101814	-	101809	1.55202	0.620808	101809	101814	6	3.93412705407782
2167	chrI	102387	102396	-	102387	1.241616	0.931212	102387	102396	10	2.69500759440832
2169	chrI	102765	102798	-	102765	1.241616	0.620808	102765	102798	34	7.63119426187551
2170	chrI	102885	102961	-	102956	2.483232	0.620808	102885	102961	77	17.233662986911
2171	chrI	103090	103097	-	103091	3.724848	1.55202	103090	103097	8	5.35247738355427
2172	chrI	103385	103385	-	103385	1.241616	1.241616	103385	103385	1	0
2173	chrI	103530	103565	-	103542	1.241616	0.620808	103530	103565	36	7.75488750216347
2174	chrI	103648	103790	-	103711	7.139292	0.931212	103691	103784	94	22.998052931434
2175	chrI	103823	103889	-	103851	3.414444	1.55202	103829	103862	34	9.56425181950228
2176	chrI	104022	104046	-	104022	2.483232	0.931212	104022	104046	25	8.4113151296731
2179	chrI	104644	104684	-	104645	1.55202	0.620808	104644	104684	41	10.2968297174956
2180	chrI	104971	104971	-	104971	2.172827	2.172827	104971	104971	1	0
2181	chrI	105252	105271	-	105252	1.55202	0.931212	105252	105271	20	5.92514989087616
2182	chrI	105562	105589	-	105563	1.241616	0.620808	105562	105589	28	7.21103238308641
2183	chrI	105733	105734	-	105733	1.241616	0.931212	105733	105734	2	0.811278124459133
2184	chrI	105931	106009	-	105962	162.651646	43.76695	105956	105985	30	12.0711001318048
2185	chrI	106403	106433	-	106423	5.276867	4.345655	106415	106423	9	1.12012276338494
2186	chrI	106508	106622	-	106598	13.968178	7.760098	106572	106598	27	8.35880140857233
2187	chrI	106703	106768	-	106715	2.793636	0.620808	106703	106768	66	16.4738786511437
2188	chrI	106915	106939	-	106915	1.241616	0.931212	106915	106939	25	3.76745893989837
2189	chrI	106997	107085	-	107044	8.691311	2.172827	106998	107065	68	17.0621953548455
2190	chrI	107133	107391	-	107227	23.590702	7.760098	107163	107370	208	26.9750722586127
2191	chrI	107480	107895	-	107794	46.870999	4.966462	107531	107796	266	42.1904417174283
2192	chrI	108175	108188	-	108185	2.483232	0.931212	108175	108188	14	9.15912172427378
2193	chrI	108356	108431	-	108375	3.414444	0.620808	108375	108428	54	14.4059701054869
2195	chrI	108586	108722	-	108623	336.788238	46.250181	108623	108677	55	22.4453019714385
2196	chrI	109316	109455	-	109316	4.966464	0.620808	109316	109455	140	24.9524905593074
2199	chrI	109699	109704	-	109701	2.483232	0.931212	109699	109704	6	5.57224614095315
2200	chrI	109971	109991	-	109971	1.862424	0.931212	109971	109991	21	7.87314662596302
2202	chrI	110380	110505	-	110446	161.410034	41.904527	110436	110471	36	15.8829570444198
2203	chrI	110838	110897	-	110838	2.483232	0.620808	110838	110897	60	11.813781191217
2204	chrI	110937	111030	-	110973	15.520198	3.414443	110950	110989	40	17.9022795018197
2206	chrI	111564	111613	-	111568	1.862424	0.620808	111564	111613	50	10.8265858168475
2207	chrI	111906	111924	-	111906	1.241616	0.620808	111906	111924	19	6.37189127016538
2208	chrI	112092	112118	-	112099	2.172828	1.241616	112092	112118	27	7.91449968769912
2209	chrI	112472	112490	-	112474	3.10404	1.241616	112472	112474	3	2.42577410257471
2211	chrI	112820	112846	-	112844	6.208078	3.414443	112844	112845	2	0.964078738873209
2212	chrI	112920	113047	-	113035	6.828888	1.55202	112949	113036	88	22.2297855659217
2213	chrI	113202	113218	-	113216	9.932925	3.724847	113216	113218	3	2.4589399423812
2214	chrI	113389	113462	-	113403	510.61442	165.755683	113400	113418	19	11.033721426416
2216	chrI	114026	114102	-	114063	3.414444	0.620808	114047	114087	41	14.6019038216915
2217	chrI	114258	114518	-	114439	9.622524	1.241616	114283	114510	228	32.3838000562415
2218	chrI	114571	114679	-	114619	252.047974	63.943204	114571	114630	60	20.5177609829645
2219	chrI	118754	118794	-	118784	1.862424	0.931212	118754	118794	41	9.60331151610964
2220	chrI	119582	119597	-	119594	1.55202	0.620808	119582	119597	16	7.68771237954945
2221	chrI	120074	120147	-	120107	3.414444	0.620808	120085	120139	55	14.4722368892167
2222	chrI	124994	125031	-	124994	3.104039	2.172827	124994	125031	38	7.12028267591246
2224	chrI	126968	127348	-	127207	57.424732	7.13929	127017	127221	205	32.1546283601776
2225	chrI	127381	127419	-	127406	4.035252	1.55202	127386	127406	21	7.86193666302239
2227	chrI	127476	127586	-	127575	20.486661	7.760098	127514	127575	62	14.8374159165717
2229	chrI	127617	127792	-	127748	25.763528	5.58727	127681	127755	75	19.4954438692871
2230	chrI	127831	127998	-	127938	34.144433	5.276866	127879	127951	73	24.7321593235668
2231	chrI	128033	128141	-	128102	131.921662	35.696449	128073	128102	30	13.4071729121534
2232	chrI	128279	128313	-	128279	1.241616	0.310404	128279	128313	35	10.2585660338899
2234	chrI	128656	128713	-	128656	7.139292	1.55202	128656	128676	21	10.7736455768947
2235	chrI	129019	129143	-	129050	501.612708	141.854583	129036	129074	39	17.8479433499729
2236	chrI	130442	130509	-	130460	7.139291	3.414443	130442	130482	41	11.702294241928
2237	chrI	131932	132028	-	131935	4.65606	0.931212	131935	132008	74	18.7959335801173
2238	chrI	134609	134667	-	134611	3.414444	0.620808	134611	134662	52	14.2696732363228
2241	chrI	135075	135081	-	135076	1.55202	0.620808	135075	135081	7	5.39553429702283
2244	chrI	135531	135593	-	135535	4.966464	1.241616	135535	135593	59	16.1159257252007
2245	chrI	135667	135739	-	135702	276.569881	56.183106	135682	135710	29	13.7444671062081
2246	chrI	135926	135957	-	135928	1.55202	0.931212	135926	135957	32	6.85475297227334
2247	chrI	136547	136585	-	136547	1.55202	0.931212	136547	136585	39	7.24602531388122
2248	chrI	136647	136745	-	136707	9.932927	3.414443	136669	136730	62	15.2628755524294
2249	chrI	137237	137317	-	137294	2.172828	0.620808	137237	137317	81	15.9868233955952
2250	chrI	137399	137488	-	137473	8.691311	2.793635	137431	137488	58	16.5189620276916
2251	chrI	137521	137605	-	137605	4.65606	0.931212	137522	137605	84	19.4272030058209
2252	chrI	137845	138301	-	138048	128.817631	12.72656	137997	138191	195	34.8809677201252
2254	chrI	138389	138482	-	138417	2019.177378	646.260921	138414	138436	23	10.3780016074167
2255	chrI	138934	139056	-	138964	14.588986	2.172827	138953	139054	102	24.7300092615096
2257	chrI	139657	139814	-	139724	12.105756	1.55202	139679	139805	127	28.1864391264921
2259	chrI	140144	140262	-	140236	27.625951	8.070501	140168	140237	70	21.6219187381343
2260	chrI	140461	140533	-	140471	34.144433	11.484944	140471	140522	52	20.5073971058136
2261	chrI	140656	140712	-	140687	46.560588	19.86585	140664	140693	30	11.8453141400383
2262	chrI	141182	141392	-	141230	304.195835	31.04039	141213	141382	170	40.3964122160435
2263	chrI	141473	141719	-	141493	22177.117094	13026.720499	141488	141497	10	5.62268986667859
2264	chrI	141904	141995	-	141904	3.10404	0.620808	141904	141979	76	17.0286049594225
2266	chrI	142070	142108	-	142108	1.55202	0.620808	142070	142108	39	10.1581630172114
2267	chrI	142284	142315	-	142287	1.862424	0.931212	142284	142315	32	7.29573958513622
2268	chrI	143317	143344	-	143317	3.414444	0.931212	143317	143338	22	9.68120572341059
2269	chrI	143733	143822	-	143770	13.968177	6.208078	143748	143770	23	9.15397625324621
2270	chrI	148050	148159	-	148052	8.070503	1.862423	148051	148122	72	19.2547978185023
2271	chrI	148219	148250	-	148250	1.55202	0.620808	148219	148250	32	9.60964047443681
2272	chrI	148627	148695	-	148627	4.345656	1.241616	148627	148695	69	16.8194212881682
2274	chrI	148902	148997	-	148909	5.276868	0.931212	148906	148983	78	20.0497925671757
2275	chrI	149057	149471	-	149374	38.800496	5.276866	149178	149447	270	37.4573428389476
2276	chrI	149526	149568	-	149552	1.241616	0.620808	149526	149568	43	8.13939713205315
2277	chrI	149708	149783	-	149747	6.828887	1.862423	149723	149783	61	14.1772418310237
2278	chrI	149907	149915	-	149914	4.656059	3.104039	149911	149915	5	2.99921636889175
2279	chrI	150119	150445	-	150184	27.625952	9.001713	150161	150385	225	28.3771000044411
2281	chrI	150491	150722	-	150674	56.183116	4.345655	150495	150706	212	38.8957148868386
2282	chrI	150757	151063	-	150983	27.625954	2.793635	150819	151041	223	36.8375830544592
2283	chrI	151158	151316	-	151203	847.092249	344.237926	151179	151204	26	10.5380301012491
2284	chrI	151379	151399	-	151379	1.55202	1.241616	151379	151399	21	3.17093734916724
2285	chrI	151978	152018	-	152003	6.20808	1.55202	151987	152018	32	13.2489723102179
2286	chrI	154271	154477	-	154379	49.975033	8.380905	154303	154446	144	32.4475615145439
2287	chrI	154731	154814	-	154740	1677.733088	902.033735	154740	154754	15	7.14510973250459
2288	chrI	157077	157137	-	157104	3.10404	0.620808	157078	157132	55	15.8987392121928
2289	chrI	157215	157236	-	157236	4.656059	2.172827	157215	157236	22	7.78824542232751
2290	chrI	157382	157401	-	157401	1.241616	0.620808	157382	157401	20	6.48289214233104
2291	chrI	157836	157866	-	157865	9.001714	3.414443	157842	157866	25	8.43530757862747
2292	chrI	158160	158234	-	158199	9.001715	1.862423	158162	158220	59	18.7628650334578
2293	chrI	158283	158392	-	158390	10.553734	2.793635	158313	158391	79	17.0315395724584
2294	chrI	158424	158560	-	158503	12.726563	4.656059	158440	158538	99	17.6966272281732
2295	chrI	158637	158722	-	158661	244.598278	49.35422	158649	158696	48	17.8580147020872
2296	chrI	160129	160157	-	160157	1.862424	1.241616	160129	160157	29	6.08039070811739
2297	chrI	161343	161395	-	161395	6.828888	1.241616	161343	161395	53	19.9429841195577
2299	chrI	164039	164100	-	164094	10.864138	4.966462	164042	164094	53	12.102072098059
2300	chrI	167048	167085	-	167063	5.587271	2.172827	167053	167085	33	10.1557735596054
2301	chrI	167349	167419	-	167378	11.174542	4.345655	167373	167380	8	4.57980350308511
2302	chrI	167572	167667	-	167572	11.79535	2.172827	167572	167657	86	21.7064431047059
2303	chrI	167698	167763	-	167754	12.105753	9.312117	167724	167754	31	3.44220281489727
2304	chrI	167888	167997	-	167936	13.34737	1.862423	167910	167978	69	19.8736746925449
2305	chrI	168065	168157	-	168157	18.624236	10.243329	168100	168157	58	12.1942115741955
2306	chrI	168279	168316	-	168315	1.55202	0.620808	168279	168316	38	10.0861393280196
2307	chrI	168485	168498	-	168487	4.035252	0.931212	168486	168498	13	9.09992862495155
2308	chrI	168587	168663	-	168619	33.834026	9.312117	168615	168637	23	11.0354803255352
2309	chrI	168744	168819	-	168818	12.726561	6.828886	168775	168819	45	10.2612319425939
2310	chrI	169012	169061	-	169021	638.190423	316.922383	169016	169027	12	6.75969120037879
2312	chrI	170713	170835	-	170759	6.828887	2.172827	170726	170809	84	18.2700019844631
2313	chrI	171013	171062	-	171054	1.55202	0.620808	171013	171062	50	10.847085774632
2314	chrI	171367	171382	-	171378	3.414443	2.172827	171378	171379	2	0.764204650276275
2315	chrI	171693	171768	-	171711	137.198526	48.423009	171699	171744	46	16.2083319451127
2316	chrI	171917	171988	-	171940	3.104039	1.862423	171917	171988	72	10.9266344043056
2317	chrI	173565	173605	-	173604	1.862424	0.620808	173565	173605	41	12.0632203593952
2318	chrI	173721	173730	-	173721	2.172828	0.931212	173721	173730	10	6.12022396344057
2320	chrI	174112	174202	-	174126	2.793636	0.620808	174112	174202	91	16.2906911740857
2322	chrI	174554	174600	-	174555	4.345656	1.241616	174554	174598	45	13.2441651078997
2323	chrI	174688	174757	-	174737	3.414444	0.931212	174700	174738	39	12.7874067037946
2324	chrI	174947	174987	-	174972	1.55202	0.931212	174947	174987	41	7.34493910555296
2325	chrI	175120	175197	-	175135	37.869278	8.691309	175135	175187	53	20.0533802951279
2326	chrI	176972	176996	-	176972	3.10404	1.241616	176972	176990	19	6.50142356493448
2328	chrI	177281	177362	-	177358	3.414444	0.931212	177308	177362	55	14.1437458688627
2330	chrI	179682	179742	-	179739	8.69131	2.172827	179696	179742	47	14.9883748521178
2331	chrI	180023	180188	-	180051	76.98017	18.003426	180051	180108	58	16.0519047123494
2333	chrI	180658	180672	-	180658	2.483232	1.55202	180658	180672	15	6.05097238832891
2334	chrI	180752	180863	-	180824	11.79535	4.656059	180803	180824	22	9.6340419600293
2335	chrI	180934	181060	-	180996	21.107467	3.104039	180939	181013	75	21.8983796480053
2338	chrI	182357	182417	-	182385	4.035252	1.55202	182385	182417	33	10.6814665189862
2339	chrI	183121	183408	-	183387	24.21151	2.793635	183155	183388	234	35.8168405360083
2341	chrI	183817	183826	-	183826	1.862424	0.931212	183817	183826	10	5.95449382513163
2342	chrI	184198	184198	-	184198	1.862423	1.862423	184198	184198	1	0
2343	chrI	184369	184429	-	184394	2.172828	0.931212	184369	184429	61	10.9266184388783
2344	chrI	184661	184681	-	184680	5.587271	2.793635	184668	184680	13	5.8907941532518
2345	chrI	187246	187281	-	187257	4.65606	1.55202	187246	187276	31	12.363706796929
2346	chrI	187853	187893	-	187893	1.862424	0.931212	187853	187893	41	9.60331151610964
2347	chrI	188054	188088	-	188088	1.241616	0.620808	188054	188088	35	7.69392452541745
2348	chrI	188916	189092	-	189003	56.493515	13.036964	188959	189077	119	25.1206357343892
2349	chrI	190013	190074	-	190041	71.392902	16.141003	190027	190066	40	17.1115818123357
2350	chrI	191077	191162	-	191152	4.035252	1.241616	191088	191155	68	15.5251043018917
2351	chrI	191248	191404	-	191401	14.278583	3.104039	191278	191401	124	25.1113537579611
2353	chrI	191857	191932	-	191892	13.036966	3.104039	191858	191915	58	16.8004873389977
2354	chrI	198023	198054	-	198041	6.518484	1.55202	198023	198050	28	12.6347524414043
2355	chrI	198185	198392	-	198217	81.946634	16.141003	198209	198340	132	25.6468209745707
2356	chrI	198696	198738	-	198738	7.449695	2.483231	198711	198738	28	12.1807384755164
2357	chrI	198968	199038	-	198999	21.107466	8.380905	198982	199014	33	9.87156659638274
2358	chrI	200392	200483	-	200419	46.870992	18.934638	200413	200431	19	10.8951096683224
2359	chrI	200745	200750	-	200750	1.55202	0.931212	200745	200750	6	3.5438558770067
2360	chrI	202505	202526	-	202526	1.241616	0.620808	202505	202526	22	6.68914742795595
2362	chrI	205053	205057	-	205056	1.862424	0.931212	205053	205057	5	4.16201257477105
2365	chrI	206258	206282	-	206258	1.55202	0.620808	206258	206282	25	7.06761520383473
2367	chrI	206531	206532	-	206531	1.241616	0.931212	206531	206532	2	0.811278124459133
2368	chrI	206888	206935	-	206909	3.414444	0.931212	206893	206913	21	10.6266934722189
2369	chrI	206970	207102	-	207101	15.209794	3.414443	207016	207101	86	22.3279166030404
2370	chrI	207275	207386	-	207352	6.518484	1.55202	207318	207356	39	15.2724309733906
2371	chrI	207635	207731	-	207686	9.001716	1.241616	207659	207730	72	20.3955817705903
2372	chrI	208069	208104	-	208069	10.553734	2.793635	208069	208093	25	12.4012244805307
2373	chrI	208605	208718	-	208669	11.174542	4.345655	208632	208693	62	11.2986207006643
2374	chrI	208856	208868	-	208860	2.483232	0.931212	208856	208868	13	7.05170247431543
2376	chrI	209204	209237	-	209204	1.55202	0.310404	209204	209237	34	11.8127229027946
2378	chrI	222257	222313	-	222280	2.483232	0.620808	222257	222313	57	16.040447538953
2379	chrI	223009	223069	-	223022	7.449695	1.862423	223018	223053	36	13.0706719766033
2380	chrI	227236	227274	-	227274	2.483232	0.931212	227236	227274	39	11.3934194825743
2381	chrII	417	463	-	446	2.172828	0.620808	417	463	47	14.0066769665699
2382	chrII	1106	1204	-	1144	14.588986	2.483231	1116	1166	51	18.8539742066665
2384	chrII	10132	10355	-	10322	32.902822	2.483231	10143	10347	205	39.1017587583813
2385	chrII	10535	10604	-	10551	868.510116	494.16301	10551	10558	8	4.29731079190569
2386	chrII	11276	11377	-	11317	9.312118	3.724847	11306	11349	44	12.8824253137206
2394	chrII	13309	13372	-	13343	2.172828	0.620808	13309	13372	64	15.1298438180599
2395	chrII	13888	13973	-	13931	14.899389	7.449694	13909	13940	32	9.37937522444052
2396	chrII	14406	14553	-	14411	18.934641	3.414443	14411	14527	117	24.8734610878867
2397	chrII	14591	14673	-	14663	16.141007	4.035251	14606	14671	66	19.79434003771
2398	chrII	14899	14921	-	14900	4.656059	3.104039	14900	14921	22	5.12315115455
2399	chrII	15242	15259	-	15258	2.793636	1.55202	15242	15259	18	6.91266284121188
2400	chrII	15425	15556	-	15555	13.347369	5.58727	15464	15556	93	16.0717040528757
2401	chrII	15809	15814	-	15813	1.862424	0.620808	15809	15814	6	5.82037696322752
2402	chrII	15942	15945	-	15944	7.139291	4.656059	15943	15945	3	1.86553675650258
2403	chrII	16168	16212	-	16185	5.897675	2.793635	16185	16212	28	9.7560803524137
2404	chrII	16390	16400	-	16400	1.241616	0.931212	16390	16400	11	2.80656119526269
2405	chrII	16729	16759	-	16730	2.483232	1.55202	16729	16759	31	6.43448510314228
2406	chrII	16924	16926	-	16926	1.862424	1.241616	16924	16926	3	1.45546446154482
2407	chrII	17309	17328	-	17310	4.345655	3.414443	17310	17311	2	0.413816927699014
2408	chrII	17436	17567	-	17485	14.278582	2.172827	17436	17554	119	28.9846966718861
2409	chrII	17629	17669	-	17629	3.724848	1.55202	17629	17669	41	11.0075468926443
2410	chrII	17708	17770	-	17741	13.657775	2.483231	17710	17759	50	19.8130334909623
2411	chrII	17911	18024	-	17965	819.4663	303.575015	17950	17965	16	7.02079946579822
2412	chrII	18707	18762	-	18761	3.10404	1.241616	18722	18762	41	11.0302024852795
2413	chrII	18890	18938	-	18937	1.862424	0.931212	18890	18938	49	10.0642621217915
2415	chrII	19594	19619	-	19619	2.172828	0.931212	19594	19619	26	8.65995379188073
2416	chrII	19714	19741	-	19741	1.241616	0.620808	19714	19741	28	7.21103238308641
2417	chrII	19819	19848	-	19848	2.172828	1.55202	19819	19848	30	5.63720694237831
2418	chrII	20304	20306	-	20304	4.345654	2.172827	20304	20305	2	0.995727447845507
2420	chrII	20943	20960	-	20943	1.241616	0.620808	20943	20960	18	4.16992500144231
2421	chrII	21195	21336	-	21313	54.631091	12.416156	21222	21318	97	22.7299310396326
2422	chrII	22057	22091	-	22078	2.483232	0.620808	22057	22091	35	12.8232075423624
2423	chrII	22223	22288	-	22249	2.483232	0.931212	22223	22288	66	13.0295320711998
2426	chrII	22682	22735	-	22710	4.345656	0.931212	22699	22731	33	13.5629728175688
2427	chrII	22832	22835	-	22835	1.241616	0.620808	22832	22835	4	3
2428	chrII	22968	23192	-	23191	18.003431	3.724847	23023	23191	169	31.8655605916718
2430	chrII	23437	23658	-	23509	12.105756	1.241616	23490	23632	143	26.9472266351283
2432	chrII	23746	23816	-	23781	313.197537	85.671477	23774	23799	26	12.2894242961193
2433	chrII	25252	25304	-	25295	5.587271	1.862423	25252	25304	53	14.4102435728299
2434	chrII	25411	25435	-	25411	1.862424	0.310404	25411	25435	25	12.0041941093095
2437	chrII	26235	26256	-	26236	7.13929	2.483231	26235	26256	22	8.70995068176859
2438	chrII	26524	26551	-	26550	2.172828	0.931212	26524	26551	28	6.96497097755748
2439	chrII	26725	26742	-	26725	1.862424	0.931212	26725	26742	18	7.47451238049515
2440	chrII	26849	26851	-	26850	3.104039	2.172827	26849	26851	3	1.83345269388981
2442	chrII	27228	27280	-	27255	4.035252	1.241616	27231	27255	25	9.83605060291561
2443	chrII	27528	27554	-	27529	1.862424	0.620808	27528	27554	27	10.7062433875191
2444	chrII	27829	27853	-	27853	2.172827	1.862423	27829	27853	25	2.74764408438196
2446	chrII	27983	28674	-	28273	543.517251	39.421295	28213	28607	395	46.259695494654
2447	chrII	28764	28813	-	28782	3.724848	0.931212	28767	28813	47	13.7849041001544
2448	chrII	29348	29359	-	29359	1.241616	0.620808	29348	29359	12	5.37744375108173
2450	chrII	36226	36291	-	36234	23.280293	8.070501	36226	36246	21	10.4706043809142
2451	chrII	36820	36833	-	36829	2.172828	0.931212	36820	36833	14	7.01456026912902
2452	chrII	40525	40555	-	40545	2.793636	0.931212	40525	40555	31	11.9860931085379
2453	chrII	43005	43044	-	43011	1.55202	0.620808	43005	43044	40	10.2283631245344
2455	chrII	44348	44862	-	44465	102.122898	11.795348	44441	44786	346	45.5111370485722
2456	chrII	44938	45105	-	44968	1660.660875	398.869012	44959	45017	59	20.071728966594
2457	chrII	45438	45473	-	45438	4.656059	2.172827	45438	45473	36	11.0970683589014
2458	chrII	46741	46834	-	46784	8.070503	2.172827	46772	46814	43	16.6983748204379
2459	chrII	46869	47039	-	46957	24.832315	2.793635	46893	47011	119	27.2375708629228
2460	chrII	47181	47243	-	47193	803.014894	416.562035	47185	47193	9	5.11396825079752
2461	chrII	47665	47687	-	47667	8.070501	2.793635	47666	47685	20	8.34645666082399
2462	chrII	47729	47780	-	47779	5.897675	2.483231	47732	47779	48	12.0674561559124
2463	chrII	47865	47972	-	47927	6.518483	1.862423	47896	47972	77	17.9579597454178
2464	chrII	48028	48207	-	48135	25.763528	4.966462	48052	48153	102	23.3223722898103
2465	chrII	48238	48341	-	48304	9.001716	1.55202	48248	48333	86	20.689170257915
2466	chrII	48409	48444	-	48436	5.587271	2.172827	48414	48436	23	9.71110325461699
2468	chrII	48638	48718	-	48650	815.741455	551.587731	48641	48659	19	5.60584735681815
2469	chrII	48972	49046	-	49038	10.243331	4.345655	48998	49046	49	14.0408015476879
2470	chrII	49396	49464	-	49396	7.139291	3.724847	49396	49433	38	9.42361448336402
2471	chrII	49665	49678	-	49666	1.862424	0.931212	49665	49678	14	6.82461231125632
2472	chrII	49863	49885	-	49868	3.724848	1.55202	49868	49885	18	6.2336994803781
2473	chrII	51178	51210	-	51186	2.483232	0.620808	51178	51210	33	13.8720838282357
2474	chrII	51294	51628	-	51549	45.939781	14.588983	51392	51604	213	28.9802265587591
2476	chrII	52163	52217	-	52167	2.483232	0.931212	52163	52217	55	13.9078647596553
2477	chrII	52306	52329	-	52306	2.172828	0.620808	52306	52329	24	8.94164918608809
2480	chrII	53743	53792	-	53749	1.862424	0.620808	53743	53792	50	12.7078712134391
2481	chrII	53871	53908	-	53871	3.10404	1.55202	53871	53907	37	7.0413269848184
2482	chrII	54529	54558	-	54545	1.241616	0.620808	54529	54558	30	7.36033589341278
2483	chrII	55454	55475	-	55454	1.55202	1.241616	55454	55475	22	3.21938897272329
2485	chrII	55879	55896	-	55896	1.55202	0.931212	55879	55896	18	5.71676115955872
2486	chrII	57144	57223	-	57145	4.65606	1.55202	57145	57213	69	16.2092402355555
2491	chrII	58625	58671	-	58625	2.793636	0.931212	58625	58671	47	12.2043189050869
2493	chrII	59028	59045	-	59028	1.862424	1.55202	59028	59045	18	2.71054474752955
2494	chrII	59315	59449	-	59364	76.669768	14.278579	59338	59438	101	27.2651735182749
2495	chrII	59529	59684	-	59548	318.474405	91.879555	59548	59591	44	17.1493351769449
2496	chrII	60052	60191	-	60070	22.038682	2.172827	60070	60181	112	30.2596392922575
2497	chrII	60352	60391	-	60357	2.172828	0.931212	60352	60391	40	11.3255168340483
2499	chrII	60743	60892	-	60777	3870.426243	1156.875338	60757	60822	66	17.5794425157245
2500	chrII	61388	61477	-	61422	4.035252	1.241616	61413	61471	59	13.9331725849973
2501	chrII	61554	61723	-	61579	18.003429	4.966462	61563	61692	130	23.1702550859681
2502	chrII	62086	62339	-	62143	28.557163	3.104039	62128	62312	185	34.2733321043673
2504	chrII	62373	62735	-	62717	469.020306	68.599262	62581	62717	137	31.8426723825873
2505	chrII	67471	67528	-	67471	1.55202	0.310404	67471	67528	58	13.6018106519029
2507	chrII	67850	67854	-	67853	2.172828	0.931212	67850	67854	5	4.27785297026346
2508	chrII	68365	68447	-	68365	2.793636	0.310404	68365	68447	83	20.2083968786072
2509	chrII	68594	68659	-	68594	4.966464	1.55202	68594	68657	64	14.1536311941017
2510	chrII	68689	68832	-	68811	24.521911	5.897674	68735	68830	96	22.8957320739886
2511	chrII	68945	68968	-	68953	1.241616	0.620808	68945	68968	24	6.87744375108173
2512	chrII	69100	69128	-	69128	4.966463	2.172827	69101	69128	28	8.76292229514036
2514	chrII	69479	69615	-	69566	98.087637	24.832312	69522	69572	51	18.0651661040792
2515	chrII	70083	70144	-	70134	1.55202	0.620808	70083	70144	62	11.4435371714072
2516	chrII	70223	70240	-	70239	3.104039	2.172827	70223	70240	18	5.65767051308627
2518	chrII	70517	70563	-	70563	2.172828	1.241616	70517	70563	47	9.24560080798907
2519	chrII	71136	71202	-	71159	165.134878	56.803914	71151	71173	23	13.2991345368363
2520	chrII	71397	71406	-	71406	1.241616	0.620808	71397	71406	10	4.98289214233104
2521	chrII	73381	73413	-	73408	4.65606	1.55202	73381	73410	30	12.5102326871839
2523	chrII	73733	73735	-	73734	1.862424	1.241616	73733	73735	3	1.98378529511854
2526	chrII	74192	74226	-	74226	3.414444	1.241616	74192	74226	35	10.8642225877787
2528	chrII	74503	74601	-	74539	8.070503	2.172827	74508	74587	80	19.3479709133524
2529	chrII	74706	74787	-	74711	147.752258	86.913092	74711	74775	65	14.3350258980293
2530	chrII	74907	74994	-	74968	5.276868	1.55202	74915	74994	80	16.1527572387638
2532	chrII	80251	80648	-	80383	73.255335	19.86585	80352	80582	231	33.5039070401418
2534	chrII	80729	80813	-	80754	1868.321081	495.715029	80749	80775	27	12.4198460560199
2535	chrII	81224	81491	-	81465	125.092781	36.938064	81380	81465	86	23.6031639919958
2536	chrII	81522	82183	-	81600	384.280052	38.17968	81558	82016	459	48.1462913579265
2538	chrII	82214	82402	-	82316	26.384336	6.828886	82264	82332	69	19.1581228983248
2539	chrII	82437	82608	-	82560	22.659489	6.208078	82484	82578	95	22.1025475311619
2540	chrII	82820	83051	-	82829	88.775523	49.975028	82828	82916	89	13.572317263276
2541	chrII	83145	83510	-	83159	58.355942	24.521908	83158	83418	261	26.502487544096
2542	chrII	83554	84186	-	83781	117.643096	6.208078	83619	84145	527	56.0149632468998
2543	chrII	84269	84332	-	84290	4992.846744	2478.885551	84270	84307	38	12.5202300583318
2545	chrII	84843	84918	-	84918	4.345656	1.241616	84843	84918	76	18.4327111308741
2546	chrII	85045	85070	-	85068	2.793636	1.241616	85045	85070	26	9.67733058237336
2548	chrII	85636	85641	-	85636	1.55202	0.931212	85636	85641	6	3.5438558770067
2551	chrII	86446	86485	-	86472	19.555448	7.13929	86457	86477	21	10.3743452788188
2553	chrII	86744	86750	-	86744	1.55202	0.620808	86744	86750	7	4.27259232819979
2554	chrII	87020	87123	-	87030	4.65606	1.241616	87020	87123	104	18.6935440084151
2555	chrII	87491	87647	-	87491	6.20808	0.620808	87501	87630	130	25.4560833222281
2556	chrII	87690	87854	-	87800	109.882984	25.763524	87751	87814	64	19.5302799077435
2557	chrII	88196	88301	-	88237	4.345656	0.931212	88221	88301	81	17.847136827394
2559	chrII	89008	89271	-	89008	722.309894	330.890558	89008	89110	103	20.3665528815915
2560	chrII	89450	89554	-	89464	17475.1188	8792.190486	89450	89464	15	6.43173734142389
2561	chrII	89590	89711	-	89680	11.484947	2.172827	89610	89687	78	19.8833009322063
2562	chrII	90363	90565	-	90509	7.449696	1.55202	90384	90554	171	24.4444725927874
2563	chrII	92190	92232	-	92219	6.828887	2.793635	92204	92222	19	8.00773961979885
2564	chrII	93944	94076	-	94046	22.659489	4.035251	93958	94047	90	25.7327445793601
