cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	gene	inCoding
2176	chrI	104022	104046	-	104022	2.483232	0.931212	104022	104046	25	NA	YAL045C
2179	chrI	104644	104684	-	104645	1.55202	0.620808	104644	104684	41	NA	YAL045C
2180	chrI	104971	104971	-	104971	2.172827	2.172827	104971	104971	1	NA	YAL045C
2181	chrI	105252	105271	-	105252	1.55202	0.931212	105252	105271	20	NA	YAL045C
2182	chrI	105562	105589	-	105563	1.241616	0.620808	105562	105589	28	NA	YAL045C
2183	chrI	105733	105734	-	105733	1.241616	0.931212	105733	105734	2	NA	YAL045C
2185	chrI	106403	106433	-	106423	5.276867	4.345655	106415	106423	9	NA	YAL046C
2186	chrI	106508	106622	-	106598	13.968178	7.760098	106572	106598	27	NA	YAL046C
2187	chrI	106703	106768	-	106715	2.793636	0.620808	106703	106768	66	NA	YAL046C
2188	chrI	106915	106939	-	106915	1.241616	0.931212	106915	106939	25	NA	YAL046C
2189	chrI	106997	107085	-	107044	8.691311	2.172827	106998	107065	68	NA	YAL046C
2190	chrI	107133	107391	-	107227	23.590702	7.760098	107163	107370	208	NA	YAL046C
2191	chrI	107480	107895	-	107794	46.870999	4.966462	107531	107796	266	NA	YAL046C
2192	chrI	108175	108188	-	108185	2.483232	0.931212	108175	108188	14	NA	YAL046C
2193	chrI	108356	108431	-	108375	3.414444	0.620808	108375	108428	54	NA	YAL046C
2196	chrI	109316	109455	-	109316	4.966464	0.620808	109316	109455	140	NA	YAL047C
2199	chrI	109699	109704	-	109701	2.483232	0.931212	109699	109704	6	NA	YAL047C
2200	chrI	109971	109991	-	109971	1.862424	0.931212	109971	109991	21	NA	YAL047C
2204	chrI	110937	111030	-	110973	15.520198	3.414443	110950	110989	40	NA	YAL048C
2206	chrI	111564	111613	-	111568	1.862424	0.620808	111564	111613	50	NA	YAL048C
2207	chrI	111906	111924	-	111906	1.241616	0.620808	111906	111924	19	NA	YAL048C
2208	chrI	112092	112118	-	112099	2.172828	1.241616	112092	112118	27	NA	YAL048C
2209	chrI	112472	112490	-	112474	3.10404	1.241616	112472	112474	3	NA	YAL048C
2211	chrI	112820	112846	-	112844	6.208078	3.414443	112844	112845	2	NA	YAL048C
2212	chrI	112920	113047	-	113035	6.828888	1.55202	112949	113036	88	NA	YAL048C
2213	chrI	113202	113218	-	113216	9.932925	3.724847	113216	113218	3	NA	YAL048C
2216	chrI	114026	114102	-	114063	3.414444	0.620808	114047	114087	41	NA	YAL049C
2217	chrI	114258	114518	-	114439	9.622524	1.241616	114283	114510	228	NA	YAL049C
2219	chrI	118754	118794	-	118784	1.862424	0.931212	118754	118794	41	NA	YAL054C
2222	chrI	124994	125031	-	124994	3.104039	2.172827	124994	125031	38	NA	YAL059C-A
2224	chrI	126968	127348	-	127207	57.424732	7.13929	127017	127221	205	NA	YAL063C
2225	chrI	127381	127419	-	127406	4.035252	1.55202	127386	127406	21	NA	YAL063C
2227	chrI	127476	127586	-	127575	20.486661	7.760098	127514	127575	62	NA	YAL063C
2229	chrI	127617	127792	-	127748	25.763528	5.58727	127681	127755	75	NA	YAL063C
2230	chrI	127831	127998	-	127938	34.144433	5.276866	127879	127951	73	NA	YAL063C
2234	chrI	128656	128713	-	128656	7.139292	1.55202	128656	128676	21	NA	YAL063C-A
2236	chrI	130442	130509	-	130460	7.139291	3.414443	130442	130482	41	NA	NA
2237	chrI	131932	132028	-	131935	4.65606	0.931212	131935	132008	74	NA	NA
2238	chrI	134609	134667	-	134611	3.414444	0.620808	134611	134662	52	NA	YAL064C-A
2241	chrI	135075	135081	-	135076	1.55202	0.620808	135075	135081	7	NA	YAL064C-A
2244	chrI	135531	135593	-	135535	4.966464	1.241616	135535	135593	59	NA	YAL064C-A
2248	chrI	136647	136745	-	136707	9.932927	3.414443	136669	136730	62	NA	NA
2249	chrI	137237	137317	-	137294	2.172828	0.620808	137237	137317	81	NA	NA
2250	chrI	137399	137488	-	137473	8.691311	2.793635	137431	137488	58	NA	NA
2251	chrI	137521	137605	-	137605	4.65606	0.931212	137522	137605	84	NA	NA
2252	chrI	137845	138301	-	138048	128.817631	12.72656	137997	138191	195	NA	YAL065C
2257	chrI	139657	139814	-	139724	12.105756	1.55202	139679	139805	127	NA	YAL067C
2259	chrI	140144	140262	-	140236	27.625951	8.070501	140168	140237	70	NA	YAL067C
2260	chrI	140461	140533	-	140471	34.144433	11.484944	140471	140522	52	NA	YAL067C
2261	chrI	140656	140712	-	140687	46.560588	19.86585	140664	140693	30	NA	YAL067C
2262	chrI	141182	141392	-	141230	304.195835	31.04039	141213	141382	170	NA	YAL067C
2268	chrI	143317	143344	-	143317	3.414444	0.931212	143317	143338	22	NA	NA
2269	chrI	143733	143822	-	143770	13.968177	6.208078	143748	143770	23	NA	NA
2270	chrI	148050	148159	-	148052	8.070503	1.862423	148051	148122	72	NA	YAL068C
2271	chrI	148219	148250	-	148250	1.55202	0.620808	148219	148250	32	NA	YAL068C
2272	chrI	148627	148695	-	148627	4.345656	1.241616	148627	148695	69	NA	YAL068C
2274	chrI	148902	148997	-	148909	5.276868	0.931212	148906	148983	78	NA	YAL068C
2275	chrI	149057	149471	-	149374	38.800496	5.276866	149178	149447	270	NA	YAL068C
2276	chrI	149526	149568	-	149552	1.241616	0.620808	149526	149568	43	NA	YAL068C
2277	chrI	149708	149783	-	149747	6.828887	1.862423	149723	149783	61	NA	YAL068C
2278	chrI	149907	149915	-	149914	4.656059	3.104039	149911	149915	5	NA	YAL068C
2279	chrI	150119	150445	-	150184	27.625952	9.001713	150161	150385	225	NA	YAL068C
2281	chrI	150491	150722	-	150674	56.183116	4.345655	150495	150706	212	NA	YAL068C
2282	chrI	150757	151063	-	150983	27.625954	2.793635	150819	151041	223	NA	YAL068C
2286	chrI	154271	154477	-	154379	49.975033	8.380905	154303	154446	144	NA	YAR002C-A
2288	chrI	157077	157137	-	157104	3.10404	0.620808	157078	157132	55	NA	YAR007C
2289	chrI	157215	157236	-	157236	4.656059	2.172827	157215	157236	22	NA	YAR007C
2290	chrI	157382	157401	-	157401	1.241616	0.620808	157382	157401	20	NA	YAR007C
2291	chrI	157836	157866	-	157865	9.001714	3.414443	157842	157866	25	NA	YAR007C
2292	chrI	158160	158234	-	158199	9.001715	1.862423	158162	158220	59	NA	YAR007C
2293	chrI	158283	158392	-	158390	10.553734	2.793635	158313	158391	79	NA	YAR007C
2294	chrI	158424	158560	-	158503	12.726563	4.656059	158440	158538	99	NA	YAR007C
2296	chrI	160129	160157	-	160157	1.862424	1.241616	160129	160157	29	NA	NA
2297	chrI	161343	161395	-	161395	6.828888	1.241616	161343	161395	53	NA	YAR009C
2299	chrI	164039	164100	-	164094	10.864138	4.966462	164042	164094	53	NA	YAR009C
2300	chrI	167048	167085	-	167063	5.587271	2.172827	167053	167085	33	NA	YAR014C
2301	chrI	167349	167419	-	167378	11.174542	4.345655	167373	167380	8	NA	YAR014C
2302	chrI	167572	167667	-	167572	11.79535	2.172827	167572	167657	86	NA	YAR014C
2303	chrI	167698	167763	-	167754	12.105753	9.312117	167724	167754	31	NA	YAR014C
2304	chrI	167888	167997	-	167936	13.34737	1.862423	167910	167978	69	NA	YAR014C
2305	chrI	168065	168157	-	168157	18.624236	10.243329	168100	168157	58	NA	YAR014C
2306	chrI	168279	168316	-	168315	1.55202	0.620808	168279	168316	38	NA	YAR014C
2307	chrI	168485	168498	-	168487	4.035252	0.931212	168486	168498	13	NA	YAR014C
2308	chrI	168587	168663	-	168619	33.834026	9.312117	168615	168637	23	NA	YAR014C
2309	chrI	168744	168819	-	168818	12.726561	6.828886	168775	168819	45	NA	YAR014C
2312	chrI	170713	170835	-	170759	6.828887	2.172827	170726	170809	84	NA	YAR018C
2313	chrI	171013	171062	-	171054	1.55202	0.620808	171013	171062	50	NA	YAR018C
2314	chrI	171367	171382	-	171378	3.414443	2.172827	171378	171379	2	NA	YAR018C
2317	chrI	173565	173605	-	173604	1.862424	0.620808	173565	173605	41	NA	YAR019C
2318	chrI	173721	173730	-	173721	2.172828	0.931212	173721	173730	10	NA	YAR019C
2320	chrI	174112	174202	-	174126	2.793636	0.620808	174112	174202	91	NA	YAR019C
2322	chrI	174554	174600	-	174555	4.345656	1.241616	174554	174598	45	NA	YAR019C
2323	chrI	174688	174757	-	174737	3.414444	0.931212	174700	174738	39	NA	YAR019C
2324	chrI	174947	174987	-	174972	1.55202	0.931212	174947	174987	41	NA	YAR019C
2326	chrI	176972	176996	-	176972	3.10404	1.241616	176972	176990	19	NA	YAR020C
2330	chrI	179682	179742	-	179739	8.69131	2.172827	179696	179742	47	NA	YAR023C
2334	chrI	180752	180863	-	180824	11.79535	4.656059	180803	180824	22	NA	NA
2335	chrI	180934	181060	-	180996	21.107467	3.104039	180939	181013	75	NA	NA
2338	chrI	182357	182417	-	182385	4.035252	1.55202	182385	182417	33	NA	NA
2339	chrI	183121	183408	-	183387	24.21151	2.793635	183155	183388	234	NA	NA
2341	chrI	183817	183826	-	183826	1.862424	0.931212	183817	183826	10	NA	NA
2342	chrI	184198	184198	-	184198	1.862423	1.862423	184198	184198	1	NA	NA
2343	chrI	184369	184429	-	184394	2.172828	0.931212	184369	184429	61	NA	NA
2344	chrI	184661	184681	-	184680	5.587271	2.793635	184668	184680	13	NA	NA
2346	chrI	187853	187893	-	187893	1.862424	0.931212	187853	187893	41	NA	NA
2347	chrI	188054	188088	-	188088	1.241616	0.620808	188054	188088	35	NA	NA
2348	chrI	188916	189092	-	189003	56.493515	13.036964	188959	189077	119	NA	NA
2349	chrI	190013	190074	-	190041	71.392902	16.141003	190027	190066	40	NA	NA
2350	chrI	191077	191162	-	191152	4.035252	1.241616	191088	191155	68	NA	NA
2351	chrI	191248	191404	-	191401	14.278583	3.104039	191278	191401	124	NA	NA
2353	chrI	191857	191932	-	191892	13.036966	3.104039	191858	191915	58	NA	NA
2354	chrI	198023	198054	-	198041	6.518484	1.55202	198023	198050	28	NA	NA
2355	chrI	198185	198392	-	198217	81.946634	16.141003	198209	198340	132	NA	NA
2356	chrI	198696	198738	-	198738	7.449695	2.483231	198711	198738	28	NA	NA
2357	chrI	198968	199038	-	198999	21.107466	8.380905	198982	199014	33	NA	NA
2358	chrI	200392	200483	-	200419	46.870992	18.934638	200413	200431	19	NA	NA
2359	chrI	200745	200750	-	200750	1.55202	0.931212	200745	200750	6	NA	NA
2362	chrI	205053	205057	-	205056	1.862424	0.931212	205053	205057	5	NA	NA
2365	chrI	206258	206282	-	206258	1.55202	0.620808	206258	206282	25	NA	NA
2367	chrI	206531	206532	-	206531	1.241616	0.931212	206531	206532	2	NA	NA
2368	chrI	206888	206935	-	206909	3.414444	0.931212	206893	206913	21	NA	NA
2369	chrI	206970	207102	-	207101	15.209794	3.414443	207016	207101	86	NA	NA
2370	chrI	207275	207386	-	207352	6.518484	1.55202	207318	207356	39	NA	NA
2371	chrI	207635	207731	-	207686	9.001716	1.241616	207659	207730	72	NA	NA
2372	chrI	208069	208104	-	208069	10.553734	2.793635	208069	208093	25	NA	NA
2373	chrI	208605	208718	-	208669	11.174542	4.345655	208632	208693	62	NA	NA
2374	chrI	208856	208868	-	208860	2.483232	0.931212	208856	208868	13	NA	NA
2376	chrI	209204	209237	-	209204	1.55202	0.310404	209204	209237	34	NA	NA
2378	chrI	222257	222313	-	222280	2.483232	0.620808	222257	222313	57	NA	NA
2379	chrI	223009	223069	-	223022	7.449695	1.862423	223018	223053	36	NA	NA
2380	chrI	227236	227274	-	227274	2.483232	0.931212	227236	227274	39	NA	NA
2381	chrII	417	463	-	446	2.172828	0.620808	417	463	47	NA	YBL001C
2382	chrII	1106	1204	-	1144	14.588986	2.483231	1116	1166	51	NA	YBL001C
2384	chrII	10132	10355	-	10322	32.902822	2.483231	10143	10347	205	NA	YBL010C
2386	chrII	11276	11377	-	11317	9.312118	3.724847	11306	11349	44	NA	YBL012C
2394	chrII	13309	13372	-	13343	2.172828	0.620808	13309	13372	64	NA	YBL012C
2396	chrII	14406	14553	-	14411	18.934641	3.414443	14411	14527	117	NA	YBL014C
2397	chrII	14591	14673	-	14663	16.141007	4.035251	14606	14671	66	NA	YBL014C
2398	chrII	14899	14921	-	14900	4.656059	3.104039	14900	14921	22	NA	YBL014C
2399	chrII	15242	15259	-	15258	2.793636	1.55202	15242	15259	18	NA	YBL014C
2400	chrII	15425	15556	-	15555	13.347369	5.58727	15464	15556	93	NA	YBL014C
2401	chrII	15809	15814	-	15813	1.862424	0.620808	15809	15814	6	NA	YBL014C
2402	chrII	15942	15945	-	15944	7.139291	4.656059	15943	15945	3	NA	YBL014C
2403	chrII	16168	16212	-	16185	5.897675	2.793635	16185	16212	28	NA	YBL014C
2404	chrII	16390	16400	-	16400	1.241616	0.931212	16390	16400	11	NA	YBL014C
2405	chrII	16729	16759	-	16730	2.483232	1.55202	16729	16759	31	NA	YBL014C
2406	chrII	16924	16926	-	16926	1.862424	1.241616	16924	16926	3	NA	YBL014C
2407	chrII	17309	17328	-	17310	4.345655	3.414443	17310	17311	2	NA	YBL014C
2408	chrII	17436	17567	-	17485	14.278582	2.172827	17436	17554	119	NA	YBL014C
2409	chrII	17629	17669	-	17629	3.724848	1.55202	17629	17669	41	NA	YBL014C
2412	chrII	18707	18762	-	18761	3.10404	1.241616	18722	18762	41	NA	YBL017C
2413	chrII	18890	18938	-	18937	1.862424	0.931212	18890	18938	49	NA	YBL017C
2415	chrII	19594	19619	-	19619	2.172828	0.931212	19594	19619	26	NA	YBL017C
2416	chrII	19714	19741	-	19741	1.241616	0.620808	19714	19741	28	NA	YBL017C
2417	chrII	19819	19848	-	19848	2.172828	1.55202	19819	19848	30	NA	YBL017C
2418	chrII	20304	20306	-	20304	4.345654	2.172827	20304	20305	2	NA	YBL017C
2420	chrII	20943	20960	-	20943	1.241616	0.620808	20943	20960	18	NA	YBL017C
2422	chrII	22057	22091	-	22078	2.483232	0.620808	22057	22091	35	NA	YBL018C
2423	chrII	22223	22288	-	22249	2.483232	0.931212	22223	22288	66	NA	YBL018C
2426	chrII	22682	22735	-	22710	4.345656	0.931212	22699	22731	33	NA	YBL018C
2427	chrII	22832	22835	-	22835	1.241616	0.620808	22832	22835	4	NA	YBL018C
2428	chrII	22968	23192	-	23191	18.003431	3.724847	23023	23191	169	NA	YBL018C
2430	chrII	23437	23658	-	23509	12.105756	1.241616	23490	23632	143	NA	YBL018C
2433	chrII	25252	25304	-	25295	5.587271	1.862423	25252	25304	53	NA	YBL021C
2434	chrII	25411	25435	-	25411	1.862424	0.310404	25411	25435	25	NA	YBL021C
2437	chrII	26235	26256	-	26236	7.13929	2.483231	26235	26256	22	NA	YBL021C
2438	chrII	26524	26551	-	26550	2.172828	0.931212	26524	26551	28	NA	YBL021C
2439	chrII	26725	26742	-	26725	1.862424	0.931212	26725	26742	18	NA	YBL021C
2440	chrII	26849	26851	-	26850	3.104039	2.172827	26849	26851	3	NA	YBL021C
2442	chrII	27228	27280	-	27255	4.035252	1.241616	27231	27255	25	NA	YBL021C
2443	chrII	27528	27554	-	27529	1.862424	0.620808	27528	27554	27	NA	YBL021C
2444	chrII	27829	27853	-	27853	2.172827	1.862423	27829	27853	25	NA	YBL021C
2446	chrII	27983	28674	-	28273	543.517251	39.421295	28213	28607	395	NA	YBL021C
2448	chrII	29348	29359	-	29359	1.241616	0.620808	29348	29359	12	NA	NA
2450	chrII	36226	36291	-	36234	23.280293	8.070501	36226	36246	21	NA	NA
2451	chrII	36820	36833	-	36829	2.172828	0.931212	36820	36833	14	NA	NA
2452	chrII	40525	40555	-	40545	2.793636	0.931212	40525	40555	31	NA	NA
2453	chrII	43005	43044	-	43011	1.55202	0.620808	43005	43044	40	NA	NA
2458	chrII	46741	46834	-	46784	8.070503	2.172827	46772	46814	43	NA	YBL030C
2459	chrII	46869	47039	-	46957	24.832315	2.793635	46893	47011	119	NA	YBL030C
2462	chrII	47729	47780	-	47779	5.897675	2.483231	47732	47779	48	NA	YBL033C
2463	chrII	47865	47972	-	47927	6.518483	1.862423	47896	47972	77	NA	YBL033C
2464	chrII	48028	48207	-	48135	25.763528	4.966462	48052	48153	102	NA	YBL033C
2465	chrII	48238	48341	-	48304	9.001716	1.55202	48248	48333	86	NA	YBL033C
2466	chrII	48409	48444	-	48436	5.587271	2.172827	48414	48436	23	NA	YBL033C
2471	chrII	49665	49678	-	49666	1.862424	0.931212	49665	49678	14	NA	NA
2472	chrII	49863	49885	-	49868	3.724848	1.55202	49868	49885	18	NA	NA
2473	chrII	51178	51210	-	51186	2.483232	0.620808	51178	51210	33	NA	YBL034C
2474	chrII	51294	51628	-	51549	45.939781	14.588983	51392	51604	213	NA	YBL034C
2476	chrII	52163	52217	-	52167	2.483232	0.931212	52163	52217	55	NA	YBL034C
2477	chrII	52306	52329	-	52306	2.172828	0.620808	52306	52329	24	NA	YBL034C
2480	chrII	53743	53792	-	53749	1.862424	0.620808	53743	53792	50	NA	YBL034C
2481	chrII	53871	53908	-	53871	3.10404	1.55202	53871	53907	37	NA	YBL034C
2482	chrII	54529	54558	-	54545	1.241616	0.620808	54529	54558	30	NA	YBL034C
2483	chrII	55454	55475	-	55454	1.55202	1.241616	55454	55475	22	NA	YBL034C
2485	chrII	55879	55896	-	55896	1.55202	0.931212	55879	55896	18	NA	YBL034C
2486	chrII	57144	57223	-	57145	4.65606	1.55202	57145	57213	69	NA	YBL034C
2491	chrII	58625	58671	-	58625	2.793636	0.931212	58625	58671	47	NA	YBL034C
2493	chrII	59028	59045	-	59028	1.862424	1.55202	59028	59045	18	NA	YBL034C
2494	chrII	59315	59449	-	59364	76.669768	14.278579	59338	59438	101	NA	YBL034C
2496	chrII	60052	60191	-	60070	22.038682	2.172827	60070	60181	112	NA	YBL035C
2497	chrII	60352	60391	-	60357	2.172828	0.931212	60352	60391	40	NA	YBL035C
2500	chrII	61388	61477	-	61422	4.035252	1.241616	61413	61471	59	NA	YBL036C
2501	chrII	61554	61723	-	61579	18.003429	4.966462	61563	61692	130	NA	YBL036C
2502	chrII	62086	62339	-	62143	28.557163	3.104039	62128	62312	185	NA	YBL036C
2505	chrII	67471	67528	-	67471	1.55202	0.310404	67471	67528	58	NA	YBL039C
2507	chrII	67850	67854	-	67853	2.172828	0.931212	67850	67854	5	NA	YBL039C
2508	chrII	68365	68447	-	68365	2.793636	0.310404	68365	68447	83	NA	YBL039C
2509	chrII	68594	68659	-	68594	4.966464	1.55202	68594	68657	64	NA	YBL039C
2510	chrII	68689	68832	-	68811	24.521911	5.897674	68735	68830	96	NA	YBL039C
2511	chrII	68945	68968	-	68953	1.241616	0.620808	68945	68968	24	NA	YBL039C
2512	chrII	69100	69128	-	69128	4.966463	2.172827	69101	69128	28	NA	YBL039C
2515	chrII	70083	70144	-	70134	1.55202	0.620808	70083	70144	62	NA	YBL039C-A
2521	chrII	73381	73413	-	73408	4.65606	1.55202	73381	73410	30	NA	YBL042C
2523	chrII	73733	73735	-	73734	1.862424	1.241616	73733	73735	3	NA	YBL042C
2526	chrII	74192	74226	-	74226	3.414444	1.241616	74192	74226	35	NA	YBL042C
2528	chrII	74503	74601	-	74539	8.070503	2.172827	74508	74587	80	NA	YBL042C
2532	chrII	80251	80648	-	80383	73.255335	19.86585	80352	80582	231	NA	YBL045C
2535	chrII	81224	81491	-	81465	125.092781	36.938064	81380	81465	86	NA	YBL047C
2536	chrII	81522	82183	-	81600	384.280052	38.17968	81558	82016	459	NA	YBL047C
2538	chrII	82214	82402	-	82316	26.384336	6.828886	82264	82332	69	NA	YBL047C
2539	chrII	82437	82608	-	82560	22.659489	6.208078	82484	82578	95	NA	YBL047C
2540	chrII	82820	83051	-	82829	88.775523	49.975028	82828	82916	89	NA	YBL047C
2541	chrII	83145	83510	-	83159	58.355942	24.521908	83158	83418	261	NA	YBL047C
2542	chrII	83554	84186	-	83781	117.643096	6.208078	83619	84145	527	NA	YBL047C
2545	chrII	84843	84918	-	84918	4.345656	1.241616	84843	84918	76	NA	YBL051C
2546	chrII	85045	85070	-	85068	2.793636	1.241616	85045	85070	26	NA	YBL051C
2548	chrII	85636	85641	-	85636	1.55202	0.931212	85636	85641	6	NA	YBL051C
2554	chrII	87020	87123	-	87030	4.65606	1.241616	87020	87123	104	NA	YBL052C
2555	chrII	87491	87647	-	87491	6.20808	0.620808	87501	87630	130	NA	YBL052C
2559	chrII	89008	89271	-	89008	722.309894	330.890558	89008	89110	103	NA	YBL055C
2562	chrII	90363	90565	-	90509	7.449696	1.55202	90384	90554	171	NA	YBL059C-A
2563	chrII	92190	92232	-	92219	6.828887	2.793635	92204	92222	19	NA	NA
2564	chrII	93944	94076	-	94046	22.659489	4.035251	93958	94047	90	NA	YBL064C
2565	chrII	94306	94309	-	94306	1.55202	1.241616	94306	94309	4	NA	YBL064C
2567	chrII	94624	94736	-	94724	9.622523	2.483231	94650	94732	83	NA	YBL064C
2569	chrII	94978	95046	-	95006	3.10404	0.931212	94988	95046	59	NA	YBL064C
2570	chrII	95106	95321	-	95178	12.726563	2.793635	95138	95278	141	NA	YBL064C
2571	chrII	95473	95661	-	95551	25.142719	7.13929	95485	95571	87	NA	YBL064C
2576	chrII	96676	96730	-	96676	1.55202	0.620808	96676	96730	55	NA	YBL066C
2577	chrII	97097	97171	-	97170	2.483232	0.620808	97097	97171	75	NA	YBL066C
2578	chrII	97439	97462	-	97461	2.483232	1.55202	97439	97462	24	NA	YBL066C
2579	chrII	97809	97812	-	97809	1.55202	0.931212	97809	97812	4	NA	YBL066C
2580	chrII	98616	98616	-	98616	1.55202	1.55202	98616	98616	1	NA	YBL066C
2582	chrII	99417	99446	-	99445	3.414443	2.793635	99445	99445	1	NA	YBL066C
2587	chrII	100633	100838	-	100766	57.114327	17.072215	100703	100817	115	NA	YBL067C
2588	chrII	100900	100973	-	100922	86.292287	54.320683	100922	100924	3	NA	YBL067C
2591	chrII	105670	105695	-	105670	1.862424	1.241616	105670	105695	26	NA	YBL070C
2592	chrII	105746	105951	-	105771	21.728277	3.414443	105767	105890	124	NA	YBL070C
2593	chrII	106080	106138	-	106082	2.172828	0.620808	106080	106138	59	NA	YBL070C
2594	chrII	106267	106358	-	106296	14.278581	5.897674	106296	106338	43	NA	YBL070C
2595	chrII	106679	106689	-	106680	1.862424	0.931212	106679	106689	11	NA	YBL070C
2596	chrII	106765	106854	-	106851	4.966463	2.483231	106778	106852	75	NA	YBL070C
2601	chrII	110285	110418	-	110308	17.382623	2.172827	110308	110411	104	NA	YBL071C
2605	chrII	113120	113352	-	113235	66.736846	9.312117	113208	113341	134	NA	YBL071C-B
2608	chrII	116038	116040	-	116038	4.656059	3.414443	116038	116040	3	NA	YBL072C
2609	chrII	116269	116344	-	116269	4.345656	0.931212	116269	116344	76	NA	YBL072C
2610	chrII	116445	116569	-	116448	7.7601	1.241616	116445	116561	117	NA	YBL072C
2611	chrII	116754	116925	-	116803	239.321413	51.837451	116803	116889	87	NA	YBL072C
2614	chrII	119525	119932	-	119623	102.122897	9.932925	119564	119817	254	NA	YBL074C
2616	chrII	120068	120202	-	120122	8.070504	1.55202	120091	120162	72	NA	YBL074C
2618	chrII	120374	120453	-	120404	4.035252	0.931212	120383	120453	71	NA	YBL074C
2620	chrII	120833	120866	-	120835	3.10404	1.241616	120833	120858	26	NA	YBL074C
2621	chrII	121072	121153	-	121072	3.414444	0.620808	121072	121153	82	NA	YBL074C
2623	chrII	121285	121380	-	121355	3.10404	0.620808	121297	121376	80	NA	YBL074C
2624	chrII	121516	121595	-	121541	7.760099	2.793635	121541	121587	47	NA	YBL074C
2626	chrII	121736	121806	-	121761	14.278581	8.070501	121759	121778	20	NA	YBL074C
2632	chrII	122766	122877	-	122869	24.21151	2.793635	122794	122869	76	NA	YBL075C
2633	chrII	122919	123012	-	122975	3.414444	0.931212	122942	122989	48	NA	YBL075C
2634	chrII	123046	123311	-	123202	92.189969	17.382618	123144	123287	144	NA	YBL075C
2635	chrII	123380	123631	-	123393	94.673197	30.729986	123392	123586	195	NA	YBL075C
2636	chrII	123911	123927	-	123920	3.724848	1.241616	123920	123923	4	NA	YBL075C
2637	chrII	124146	124541	-	124237	78.221793	19.245042	124147	124434	288	NA	YBL075C
2639	chrII	124598	124717	-	124621	23.280296	5.276866	124621	124707	87	NA	YBL075C
2641	chrII	126301	126331	-	126301	1.241616	0.310404	126301	126331	31	NA	NA
2642	chrII	126452	126630	-	126498	14.588987	2.172827	126464	126610	147	NA	NA
2644	chrII	126844	126901	-	126867	1.862424	0.620808	126844	126901	58	NA	NA
2645	chrII	127500	127631	-	127561	81.325827	17.693022	127529	127590	62	NA	NA
2647	chrII	128267	129067	-	128767	108.951787	12.416156	128333	128874	542	NA	YBL076C
2648	chrII	129342	130390	-	129664	198.348118	7.13929	129387	130340	954	NA	YBL076C
2651	chrII	130489	131043	-	130756	74.49695	9.932925	130684	130983	300	NA	YBL076C
2652	chrII	131074	131101	-	131083	20.176255	9.312117	131081	131101	21	NA	YBL076C
2653	chrII	131302	131400	-	131318	4.65606	0.931212	131302	131400	99	NA	YBL076C
2656	chrII	131788	132085	-	131872	26.384337	3.724847	131830	132048	219	NA	YBL076C
2660	chrII	134127	134432	-	134251	43.456554	9.622521	134195	134388	194	NA	YBL078C
2661	chrII	134498	134532	-	134531	7.760098	5.897674	134515	134531	17	NA	YBL078C
2662	chrII	134717	134742	-	134717	3.724848	1.55202	134717	134741	25	NA	YBL078C
2665	chrII	135102	135414	-	135313	48.423017	6.208078	135192	135362	171	NA	YBL078C
2669	chrII	138590	138609	-	138590	1.241616	0.620808	138590	138609	20	NA	YBL080C
2671	chrII	139255	139282	-	139282	1.241616	0.620808	139255	139282	28	NA	YBL080C
2673	chrII	139748	139855	-	139758	5.587272	0.931212	139758	139828	71	NA	YBL080C
2675	chrII	140192	140212	-	140211	13.036965	7.449694	140206	140211	6	NA	YBL080C
2678	chrII	142327	142794	-	142651	96.846027	14.278579	142371	142651	281	NA	YBL082C
2682	chrII	144057	144086	-	144077	1.55202	0.931212	144057	144086	30	NA	YBL084C
2683	chrII	144261	144524	-	144372	36.31726	10.553733	144371	144523	153	NA	YBL084C
2684	chrII	144570	144641	-	144600	78.532191	21.107465	144576	144618	43	NA	YBL084C
2685	chrII	144855	144907	-	144881	4.966464	1.241616	144855	144899	45	NA	YBL084C
2686	chrII	145011	145361	-	145012	87.844311	33.834025	145012	145214	203	NA	YBL084C
2687	chrII	145391	145679	-	145535	21.728278	2.172827	145437	145677	241	NA	YBL084C
2690	chrII	146898	147006	-	146962	10.553735	1.862423	146907	146974	68	NA	NA
2691	chrII	150661	150712	-	150685	11.174541	4.656059	150684	150693	10	NA	YBL086C
2692	chrII	150838	150840	-	150839	25.453121	13.968176	150839	150840	2	NA	YBL086C
2693	chrII	150986	151150	-	151017	121.678332	34.144429	150986	151150	165	NA	YBL086C
2697	chrII	152269	152276	-	152276	1.55202	0.931212	152269	152276	8	NA	YBL087C
2698	chrII	152480	152564	-	152480	2.793636	0.620808	152480	152564	85	NA	YBL087C
2699	chrII	153126	153202	-	153126	1.862424	0.310404	153126	153202	77	NA	YBL087C
2700	chrII	153481	153512	-	153512	1.55202	0.620808	153481	153512	32	NA	YBL087C
2702	chrII	154111	154260	-	154190	5.897676	1.55202	154129	154249	121	NA	YBL088C
2703	chrII	154320	154348	-	154336	2.793636	1.55202	154320	154348	29	NA	YBL088C
2706	chrII	154923	155199	-	155103	24.832317	4.035251	154947	155118	172	NA	YBL088C
2707	chrII	155284	155360	-	155347	24.521911	7.13929	155319	155349	31	NA	YBL088C
2708	chrII	155606	155630	-	155606	1.241616	0.620808	155606	155630	25	NA	YBL088C
2710	chrII	156474	156494	-	156490	2.483232	1.241616	156474	156494	21	NA	YBL088C
