cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width
1625	chrI	92093	92598	-	92522	1144.769602	202.383343	92390	92547	158
1626	chrI	94441	94462	-	94462	1.862424	1.241616	94441	94462	22
1627	chrI	94806	94844	-	94806	2.172828	0.620808	94806	94844	39
1628	chrI	95722	95977	-	95852	54.320688	6.518482	95773	95877	105
1629	chrI	96085	96127	-	96113	6.518483	2.793635	96090	96117	28
1630	chrI	96183	96348	-	96294	11.484946	5.58727	96226	96342	117
1631	chrI	96755	96772	-	96761	3.104039	2.172827	96755	96772	18
1632	chrI	97149	97220	-	97217	4.966463	1.862423	97157	97217	61
1633	chrI	97398	97469	-	97441	4.65606	1.241616	97398	97450	53
1634	chrI	97500	97597	-	97580	5.897676	1.241616	97522	97597	76
1635	chrI	97700	97701	-	97700	4.035251	3.414443	97700	97701	2
1636	chrI	98061	98159	-	98075	3.724848	0.620808	98064	98158	95
1637	chrI	98233	98255	-	98233	1.862424	0.620808	98233	98255	23
1638	chrI	98707	98709	-	98709	3.414443	2.483231	98707	98709	3
1639	chrI	98820	98841	-	98820	2.172828	0.310404	98820	98841	22
1640	chrI	98924	98932	-	98929	2.793636	1.55202	98924	98932	9
1641	chrI	99108	99316	-	99165	21.417873	6.828886	99150	99300	151
1642	chrI	99353	99370	-	99370	5.897674	4.966462	99357	99370	14
1643	chrI	99649	99682	-	99654	27.315545	20.176254	99651	99654	4
1644	chrI	99764	99811	-	99783	1072.755884	779.424195	99775	99783	9
1645	chrI	100374	101055	-	100757	156.443585	6.828886	100501	100881	381
1646	chrI	101151	101248	-	101168	699.029587	359.137313	101161	101170	10
1647	chrI	101809	101814	-	101809	1.55202	0.620808	101809	101814	6
1648	chrI	102387	102396	-	102387	1.241616	0.931212	102387	102396	10
1649	chrI	102765	102798	-	102765	1.241616	0.620808	102765	102798	34
1650	chrI	102885	102961	-	102956	2.483232	0.620808	102885	102961	77
1651	chrI	103090	103097	-	103091	3.724848	1.55202	103090	103097	8
1652	chrI	103385	103385	-	103385	1.241616	1.241616	103385	103385	1
1653	chrI	103530	103565	-	103542	1.241616	0.620808	103530	103565	36
1654	chrI	103648	103790	-	103711	7.139292	0.931212	103691	103784	94
1655	chrI	103823	103889	-	103851	3.414444	1.55202	103829	103862	34
1656	chrI	104022	104046	-	104022	2.483232	0.931212	104022	104046	25
1657	chrI	104644	104684	-	104645	1.55202	0.620808	104644	104684	41
1658	chrI	104971	104971	-	104971	2.172827	2.172827	104971	104971	1
1659	chrI	105252	105271	-	105252	1.55202	0.931212	105252	105271	20
1660	chrI	105562	105589	-	105563	1.241616	0.620808	105562	105589	28
1661	chrI	105733	105734	-	105733	1.241616	0.931212	105733	105734	2
1662	chrI	105931	106009	-	105962	162.651646	43.76695	105956	105985	30
1663	chrI	106403	106433	-	106423	5.276867	4.345655	106415	106423	9
1664	chrI	106508	106622	-	106598	13.968178	7.760098	106572	106598	27
1665	chrI	106703	106768	-	106715	2.793636	0.620808	106703	106768	66
1666	chrI	106915	106939	-	106915	1.241616	0.931212	106915	106939	25
1667	chrI	106997	107085	-	107044	8.691311	2.172827	106998	107065	68
1668	chrI	107133	107391	-	107227	23.590702	7.760098	107163	107370	208
1669	chrI	107480	107895	-	107794	46.870999	4.966462	107531	107796	266
1670	chrI	108175	108188	-	108185	2.483232	0.931212	108175	108188	14
1671	chrI	108356	108431	-	108375	3.414444	0.620808	108375	108428	54
1672	chrI	108586	108722	-	108623	336.788238	46.250181	108623	108677	55
1673	chrI	109316	109455	-	109316	4.966464	0.620808	109316	109455	140
1674	chrI	109699	109704	-	109701	2.483232	0.931212	109699	109704	6
1675	chrI	109971	109991	-	109971	1.862424	0.931212	109971	109991	21
1676	chrI	110380	110505	-	110446	161.410034	41.904527	110436	110471	36
1677	chrI	110838	110897	-	110838	2.483232	0.620808	110838	110897	60
1678	chrI	110937	111030	-	110973	15.520198	3.414443	110950	110989	40
1679	chrI	111564	111613	-	111568	1.862424	0.620808	111564	111613	50
1680	chrI	111906	111924	-	111906	1.241616	0.620808	111906	111924	19
1681	chrI	112092	112118	-	112099	2.172828	1.241616	112092	112118	27
1682	chrI	112472	112490	-	112474	3.10404	1.241616	112472	112474	3
1683	chrI	112820	112846	-	112844	6.208078	3.414443	112844	112845	2
1684	chrI	112920	113047	-	113035	6.828888	1.55202	112949	113036	88
1685	chrI	113202	113218	-	113216	9.932925	3.724847	113216	113218	3
1686	chrI	113389	113462	-	113403	510.61442	165.755683	113400	113418	19
1687	chrI	114026	114102	-	114063	3.414444	0.620808	114047	114087	41
1688	chrI	114258	114518	-	114439	9.622524	1.241616	114283	114510	228
1689	chrI	114571	114679	-	114619	252.047974	63.943204	114571	114630	60
1690	chrI	118754	118794	-	118784	1.862424	0.931212	118754	118794	41
1691	chrI	119582	119597	-	119594	1.55202	0.620808	119582	119597	16
1692	chrI	120074	120147	-	120107	3.414444	0.620808	120085	120139	55
1693	chrI	124994	125031	-	124994	3.104039	2.172827	124994	125031	38
1694	chrI	126968	127348	-	127207	57.424732	7.13929	127017	127221	205
1695	chrI	127381	127419	-	127406	4.035252	1.55202	127386	127406	21
1696	chrI	127476	127586	-	127575	20.486661	7.760098	127514	127575	62
1697	chrI	127617	127792	-	127748	25.763528	5.58727	127681	127755	75
1698	chrI	127831	127998	-	127938	34.144433	5.276866	127879	127951	73
1699	chrI	128033	128141	-	128102	131.921662	35.696449	128073	128102	30
1700	chrI	128279	128313	-	128279	1.241616	0.310404	128279	128313	35
1701	chrI	128656	128713	-	128656	7.139292	1.55202	128656	128676	21
1702	chrI	129019	129143	-	129050	501.612708	141.854583	129036	129074	39
1703	chrI	130442	130509	-	130460	7.139291	3.414443	130442	130482	41
1704	chrI	131932	132028	-	131935	4.65606	0.931212	131935	132008	74
1705	chrI	134609	134667	-	134611	3.414444	0.620808	134611	134662	52
1706	chrI	135075	135081	-	135076	1.55202	0.620808	135075	135081	7
1707	chrI	135531	135593	-	135535	4.966464	1.241616	135535	135593	59
1708	chrI	135667	135739	-	135702	276.569881	56.183106	135682	135710	29
1709	chrI	135926	135957	-	135928	1.55202	0.931212	135926	135957	32
1710	chrI	136547	136585	-	136547	1.55202	0.931212	136547	136585	39
1711	chrI	136647	136745	-	136707	9.932927	3.414443	136669	136730	62
1712	chrI	137237	137317	-	137294	2.172828	0.620808	137237	137317	81
1713	chrI	137399	137488	-	137473	8.691311	2.793635	137431	137488	58
1714	chrI	137521	137605	-	137605	4.65606	0.931212	137522	137605	84
1715	chrI	137845	138301	-	138048	128.817631	12.72656	137997	138191	195
1716	chrI	138389	138482	-	138417	2019.177378	646.260921	138414	138436	23
1717	chrI	138934	139056	-	138964	14.588986	2.172827	138953	139054	102
1718	chrI	139657	139814	-	139724	12.105756	1.55202	139679	139805	127
1719	chrI	140144	140262	-	140236	27.625951	8.070501	140168	140237	70
1720	chrI	140461	140533	-	140471	34.144433	11.484944	140471	140522	52
1721	chrI	140656	140712	-	140687	46.560588	19.86585	140664	140693	30
1722	chrI	141182	141392	-	141230	304.195835	31.04039	141213	141382	170
1723	chrI	141473	141719	-	141493	22177.117094	13026.720499	141488	141497	10
1724	chrI	141904	141995	-	141904	3.10404	0.620808	141904	141979	76
1725	chrI	142070	142108	-	142108	1.55202	0.620808	142070	142108	39
1726	chrI	142284	142315	-	142287	1.862424	0.931212	142284	142315	32
1727	chrI	143317	143344	-	143317	3.414444	0.931212	143317	143338	22
1728	chrI	143733	143822	-	143770	13.968177	6.208078	143748	143770	23
1729	chrI	148050	148159	-	148052	8.070503	1.862423	148051	148122	72
1730	chrI	148219	148250	-	148250	1.55202	0.620808	148219	148250	32
1731	chrI	148627	148695	-	148627	4.345656	1.241616	148627	148695	69
1732	chrI	148902	148997	-	148909	5.276868	0.931212	148906	148983	78
1733	chrI	149057	149471	-	149374	38.800496	5.276866	149178	149447	270
1734	chrI	149526	149568	-	149552	1.241616	0.620808	149526	149568	43
1735	chrI	149708	149783	-	149747	6.828887	1.862423	149723	149783	61
1736	chrI	149907	149915	-	149914	4.656059	3.104039	149911	149915	5
1737	chrI	150119	150445	-	150184	27.625952	9.001713	150161	150385	225
1738	chrI	150491	150722	-	150674	56.183116	4.345655	150495	150706	212
1739	chrI	150757	151063	-	150983	27.625954	2.793635	150819	151041	223
1740	chrI	151158	151316	-	151203	847.092249	344.237926	151179	151204	26
1741	chrI	151379	151399	-	151379	1.55202	1.241616	151379	151399	21
1742	chrI	151978	152018	-	152003	6.20808	1.55202	151987	152018	32
1743	chrI	154271	154477	-	154379	49.975033	8.380905	154303	154446	144
1744	chrI	154731	154814	-	154740	1677.733088	902.033735	154740	154754	15
1745	chrI	157077	157137	-	157104	3.10404	0.620808	157078	157132	55
1746	chrI	157215	157236	-	157236	4.656059	2.172827	157215	157236	22
1747	chrI	157382	157401	-	157401	1.241616	0.620808	157382	157401	20
1748	chrI	157836	157866	-	157865	9.001714	3.414443	157842	157866	25
1749	chrI	158160	158234	-	158199	9.001715	1.862423	158162	158220	59
1750	chrI	158283	158392	-	158390	10.553734	2.793635	158313	158391	79
1751	chrI	158424	158560	-	158503	12.726563	4.656059	158440	158538	99
1752	chrI	158637	158722	-	158661	244.598278	49.35422	158649	158696	48
1753	chrI	160129	160157	-	160157	1.862424	1.241616	160129	160157	29
1754	chrI	161343	161395	-	161395	6.828888	1.241616	161343	161395	53
1755	chrI	164039	164100	-	164094	10.864138	4.966462	164042	164094	53
1756	chrI	167048	167085	-	167063	5.587271	2.172827	167053	167085	33
1757	chrI	167349	167419	-	167378	11.174542	4.345655	167373	167380	8
1758	chrI	167572	167667	-	167572	11.79535	2.172827	167572	167657	86
1759	chrI	167698	167763	-	167754	12.105753	9.312117	167724	167754	31
1760	chrI	167888	167997	-	167936	13.34737	1.862423	167910	167978	69
1761	chrI	168065	168157	-	168157	18.624236	10.243329	168100	168157	58
1762	chrI	168279	168316	-	168315	1.55202	0.620808	168279	168316	38
1763	chrI	168485	168498	-	168487	4.035252	0.931212	168486	168498	13
1764	chrI	168587	168663	-	168619	33.834026	9.312117	168615	168637	23
1765	chrI	168744	168819	-	168818	12.726561	6.828886	168775	168819	45
1766	chrI	169012	169061	-	169021	638.190423	316.922383	169016	169027	12
1767	chrI	170713	170835	-	170759	6.828887	2.172827	170726	170809	84
1768	chrI	171013	171062	-	171054	1.55202	0.620808	171013	171062	50
1769	chrI	171367	171382	-	171378	3.414443	2.172827	171378	171379	2
1770	chrI	171693	171768	-	171711	137.198526	48.423009	171699	171744	46
1771	chrI	171917	171988	-	171940	3.104039	1.862423	171917	171988	72
1772	chrI	173565	173605	-	173604	1.862424	0.620808	173565	173605	41
1773	chrI	173721	173730	-	173721	2.172828	0.931212	173721	173730	10
1774	chrI	174112	174202	-	174126	2.793636	0.620808	174112	174202	91
1775	chrI	174554	174600	-	174555	4.345656	1.241616	174554	174598	45
1776	chrI	174688	174757	-	174737	3.414444	0.931212	174700	174738	39
1777	chrI	174947	174987	-	174972	1.55202	0.931212	174947	174987	41
1778	chrI	175120	175197	-	175135	37.869278	8.691309	175135	175187	53
1779	chrI	176972	176996	-	176972	3.10404	1.241616	176972	176990	19
1780	chrI	177281	177362	-	177358	3.414444	0.931212	177308	177362	55
1781	chrI	179682	179742	-	179739	8.69131	2.172827	179696	179742	47
1782	chrI	180023	180188	-	180051	76.98017	18.003426	180051	180108	58
1783	chrI	180658	180672	-	180658	2.483232	1.55202	180658	180672	15
1784	chrI	180752	180863	-	180824	11.79535	4.656059	180803	180824	22
1785	chrI	180934	181060	-	180996	21.107467	3.104039	180939	181013	75
1786	chrI	182357	182417	-	182385	4.035252	1.55202	182385	182417	33
1787	chrI	183121	183408	-	183387	24.21151	2.793635	183155	183388	234
1788	chrI	183817	183826	-	183826	1.862424	0.931212	183817	183826	10
1789	chrI	184198	184198	-	184198	1.862423	1.862423	184198	184198	1
1790	chrI	184369	184429	-	184394	2.172828	0.931212	184369	184429	61
1791	chrI	184661	184681	-	184680	5.587271	2.793635	184668	184680	13
1792	chrI	187246	187281	-	187257	4.65606	1.55202	187246	187276	31
1793	chrI	187853	187893	-	187893	1.862424	0.931212	187853	187893	41
1794	chrI	188054	188088	-	188088	1.241616	0.620808	188054	188088	35
1795	chrI	188916	189092	-	189003	56.493515	13.036964	188959	189077	119
1796	chrI	190013	190074	-	190041	71.392902	16.141003	190027	190066	40
1797	chrI	191077	191162	-	191152	4.035252	1.241616	191088	191155	68
1798	chrI	191248	191404	-	191401	14.278583	3.104039	191278	191401	124
1799	chrI	191857	191932	-	191892	13.036966	3.104039	191858	191915	58
1800	chrI	198023	198054	-	198041	6.518484	1.55202	198023	198050	28
1801	chrI	198185	198392	-	198217	81.946634	16.141003	198209	198340	132
1802	chrI	198696	198738	-	198738	7.449695	2.483231	198711	198738	28
1803	chrI	198968	199038	-	198999	21.107466	8.380905	198982	199014	33
1804	chrI	200392	200483	-	200419	46.870992	18.934638	200413	200431	19
1805	chrI	200745	200750	-	200750	1.55202	0.931212	200745	200750	6
1806	chrI	202505	202526	-	202526	1.241616	0.620808	202505	202526	22
1807	chrI	205053	205057	-	205056	1.862424	0.931212	205053	205057	5
1808	chrI	206258	206282	-	206258	1.55202	0.620808	206258	206282	25
1809	chrI	206531	206532	-	206531	1.241616	0.931212	206531	206532	2
1810	chrI	206888	206935	-	206909	3.414444	0.931212	206893	206913	21
1811	chrI	206970	207102	-	207101	15.209794	3.414443	207016	207101	86
1812	chrI	207275	207386	-	207352	6.518484	1.55202	207318	207356	39
1813	chrI	207635	207731	-	207686	9.001716	1.241616	207659	207730	72
1814	chrI	208069	208104	-	208069	10.553734	2.793635	208069	208093	25
1815	chrI	208605	208718	-	208669	11.174542	4.345655	208632	208693	62
1816	chrI	208856	208868	-	208860	2.483232	0.931212	208856	208868	13
1817	chrI	209204	209237	-	209204	1.55202	0.310404	209204	209237	34
1818	chrI	222257	222313	-	222280	2.483232	0.620808	222257	222313	57
1819	chrI	223009	223069	-	223022	7.449695	1.862423	223018	223053	36
1820	chrI	227236	227274	-	227274	2.483232	0.931212	227236	227274	39
1821	chrII	417	463	-	446	2.172828	0.620808	417	463	47
1822	chrII	1106	1204	-	1144	14.588986	2.483231	1116	1166	51
1823	chrII	10132	10355	-	10322	32.902822	2.483231	10143	10347	205
1824	chrII	10535	10604	-	10551	868.510116	494.16301	10551	10558	8
1825	chrII	11276	11377	-	11317	9.312118	3.724847	11306	11349	44
1826	chrII	13309	13372	-	13343	2.172828	0.620808	13309	13372	64
1827	chrII	13888	13973	-	13931	14.899389	7.449694	13909	13940	32
1828	chrII	14406	14553	-	14411	18.934641	3.414443	14411	14527	117
1829	chrII	14591	14673	-	14663	16.141007	4.035251	14606	14671	66
1830	chrII	14899	14921	-	14900	4.656059	3.104039	14900	14921	22
1831	chrII	15242	15259	-	15258	2.793636	1.55202	15242	15259	18
1832	chrII	15425	15556	-	15555	13.347369	5.58727	15464	15556	93
1833	chrII	15809	15814	-	15813	1.862424	0.620808	15809	15814	6
1834	chrII	15942	15945	-	15944	7.139291	4.656059	15943	15945	3
1835	chrII	16168	16212	-	16185	5.897675	2.793635	16185	16212	28
1836	chrII	16390	16400	-	16400	1.241616	0.931212	16390	16400	11
1837	chrII	16729	16759	-	16730	2.483232	1.55202	16729	16759	31
1838	chrII	16924	16926	-	16926	1.862424	1.241616	16924	16926	3
1839	chrII	17309	17328	-	17310	4.345655	3.414443	17310	17311	2
1840	chrII	17436	17567	-	17485	14.278582	2.172827	17436	17554	119
1841	chrII	17629	17669	-	17629	3.724848	1.55202	17629	17669	41
1842	chrII	17708	17770	-	17741	13.657775	2.483231	17710	17759	50
1843	chrII	17911	18024	-	17965	819.4663	303.575015	17950	17965	16
1844	chrII	18707	18762	-	18761	3.10404	1.241616	18722	18762	41
1845	chrII	18890	18938	-	18937	1.862424	0.931212	18890	18938	49
1846	chrII	19594	19619	-	19619	2.172828	0.931212	19594	19619	26
1847	chrII	19714	19741	-	19741	1.241616	0.620808	19714	19741	28
1848	chrII	19819	19848	-	19848	2.172828	1.55202	19819	19848	30
1849	chrII	20304	20306	-	20304	4.345654	2.172827	20304	20305	2
1850	chrII	20943	20960	-	20943	1.241616	0.620808	20943	20960	18
1851	chrII	21195	21336	-	21313	54.631091	12.416156	21222	21318	97
1852	chrII	22057	22091	-	22078	2.483232	0.620808	22057	22091	35
1853	chrII	22223	22288	-	22249	2.483232	0.931212	22223	22288	66
1854	chrII	22682	22735	-	22710	4.345656	0.931212	22699	22731	33
1855	chrII	22832	22835	-	22835	1.241616	0.620808	22832	22835	4
1856	chrII	22968	23192	-	23191	18.003431	3.724847	23023	23191	169
1857	chrII	23437	23658	-	23509	12.105756	1.241616	23490	23632	143
1858	chrII	23746	23816	-	23781	313.197537	85.671477	23774	23799	26
1859	chrII	25252	25304	-	25295	5.587271	1.862423	25252	25304	53
1860	chrII	25411	25435	-	25411	1.862424	0.310404	25411	25435	25
1861	chrII	26235	26256	-	26236	7.13929	2.483231	26235	26256	22
1862	chrII	26524	26551	-	26550	2.172828	0.931212	26524	26551	28
1863	chrII	26725	26742	-	26725	1.862424	0.931212	26725	26742	18
1864	chrII	26849	26851	-	26850	3.104039	2.172827	26849	26851	3
1865	chrII	27228	27280	-	27255	4.035252	1.241616	27231	27255	25
1866	chrII	27528	27554	-	27529	1.862424	0.620808	27528	27554	27
1867	chrII	27829	27853	-	27853	2.172827	1.862423	27829	27853	25
1868	chrII	27983	28674	-	28273	543.517251	39.421295	28213	28607	395
1869	chrII	28764	28813	-	28782	3.724848	0.931212	28767	28813	47
1870	chrII	29348	29359	-	29359	1.241616	0.620808	29348	29359	12
1871	chrII	36226	36291	-	36234	23.280293	8.070501	36226	36246	21
1872	chrII	36820	36833	-	36829	2.172828	0.931212	36820	36833	14
1873	chrII	40525	40555	-	40545	2.793636	0.931212	40525	40555	31
1874	chrII	43005	43044	-	43011	1.55202	0.620808	43005	43044	40
1875	chrII	44348	44862	-	44465	102.122898	11.795348	44441	44786	346
1876	chrII	44938	45105	-	44968	1660.660875	398.869012	44959	45017	59
1877	chrII	45438	45473	-	45438	4.656059	2.172827	45438	45473	36
1878	chrII	46741	46834	-	46784	8.070503	2.172827	46772	46814	43
1879	chrII	46869	47039	-	46957	24.832315	2.793635	46893	47011	119
1880	chrII	47181	47243	-	47193	803.014894	416.562035	47185	47193	9
1881	chrII	47665	47687	-	47667	8.070501	2.793635	47666	47685	20
1882	chrII	47729	47780	-	47779	5.897675	2.483231	47732	47779	48
1883	chrII	47865	47972	-	47927	6.518483	1.862423	47896	47972	77
1884	chrII	48028	48207	-	48135	25.763528	4.966462	48052	48153	102
1885	chrII	48238	48341	-	48304	9.001716	1.55202	48248	48333	86
1886	chrII	48409	48444	-	48436	5.587271	2.172827	48414	48436	23
1887	chrII	48638	48718	-	48650	815.741455	551.587731	48641	48659	19
1888	chrII	48972	49046	-	49038	10.243331	4.345655	48998	49046	49
1889	chrII	49396	49464	-	49396	7.139291	3.724847	49396	49433	38
1890	chrII	49665	49678	-	49666	1.862424	0.931212	49665	49678	14
1891	chrII	49863	49885	-	49868	3.724848	1.55202	49868	49885	18
1892	chrII	51178	51210	-	51186	2.483232	0.620808	51178	51210	33
1893	chrII	51294	51628	-	51549	45.939781	14.588983	51392	51604	213
1894	chrII	52163	52217	-	52167	2.483232	0.931212	52163	52217	55
1895	chrII	52306	52329	-	52306	2.172828	0.620808	52306	52329	24
1896	chrII	53743	53792	-	53749	1.862424	0.620808	53743	53792	50
1897	chrII	53871	53908	-	53871	3.10404	1.55202	53871	53907	37
1898	chrII	54529	54558	-	54545	1.241616	0.620808	54529	54558	30
1899	chrII	55454	55475	-	55454	1.55202	1.241616	55454	55475	22
1900	chrII	55879	55896	-	55896	1.55202	0.931212	55879	55896	18
1901	chrII	57144	57223	-	57145	4.65606	1.55202	57145	57213	69
1902	chrII	58625	58671	-	58625	2.793636	0.931212	58625	58671	47
1903	chrII	59028	59045	-	59028	1.862424	1.55202	59028	59045	18
1904	chrII	59315	59449	-	59364	76.669768	14.278579	59338	59438	101
1905	chrII	59529	59684	-	59548	318.474405	91.879555	59548	59591	44
1906	chrII	60052	60191	-	60070	22.038682	2.172827	60070	60181	112
1907	chrII	60352	60391	-	60357	2.172828	0.931212	60352	60391	40
1908	chrII	60743	60892	-	60777	3870.426243	1156.875338	60757	60822	66
1909	chrII	61388	61477	-	61422	4.035252	1.241616	61413	61471	59
1910	chrII	61554	61723	-	61579	18.003429	4.966462	61563	61692	130
1911	chrII	62086	62339	-	62143	28.557163	3.104039	62128	62312	185
1912	chrII	62373	62735	-	62717	469.020306	68.599262	62581	62717	137
1913	chrII	67471	67528	-	67471	1.55202	0.310404	67471	67528	58
1914	chrII	67850	67854	-	67853	2.172828	0.931212	67850	67854	5
1915	chrII	68365	68447	-	68365	2.793636	0.310404	68365	68447	83
1916	chrII	68594	68659	-	68594	4.966464	1.55202	68594	68657	64
1917	chrII	68689	68832	-	68811	24.521911	5.897674	68735	68830	96
1918	chrII	68945	68968	-	68953	1.241616	0.620808	68945	68968	24
1919	chrII	69100	69128	-	69128	4.966463	2.172827	69101	69128	28
1920	chrII	69479	69615	-	69566	98.087637	24.832312	69522	69572	51
1921	chrII	70083	70144	-	70134	1.55202	0.620808	70083	70144	62
1922	chrII	70223	70240	-	70239	3.104039	2.172827	70223	70240	18
1923	chrII	70517	70563	-	70563	2.172828	1.241616	70517	70563	47
1924	chrII	71136	71202	-	71159	165.134878	56.803914	71151	71173	23
1925	chrII	71397	71406	-	71406	1.241616	0.620808	71397	71406	10
1926	chrII	73381	73413	-	73408	4.65606	1.55202	73381	73410	30
1927	chrII	73733	73735	-	73734	1.862424	1.241616	73733	73735	3
1928	chrII	74192	74226	-	74226	3.414444	1.241616	74192	74226	35
1929	chrII	74503	74601	-	74539	8.070503	2.172827	74508	74587	80
1930	chrII	74706	74787	-	74711	147.752258	86.913092	74711	74775	65
1931	chrII	74907	74994	-	74968	5.276868	1.55202	74915	74994	80
1932	chrII	80251	80648	-	80383	73.255335	19.86585	80352	80582	231
1933	chrII	80729	80813	-	80754	1868.321081	495.715029	80749	80775	27
1934	chrII	81224	81491	-	81465	125.092781	36.938064	81380	81465	86
1935	chrII	81522	82183	-	81600	384.280052	38.17968	81558	82016	459
1936	chrII	82214	82402	-	82316	26.384336	6.828886	82264	82332	69
1937	chrII	82437	82608	-	82560	22.659489	6.208078	82484	82578	95
1938	chrII	82820	83051	-	82829	88.775523	49.975028	82828	82916	89
1939	chrII	83145	83510	-	83159	58.355942	24.521908	83158	83418	261
1940	chrII	83554	84186	-	83781	117.643096	6.208078	83619	84145	527
1941	chrII	84269	84332	-	84290	4992.846744	2478.885551	84270	84307	38
1942	chrII	84843	84918	-	84918	4.345656	1.241616	84843	84918	76
1943	chrII	85045	85070	-	85068	2.793636	1.241616	85045	85070	26
1944	chrII	85636	85641	-	85636	1.55202	0.931212	85636	85641	6
1945	chrII	86446	86485	-	86472	19.555448	7.13929	86457	86477	21
1946	chrII	86744	86750	-	86744	1.55202	0.620808	86744	86750	7
1947	chrII	87020	87123	-	87030	4.65606	1.241616	87020	87123	104
1948	chrII	87491	87647	-	87491	6.20808	0.620808	87501	87630	130
1949	chrII	87690	87854	-	87800	109.882984	25.763524	87751	87814	64
1950	chrII	88196	88301	-	88237	4.345656	0.931212	88221	88301	81
1951	chrII	89008	89271	-	89008	722.309894	330.890558	89008	89110	103
1952	chrII	89450	89554	-	89464	17475.1188	8792.190486	89450	89464	15
1953	chrII	89590	89711	-	89680	11.484947	2.172827	89610	89687	78
1954	chrII	90363	90565	-	90509	7.449696	1.55202	90384	90554	171
1955	chrII	92190	92232	-	92219	6.828887	2.793635	92204	92222	19
1956	chrII	93944	94076	-	94046	22.659489	4.035251	93958	94047	90
1957	chrII	94306	94309	-	94306	1.55202	1.241616	94306	94309	4
1958	chrII	94624	94736	-	94724	9.622523	2.483231	94650	94732	83
1959	chrII	94978	95046	-	95006	3.10404	0.931212	94988	95046	59
1960	chrII	95106	95321	-	95178	12.726563	2.793635	95138	95278	141
1961	chrII	95473	95661	-	95551	25.142719	7.13929	95485	95571	87
1962	chrII	95951	95989	-	95953	28.246756	24.832312	95953	95953	1
1963	chrII	96103	96205	-	96112	707.100092	109.262173	96112	96174	63
1964	chrII	96676	96730	-	96676	1.55202	0.620808	96676	96730	55
1965	chrII	97097	97171	-	97170	2.483232	0.620808	97097	97171	75
1966	chrII	97439	97462	-	97461	2.483232	1.55202	97439	97462	24
1967	chrII	97809	97812	-	97809	1.55202	0.931212	97809	97812	4
1968	chrII	98616	98616	-	98616	1.55202	1.55202	98616	98616	1
1969	chrII	99417	99446	-	99445	3.414443	2.793635	99445	99445	1
1970	chrII	100099	100182	-	100156	155.512356	43.76695	100140	100182	43
1971	chrII	100633	100838	-	100766	57.114327	17.072215	100703	100817	115
1972	chrII	100900	100973	-	100922	86.292287	54.320683	100922	100924	3
1973	chrII	101161	101244	-	101188	2561.763394	1693.874086	101168	101214	47
1974	chrII	101654	101671	-	101654	6.208079	4.345655	101654	101671	18
1975	chrII	105670	105695	-	105670	1.862424	1.241616	105670	105695	26
1976	chrII	105746	105951	-	105771	21.728277	3.414443	105767	105890	124
1977	chrII	106080	106138	-	106082	2.172828	0.620808	106080	106138	59
1978	chrII	106267	106358	-	106296	14.278581	5.897674	106296	106338	43
1979	chrII	106679	106689	-	106680	1.862424	0.931212	106679	106689	11
1980	chrII	106765	106854	-	106851	4.966463	2.483231	106778	106852	75
1981	chrII	107506	107559	-	107506	209.833039	140.612967	107506	107518	13
1982	chrII	107654	107714	-	107675	2.483232	0.620808	107654	107714	61
1983	chrII	110285	110418	-	110308	17.382623	2.172827	110308	110411	104
1984	chrII	110531	110638	-	110571	1291.280231	427.736575	110551	110571	21
1985	chrII	110722	110760	-	110760	2.483232	0.931212	110722	110760	39
1986	chrII	111148	111228	-	111205	19.555448	5.897674	111151	111219	69
1987	chrII	113120	113352	-	113235	66.736846	9.312117	113208	113341	134
1988	chrII	113382	113497	-	113439	668.610007	185.000725	113436	113452	17
1989	chrII	116038	116040	-	116038	4.656059	3.414443	116038	116040	3
1990	chrII	116269	116344	-	116269	4.345656	0.931212	116269	116344	76
1991	chrII	116445	116569	-	116448	7.7601	1.241616	116445	116561	117
1992	chrII	116754	116925	-	116803	239.321413	51.837451	116803	116889	87
1993	chrII	117089	117255	-	117198	37.558876	9.932925	117137	117224	88
1994	chrII	117631	117651	-	117642	1.55202	0.931212	117631	117651	21
1995	chrII	119525	119932	-	119623	102.122897	9.932925	119564	119817	254
1996	chrII	120068	120202	-	120122	8.070504	1.55202	120091	120162	72
1997	chrII	120374	120453	-	120404	4.035252	0.931212	120383	120453	71
1998	chrII	120833	120866	-	120835	3.10404	1.241616	120833	120858	26
1999	chrII	121072	121153	-	121072	3.414444	0.620808	121072	121153	82
2000	chrII	121285	121380	-	121355	3.10404	0.620808	121297	121376	80
2001	chrII	121516	121595	-	121541	7.760099	2.793635	121541	121587	47
2002	chrII	121736	121806	-	121761	14.278581	8.070501	121759	121778	20
2003	chrII	122031	122188	-	122102	543.517233	89.085919	122042	122141	100
2004	chrII	122513	122587	-	122582	13.036966	4.656059	122526	122586	61
2005	chrII	122766	122877	-	122869	24.21151	2.793635	122794	122869	76
2006	chrII	122919	123012	-	122975	3.414444	0.931212	122942	122989	48
2007	chrII	123046	123311	-	123202	92.189969	17.382618	123144	123287	144
2008	chrII	123380	123631	-	123393	94.673197	30.729986	123392	123586	195
2009	chrII	123911	123927	-	123920	3.724848	1.241616	123920	123923	4
2010	chrII	124146	124541	-	124237	78.221793	19.245042	124147	124434	288
2011	chrII	124598	124717	-	124621	23.280296	5.276866	124621	124707	87
