cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	shape.score
2235	chrI	129032	129143	-	129050	510.406718	121.024275	129046	129076	31	16.4055785126351
2236	chrI	130417	130509	-	130460	12.277823	4.287494	130442	130497	56	15.3656253480601
2237	chrI	131932	132012	-	131974	1.753974	0.389772	131932	132012	81	17.2791379171449
2239	chrI	134657	134735	-	134734	2.533519	0.974431	134657	134734	78	13.9614586433302
2240	chrI	134927	134960	-	134948	2.143746	0.779544	134927	134960	34	9.850650941065
2242	chrI	135146	135154	-	135154	1.559089	1.364203	135146	135154	9	1.7230578049074
2243	chrI	135390	135476	-	135476	2.533518	0.584658	135409	135476	68	18.3966487882287
2245	chrI	135635	135730	-	135699	300.319492	52.229478	135682	135715	34	16.9524084286882
2248	chrI	136613	136739	-	136707	7.015897	0.974431	136640	136730	91	22.8435052321821
2250	chrI	137399	137485	-	137473	4.092608	0.974431	137423	137485	63	15.0946957463342
2252	chrI	137846	138075	-	138048	90.427151	20.657928	137976	138048	73	20.2659188526434
2253	chrI	138112	138301	-	138174	173.448631	32.351094	138141	138214	74	21.3678978229128
2254	chrI	138394	138482	-	138417	2283.285664	583.878787	138414	138436	23	11.1653150989324
2256	chrI	138921	139061	-	139032	36.053925	7.0159	138960	139046	87	24.3659254397307
2257	chrI	139646	139837	-	139724	17.734632	3.118178	139678	139772	95	26.4764879738551
2258	chrI	140032	140073	-	140054	2.143746	0.584658	140032	140072	41	12.0354156142951
2259	chrI	140204	140244	-	140236	64.507302	30.207347	140213	140237	25	11.6299709869752
2260	chrI	140471	140534	-	140471	74.641377	32.54598	140471	140524	54	19.9047188083025
2261	chrI	140655	140720	-	140687	112.644168	47.941983	140656	140690	35	13.7941554490568
2262	chrI	141182	141392	-	141230	1395.579431	169.161144	141214	141364	151	37.8461336324646
2263	chrI	141488	141719	-	141493	44612.938642	24307.365019	141489	141497	9	4.48035583670315
2265	chrI	141901	141995	-	141995	5.651696	1.364203	141914	141995	82	18.274678597459
2266	chrI	142031	142135	-	142100	5.45681	1.753975	142067	142108	42	13.7605433523645
2268	chrI	143302	143363	-	143323	4.872151	1.169317	143302	143346	45	17.1665131781259
2269	chrI	143748	143783	-	143770	4.677266	3.50795	143751	143770	20	4.13507124997695
2270	chrI	148030	148167	-	148052	5.651695	1.364203	148051	148141	91	22.3061233185429
2273	chrI	148618	148713	-	148694	6.431241	1.559089	148627	148695	69	17.1924028360161
2274	chrI	148829	149057	-	148906	9.939187	1.753975	148850	148997	148	28.9038257368935
2275	chrI	149094	149485	-	149374	36.24881	6.236356	149192	149447	256	38.5294775015246
2277	chrI	149747	149825	-	149747	9.549418	1.753975	149747	149797	51	19.1808472110117
2278	chrI	149856	149915	-	149914	5.846582	2.533519	149907	149915	9	4.37410829968089
2279	chrI	150184	150318	-	150184	21.242581	11.888053	150184	150302	119	17.9336472937846
2280	chrI	150422	150599	-	150546	25.335192	5.651697	150492	150550	59	18.5006367153322
2281	chrI	150654	150715	-	150672	10.91362	2.533519	150672	150715	44	19.0183234463231
2282	chrI	150973	151100	-	150983	16.565318	3.313064	150983	151100	118	25.8948285644493
2283	chrI	151158	151241	-	151203	656.376418	242.243435	151179	151204	26	11.4239858920363
2285	chrI	151987	152095	-	152051	11.303392	2.143747	151999	152068	70	20.3013774799015
2286	chrI	154303	154637	-	154379	139.733328	24.55565	154346	154538	193	39.105579459133
2287	chrI	154731	154811	-	154740	2159.727874	972.481691	154740	154754	15	7.9508337748151
2288	chrI	157066	157142	-	157066	1.559088	0.389772	157066	157142	77	17.233662986911
2289	chrI	157187	157528	-	157236	18.319288	2.143747	157226	157426	201	33.8013452903567
2291	chrI	157909	158018	-	157911	24.360764	6.626128	157909	158000	92	22.2179992836024
2292	chrI	158154	158392	-	158162	55.737423	7.795444	158162	158390	229	36.6035735708709
2294	chrI	158479	158561	-	158503	16.95509	10.134078	158502	158545	44	7.67503878992346
2295	chrI	158637	158712	-	158663	167.796939	31.766436	158661	158698	38	17.3011036752273
2297	chrI	161341	161395	-	161354	8.964758	1.559089	161343	161395	53	22.6715962117151
2298	chrI	163564	163576	-	163575	1.169316	0.389772	163564	163576	13	7.09853809547983
2299	chrI	164039	164108	-	164094	20.268153	4.287494	164041	164101	61	20.2348548780376
2300	chrI	167047	167101	-	167063	7.99033	4.872153	167053	167085	33	6.97265993209848
2301	chrI	167286	167655	-	167378	70.938531	14.421572	167315	167589	275	33.5181853854022
2303	chrI	167708	167823	-	167754	27.089167	16.175547	167753	167795	43	9.94589026013073
2304	chrI	167888	168052	-	167936	45.79823	11.888053	167935	167992	58	20.4216035018392
2305	chrI	168132	168554	-	168157	106.992461	38.197678	168156	168529	374	35.51025395987
2308	chrI	168607	168707	-	168619	111.864622	33.325525	168616	168637	22	10.7217716470803
2310	chrI	168753	169062	-	169021	1355.238003	539.249868	168950	169027	78	17.4755312845206
2311	chrI	169119	169174	-	169165	4.092606	0.779544	169122	169167	46	15.8185224970577
2312	chrI	170679	170795	-	170738	10.91362	4.287494	170713	170760	48	15.0755882173321
2313	chrI	171025	171062	-	171054	1.169316	0.779544	171025	171062	38	6.56845914416304
2314	chrI	171362	171408	-	171380	2.143746	0.779544	171362	171382	21	8.1101477037027
2315	chrI	171638	171772	-	171744	52.034587	8.964761	171693	171758	66	22.2771200021038
2316	chrI	171893	171942	-	171934	6.431239	2.143747	171906	171940	35	14.1158123498942
2317	chrI	173604	173637	-	173604	1.169316	0.389772	173604	173637	34	11.455079721361
2318	chrI	173721	173760	-	173721	1.364202	0.389772	173721	173760	40	13.4199901477652
2319	chrI	174061	174082	-	174071	1.169316	0.389772	174061	174082	22	8.5545090962828
2321	chrI	174153	174185	-	174185	1.559089	1.169317	174153	174185	33	5.35350303912927
2322	chrI	174553	174598	-	174555	7.600558	2.923292	174554	174574	21	8.90028324123185
2323	chrI	174639	174689	-	174689	2.143747	1.364203	174645	174689	45	7.45123214553059
2325	chrI	175120	175197	-	175135	38.977219	5.651697	175133	175187	55	20.339080126655
2326	chrI	176928	176995	-	176958	2.533518	0.584658	176933	176993	61	16.8750290382962
2327	chrI	177174	177241	-	177230	2.92329	0.584658	177181	177230	50	15.3473072405061
2329	chrI	179414	179459	-	179459	1.364202	0.584658	179414	179459	46	10.1764503268561
2330	chrI	179587	179785	-	179739	37.223243	6.041469	179617	179740	124	27.665653504171
2331	chrI	179821	180224	-	180051	59.050485	8.185217	179919	180108	190	30.7108675825257
2332	chrI	180255	180318	-	180270	2.533518	0.779544	180268	180299	32	10.0244308204592
2333	chrI	180587	180669	-	180658	5.846582	1.364203	180610	180658	49	15.6458174169724
2334	chrI	180756	180857	-	180824	8.574987	2.338633	180785	180829	45	15.5420431480218
2335	chrI	180906	181013	-	180946	36.833471	8.964761	180934	181008	75	23.7047985319026
2336	chrI	181613	181715	-	181700	5.651695	0.974431	181618	181711	94	22.803934610976
2337	chrI	181884	181918	-	181899	3.118177	1.753975	181890	181907	18	5.96262113051451
2338	chrI	182126	182506	-	182385	37.807899	6.041469	182190	182454	265	37.682953728661
2340	chrI	183545	183570	-	183545	2.143747	1.753975	183545	183562	18	1.95567577301388
2342	chrI	184153	184198	-	184153	1.559088	0.389772	184153	184198	46	15.1897953791568
2345	chrI	187160	187303	-	187257	9.159644	1.559089	187186	187275	90	24.1030471233592
2346	chrI	187870	187927	-	187901	2.143746	0.584658	187876	187924	49	10.6177594417778
2348	chrI	188951	189104	-	189003	31.181775	7.210786	188987	189077	91	21.0926162064789
2349	chrI	189998	190069	-	190041	46.188007	9.159647	190027	190066	40	16.7659949394057
2350	chrI	191148	191161	-	191152	1.948861	1.169317	191148	191152	5	2.13221645523916
2351	chrI	191266	191404	-	191361	8.3801	1.364203	191301	191401	101	24.4875932456896
2352	chrI	191451	191469	-	191469	1.364203	0.974431	191451	191469	19	3.66647243454984
2353	chrI	191858	191920	-	191892	15.785774	3.313064	191858	191919	62	19.4891690419392
2354	chrI	198021	198050	-	198050	3.313063	1.559089	198028	198050	23	9.39914381890212
2355	chrI	198181	198392	-	198234	27.089165	4.872153	198209	198353	145	27.6643818181443
2356	chrI	198687	198749	-	198738	18.709063	3.897722	198713	198738	26	14.9346478514957
2357	chrI	198936	199038	-	199014	17.734635	7.210786	198992	199014	23	6.40763598324483
2358	chrI	200359	200461	-	200419	25.91985	8.380103	200400	200428	29	13.78683783326
2360	chrI	202513	202526	-	202526	1.364203	1.169317	202513	202526	14	2.25270723515792
2361	chrI	204812	204846	-	204827	1.364202	0.389772	204812	204846	35	11.4686990574212
2363	chrI	205889	205991	-	205946	3.507948	0.779544	205895	205985	91	20.8432917781125
2364	chrI	206080	206128	-	206125	1.753974	0.779544	206080	206128	49	12.807355915936
2366	chrI	206374	206399	-	206393	3.118177	1.169317	206390	206398	9	7.02779194921062
2369	chrI	206888	207468	-	207101	94.129978	10.718736	207000	207352	353	43.2304725882115
2371	chrI	207555	207741	-	207686	23.970988	4.872153	207620	207689	70	20.3364553505605
2372	chrI	208065	208102	-	208069	7.405671	2.338633	208069	208098	30	11.4864038405827
2373	chrI	208599	208718	-	208653	17.929521	4.677267	208620	208672	53	17.6684953829435
2374	chrI	208773	208868	-	208821	4.482379	0.974431	208774	208863	90	21.5601189857849
2375	chrI	208927	209010	-	208927	6.821011	1.948861	208927	209008	82	20.9882748344029
2376	chrI	209204	209237	-	209231	1.559088	0.389772	209204	209237	34	12.7186571031258
2377	chrI	210757	210821	-	210802	4.287494	0.974431	210798	210820	23	10.9473917542002
2379	chrI	223018	223069	-	223040	3.50795	1.364203	223022	223062	41	10.2928184403799
2380	chrI	227249	227300	-	227270	6.821013	2.143747	227258	227276	19	9.62496625170092
2381	chrII	443	469	-	466	1.559088	0.584658	443	469	27	10.2498212361707
2382	chrII	1099	1206	-	1144	15.785772	3.50795	1116	1166	51	18.4164249437615
2383	chrII	10103	10245	-	10209	12.472706	0.974431	10141	10243	103	29.6376923897339
2385	chrII	10525	10613	-	10551	897.450535	486.630618	10545	10558	14	6.46763169682009
2386	chrII	11306	11360	-	11317	10.52385	3.50795	11311	11358	48	12.5832628149243
2387	chrII	11944	11995	-	11944	1.559088	0.389772	11944	11995	52	14.2510992953527
2388	chrII	12271	12289	-	12271	1.169316	0.389772	12271	12289	19	8.14878165240428
2389	chrII	12415	12473	-	12443	1.364202	0.389772	12415	12473	59	13.1531566054129
2390	chrII	12597	12645	-	12605	2.923291	0.974431	12597	12645	49	15.3445201006501
2391	chrII	12717	12767	-	12743	2.533519	0.974431	12721	12743	23	10.0522189812103
2392	chrII	12806	13045	-	12900	57.686285	9.354533	12847	12982	136	29.4422893506973
2393	chrII	13075	13121	-	13121	3.897722	1.364203	13075	13121	47	12.3651837717955
2395	chrII	13864	13992	-	13931	11.303391	3.50795	13906	13968	63	20.0973590959444
2396	chrII	14409	14684	-	14411	19.293718	2.338633	14411	14664	254	39.0696469037968
2398	chrII	14733	14934	-	14900	9.159644	1.169317	14768	14900	133	29.1276897110375
2399	chrII	15257	15287	-	15258	3.50795	1.753975	15258	15278	21	5.47966269586591
2400	chrII	15459	15646	-	15555	17.539744	4.092608	15491	15624	134	27.0751695866114
2401	chrII	15809	15820	-	15811	2.533519	0.974431	15809	15814	6	4.7175849222056
2402	chrII	15856	15946	-	15944	10.913619	3.897722	15875	15945	71	16.7507682386738
2403	chrII	16184	16205	-	16185	3.702836	1.559089	16185	16204	20	7.62110711464472
2404	chrII	16381	16400	-	16400	1.948861	0.974431	16389	16400	12	5.94294385531712
2405	chrII	16700	16756	-	16730	3.118177	1.753975	16706	16748	43	6.50130121917624
2406	chrII	16922	16952	-	16924	2.143747	1.169317	16924	16939	16	5.78646470548056
2407	chrII	17308	17786	-	17358	65.286834	5.456811	17314	17757	444	47.636768335219
2411	chrII	17938	17989	-	17965	611.162842	269.917263	17956	17965	10	4.71065883241605
2412	chrII	18621	18774	-	18761	5.456809	2.143747	18669	18762	94	18.8883975574154
2414	chrII	19233	19313	-	19233	1.169316	0.194886	19233	19313	81	16.3882745176537
2415	chrII	19651	19655	-	19651	1.169316	0.584658	19651	19655	5	4.16201257477105
2417	chrII	19819	19871	-	19848	4.287494	3.118178	19835	19848	14	2.33912156900273
2418	chrII	20237	20326	-	20305	11.693165	6.041469	20278	20305	28	7.79004681846815
2419	chrII	20738	20756	-	20756	2.143747	1.169317	20738	20756	19	7.1612213257876
2420	chrII	20943	21005	-	20943	3.118177	1.753975	20943	21005	63	11.7568124319512
2421	chrII	21215	21323	-	21313	79.903304	23.970992	21231	21318	88	22.0899143583122
2422	chrII	22058	22086	-	22075	1.753974	0.389772	22058	22086	29	13.2403327484854
2424	chrII	22310	22385	-	22376	3.507949	1.169317	22312	22377	66	15.7665494688266
2425	chrII	22608	22609	-	22609	1.559089	1.169317	22608	22609	2	0.811277870310217
2426	chrII	22641	22738	-	22711	8.964758	2.338633	22675	22735	61	18.5526074009525
2427	chrII	22830	22903	-	22835	2.728404	0.779544	22835	22898	64	15.5097750043269
2428	chrII	22939	23227	-	23191	30.207341	2.728406	23026	23191	166	35.1948263966908
2429	chrII	23349	23419	-	23395	5.261924	1.364203	23374	23397	24	11.8679740532139
2431	chrII	23454	23680	-	23564	23.581213	5.651697	23490	23632	143	27.7027012300291
2432	chrII	23754	23876	-	23781	379.833028	88.67318	23774	23802	29	14.3916354475539
2433	chrII	25287	25416	-	25289	5.45681	1.948861	25289	25394	106	15.7354605937369
2435	chrII	25685	25708	-	25706	1.364202	0.389772	25685	25708	24	10.2516384720084
2436	chrII	25955	26104	-	26104	3.702834	0.779544	25955	26104	150	26.1419281057921
2437	chrII	26231	26261	-	26237	3.702836	1.169317	26235	26254	20	9.24573492257157
2438	chrII	26526	26551	-	26550	1.364202	0.584658	26526	26551	26	6.81007055842649
2439	chrII	26725	26734	-	26726	3.118178	1.753975	26725	26727	3	1.9510246715388
2441	chrII	26788	26989	-	26967	4.872151	0.974431	26821	26970	150	25.4296521485576
2442	chrII	27216	27256	-	27255	4.677266	2.338633	27233	27255	23	7.19458260361294
2443	chrII	27496	27549	-	27549	3.118176	0.584658	27496	27549	54	19.151227029068
2444	chrII	27829	27890	-	27853	3.897721	2.338633	27839	27865	27	5.6406178520208
2445	chrII	27946	28023	-	28000	4.482379	0.974431	27949	28023	75	19.3150462410952
2446	chrII	28062	28713	-	28273	423.877276	66.65105	28224	28606	383	42.0504176124663
2448	chrII	29299	29370	-	29348	5.846581	2.533519	29321	29360	40	12.1841912048053
2449	chrII	29487	29670	-	29558	11.693163	2.533519	29496	29593	98	23.9923131124922
2450	chrII	36226	36293	-	36234	69.769224	18.709067	36226	36267	42	15.5018590695358
2452	chrII	40542	40558	-	40555	1.559088	0.584658	40542	40558	17	8.81109456601108
2454	chrII	44077	44222	-	44116	5.261922	0.779544	44077	44203	127	25.8823504585628
2455	chrII	44294	44866	-	44465	205.215051	10.913622	44441	44808	368	51.2429470134636
2456	chrII	44942	45111	-	44968	2244.308444	720.688837	44965	45002	38	15.2083224154962
2457	chrII	45433	45481	-	45481	2.533519	1.169317	45438	45481	44	9.78592696402116
2459	chrII	46706	47039	-	46982	60.2198	14.0318	46784	47010	227	36.9743930677499
2460	chrII	47181	47228	-	47193	1056.087832	572.575393	47185	47198	14	7.32751767759073
2461	chrII	47563	47686	-	47667	26.699395	6.236356	47567	47685	119	22.9166738279885
2462	chrII	47722	47780	-	47779	27.089169	14.421572	47731	47779	49	11.0855956838175
2464	chrII	47810	48374	-	48135	132.912307	15.980661	47938	48277	340	43.6298336515736
2467	chrII	48411	48561	-	48561	166.042959	130.573694	48529	48561	33	5.06808224602834
2468	chrII	48638	48721	-	48650	788.5092	493.256746	48650	48665	16	4.69222598540226
2469	chrII	48914	49072	-	49038	7.210784	1.948861	48938	49038	101	20.0820078032889
2470	chrII	49396	49467	-	49396	5.651696	1.364203	49396	49451	56	16.6931461394077
2471	chrII	49608	49692	-	49666	2.143746	0.584658	49615	49692	78	13.6452976834257
2472	chrII	49789	49930	-	49858	7.015898	2.143747	49791	49911	121	19.7287512993657
2473	chrII	51167	51204	-	51204	1.364202	0.584658	51167	51204	38	9.66862942506453
2474	chrII	51445	51628	-	51549	27.284053	7.990331	51467	51604	138	24.2825397618954
2475	chrII	52013	52224	-	52070	6.041467	1.169317	52014	52224	211	29.0678918287575
2478	chrII	52754	52797	-	52795	2.143747	1.169317	52781	52797	17	6.4212004311064
2479	chrII	53044	53095	-	53045	1.94886	0.389772	53045	53087	43	14.9222280754308
2481	chrII	53859	53908	-	53871	1.94886	0.779544	53862	53908	47	11.4358646829128
2483	chrII	55422	55485	-	55454	1.753974	0.779544	55422	55485	64	13.6862166753205
2484	chrII	55833	55916	-	55833	1.753974	0.389772	55833	55916	84	17.4221368499422
2486	chrII	57144	57146	-	57145	2.533519	1.364203	57144	57146	3	2.30971147372192
2487	chrII	57427	57466	-	57463	3.702835	0.974431	57427	57465	39	12.5364218446485
2488	chrII	57993	58001	-	57993	2.533519	1.364203	57993	57995	3	2.02981696006706
2489	chrII	58105	58136	-	58112	1.753974	0.779544	58105	58136	32	6.96073611832267
2490	chrII	58293	58333	-	58319	1.559088	0.389772	58293	58333	41	14.7332680126997
2491	chrII	58604	58631	-	58627	1.364202	0.584658	58604	58631	28	8.85693126230613
2492	chrII	58760	58818	-	58760	2.143746	0.584658	58760	58818	59	16.7381839103172
2493	chrII	58995	59032	-	59019	1.559088	0.584658	58995	59032	38	12.6246194220892
2494	chrII	59170	59449	-	59364	110.500418	13.836914	59329	59429	101	27.8616145748092
2495	chrII	59529	59749	-	59548	250.038874	46.57778	59548	59593	46	18.7945664825436
2496	chrII	60052	60211	-	60070	20.073264	3.50795	60070	60181	112	28.6469990930601
2498	chrII	60427	60446	-	60443	2.923291	1.948861	60443	60446	4	2.29766922226443
2499	chrII	60743	60897	-	60777	2976.690447	975.015211	60759	60822	64	17.2668324970809
2501	chrII	61563	61635	-	61579	11.498278	4.092608	61563	61609	47	14.3151005005714
2502	chrII	61907	62223	-	62143	23.581213	4.092608	61965	62194	230	35.6307611467884
2503	chrII	62260	62479	-	62281	18.31929	2.728406	62260	62478	219	34.6558869806514
2504	chrII	62549	62730	-	62717	228.601399	49.695958	62581	62717	137	29.2349255053083
2506	chrII	67498	67607	-	67567	3.313062	0.779544	67501	67581	81	20.5425336852488
2507	chrII	67853	67853	-	67853	1.169317	1.169317	67853	67853	1	0
2508	chrII	68361	68504	-	68378	6.236354	1.364203	68365	68504	140	23.321464595642
2509	chrII	68550	68594	-	68594	1.559089	0.974431	68550	68594	45	8.50575122353606
2510	chrII	68698	68901	-	68811	28.648256	8.769875	68757	68830	74	18.1677919538258
2512	chrII	69101	69129	-	69128	8.96476	3.313064	69101	69128	28	9.02129144169565
2513	chrII	69402	69445	-	69440	10.913622	6.431242	69403	69441	39	9.11393747085583
2514	chrII	69481	69594	-	69566	63.143097	16.175547	69522	69571	50	16.738813905577
2516	chrII	70180	70245	-	70239	5.067038	2.923292	70223	70240	18	6.42504882877375
2517	chrII	70455	70479	-	70455	1.364202	0.389772	70455	70479	25	9.05650436902769
2518	chrII	70563	70580	-	70563	2.728406	1.364203	70563	70578	16	5.18295069711666
2519	chrII	71130	71202	-	71159	105.043611	29.622689	71149	71173	25	13.48456571111
2520	chrII	71394	71437	-	71397	1.169316	0.389772	71394	71437	44	12.2926154698831
2521	chrII	73390	73410	-	73408	4.48238	3.50795	73407	73408	2	0.297472130377848
2522	chrII	73607	73609	-	73607	1.169316	0.584658	73607	73609	3	2.31269473149357
2523	chrII	73667	73744	-	73733	6.041469	2.338633	73714	73735	22	8.58825921298117
2524	chrII	73838	73920	-	73857	2.533518	0.584658	73854	73917	64	15.5694397094636
2525	chrII	73983	74100	-	74019	3.507948	0.779544	73983	74093	111	21.0754710003189
2527	chrII	74291	74480	-	74308	10.328961	2.143747	74308	74469	162	27.3887918600845
2528	chrII	74511	74597	-	74539	7.405669	1.559089	74519	74579	61	18.6244092106225
2529	chrII	74711	74799	-	74711	127.6504	77.759558	74711	74764	54	12.6521873228088
2531	chrII	80251	80252	-	80251	3.118178	1.753975	80251	80252	2	0.988699422823025
2533	chrII	80325	80686	-	80683	206.774148	25.724967	80383	80685	303	45.0691976311052
2534	chrII	80729	80827	-	80775	2065.597881	479.419832	80754	80778	25	12.7069464380716
2536	chrII	81219	81925	-	81600	487.215239	39.366994	81434	81671	238	41.9897621214481
2537	chrII	81955	82206	-	82031	65.676611	19.878383	81960	82103	144	26.892049360065
2538	chrII	82254	82625	-	82316	71.523191	13.252256	82286	82561	276	39.0074873469656
2540	chrII	82778	82966	-	82829	163.119664	51.839705	82780	82869	90	21.9360464717969
2541	chrII	83145	84189	-	83159	349.625639	38.197678	83159	84145	987	67.9526762815016
2543	chrII	84269	84362	-	84290	4163.74175	2271.202732	84274	84297	24	8.96651890021376
2544	chrII	84677	84729	-	84716	1.169316	0.584658	84677	84729	53	10.2671900183614
2545	chrII	84842	85174	-	84901	19.098834	1.364203	84860	85119	260	41.0518279655916
2547	chrII	85440	85448	-	85440	1.169316	0.779544	85440	85448	9	3.96757059023708
2548	chrII	85636	85647	-	85636	1.94886	0.779544	85636	85647	12	6.61941581050174
2549	chrII	85725	85852	-	85800	5.067037	1.364203	85765	85836	72	18.9868550151396
2550	chrII	86205	86264	-	86240	2.338633	1.364203	86212	86247	36	7.01444679692444
2551	chrII	86456	86488	-	86477	34.884613	12.667597	86468	86477	10	5.88691411908432
2552	chrII	86580	86706	-	86669	6.236353	2.143747	86587	86679	93	18.9642619653539
2554	chrII	86991	87123	-	87030	8.380101	3.118178	87030	87123	94	17.7543790499607
2555	chrII	87483	87707	-	87531	18.31929	1.948861	87501	87696	196	35.7710838804245
2556	chrII	87738	88069	-	87800	177.931011	51.449933	87760	87903	144	26.0785643358891
2558	chrII	88196	88316	-	88293	7.210783	1.559089	88225	88305	81	21.1291690545431
2559	chrII	89001	89361	-	89008	1678.554058	797.084192	89008	89070	63	15.8579889212017
2560	chrII	89450	89561	-	89464	15985.533212	7107.886222	89450	89464	15	6.89035632603762
2561	chrII	89665	89711	-	89671	4.677266	1.364203	89671	89711	41	13.6922243646076
2562	chrII	90485	90554	-	90509	1.753974	0.584658	90485	90554	70	14.8290766709536
2563	chrII	92070	92232	-	92219	22.801672	7.405672	92121	92222	102	22.3649892695291
2564	chrII	93899	94067	-	94046	16.955088	3.702836	93928	94047	120	26.5248983825643
2565	chrII	94346	94423	-	94346	3.313063	0.974431	94346	94422	77	18.1699025887279
2566	chrII	94586	94768	-	94660	10.523847	2.143747	94619	94732	114	23.6645952671562
2568	chrII	94877	94909	-	94879	2.923291	1.948861	94879	94901	23	4.48404420329583
2570	chrII	94944	95413	-	95177	23.58121	1.948861	94990	95321	332	44.2045396001429
2571	chrII	95478	95661	-	95507	47.357318	14.0318	95500	95593	94	18.9869099812347
2572	chrII	95728	95890	-	95890	26.89428	4.482381	95783	95890	108	27.3359394800456
2573	chrII	95953	96051	-	95953	77.56467	71.13343	95953	95953	1	0
2575	chrII	96088	96220	-	96163	699.836016	93.935105	96112	96174	63	22.7756515978081
2577	chrII	97147	97187	-	97170	2.338633	1.559089	97154	97171	18	3.84436972859897
2580	chrII	98616	98664	-	98616	3.118177	2.143747	98616	98663	48	6.90659066286941
2581	chrII	99313	99344	-	99322	1.169316	0.779544	99313	99344	32	6.25814583693911
2582	chrII	99393	99497	-	99445	5.45681	3.118178	99411	99477	67	10.4347351918596
2583	chrII	99533	99563	-	99561	1.169316	0.389772	99533	99563	31	11.1550129134322
2584	chrII	99712	99713	-	99713	1.169316	0.779544	99712	99713	2	0.91829583405449
2585	chrII	99820	99834	-	99824	2.923291	0.974431	99820	99834	15	8.3969049445973
2586	chrII	100099	100191	-	100156	154.349796	33.715297	100140	100182	43	16.4060534099643
2588	chrII	100628	100946	-	100922	179.879869	62.558441	100766	100924	159	29.4269276016479
2589	chrII	101168	101267	-	101188	2055.65869	1416.822023	101168	101214	47	8.02538941326996
2590	chrII	101633	101698	-	101654	2.728405	1.169317	101651	101676	26	10.7756673245182
2591	chrII	105658	105693	-	105670	5.067038	3.118178	105670	105681	12	4.25428936332056
2594	chrII	105725	106635	-	106296	168.18669	14.616458	105771	106333	563	54.8962668343446
2595	chrII	106666	106696	-	106680	7.210785	2.533519	106679	106684	6	4.9883841358589
2596	chrII	106750	107050	-	106851	25.140302	9.354533	106792	106988	197	23.6093515759885
2597	chrII	107129	107340	-	107330	43.069825	8.964761	107178	107330	153	31.4613227517921
2598	chrII	107415	107557	-	107453	757.327422	453.889751	107445	107510	66	9.5522873881833
2600	chrII	107678	107714	-	107714	1.169316	0.389772	107678	107714	37	11.7297571441968
2601	chrII	110292	110465	-	110308	34.29995	3.118178	110307	110417	111	32.210976812051
2602	chrII	110518	110762	-	110571	1298.331262	445.119876	110551	110571	21	9.93202916201588
2604	chrII	111130	111228	-	111177	26.699396	4.092608	111148	111219	72	21.1938591147925
2606	chrII	113120	113497	-	113439	803.905197	168.186713	113273	113452	180	24.8031680996908
2607	chrII	115776	115787	-	115786	3.897722	2.533519	115786	115787	2	0.89974386968486
2608	chrII	115981	116184	-	116038	26.699392	7.405672	116037	116133	97	22.9384906921669
2609	chrII	116222	116379	-	116271	11.108506	2.728406	116223	116331	109	24.2732495129949
2610	chrII	116412	116695	-	116448	17.344859	4.287494	116445	116626	182	30.1314580008815
2611	chrII	116754	116920	-	116803	297.591086	83.411255	116799	116886	88	20.985102323464
2612	chrII	117098	117268	-	117198	38.587443	7.0159	117142	117242	101	27.574320837503
2615	chrII	119492	119933	-	119752	85.749878	6.626128	119593	119817	225	41.0631469014139
2616	chrII	119966	120187	-	120122	12.472707	1.753975	119990	120143	154	30.1192919900207
2617	chrII	120328	120389	-	120328	1.94886	0.389772	120328	120389	62	16.2068942197167
2619	chrII	120428	120546	-	120540	3.313062	0.779544	120441	120542	102	21.6201522571341
2620	chrII	120833	120866	-	120833	3.118178	1.559089	120833	120866	34	8.3912473281052
2621	chrII	121071	121106	-	121072	2.728404	0.779544	121071	121106	36	12.2981322559925
2622	chrII	121283	121287	-	121283	1.559089	1.364203	121283	121287	5	1.26211702942785
2625	chrII	121529	121660	-	121660	8.185215	1.559089	121538	121660	123	25.0187490809659
2626	chrII	121749	121890	-	121761	25.335192	11.888053	121761	121792	32	9.79499845524028
2627	chrII	121939	121941	-	121941	4.872152	3.702836	121939	121941	3	1.60942009709656
2628	chrII	122042	122182	-	122042	476.106765	71.912975	122042	122141	100	27.0364624978898
2631	chrII	122659	122947	-	122677	24.75053	3.313064	122677	122905	229	37.1966344514272
2635	chrII	123089	123808	-	123393	272.450747	40.341425	123201	123586	386	47.4218425531334
2637	chrII	123911	124334	-	124237	112.449272	26.504511	124021	124286	266	33.3652442573845
2638	chrII	124375	124717	-	124380	62.948201	15.396003	124380	124699	320	39.0036581373968
2640	chrII	124779	124855	-	124822	776.231376	215.93381	124805	124844	40	15.9873756328594
2642	chrII	126418	126531	-	126498	4.872151	1.364203	126457	126506	50	15.877350015593
2643	chrII	126593	126632	-	126609	2.143747	1.364203	126593	126610	18	4.82368300727677
2644	chrII	126867	126901	-	126901	2.533519	0.974431	126867	126901	35	12.8216569634047
2645	chrII	127248	127654	-	127561	175.982151	22.411903	127500	127589	90	27.4466590553286
2646	chrII	128253	128615	-	128269	29.427793	2.143747	128272	128511	240	42.1072906192374
2647	chrII	128759	128903	-	128767	44.239143	12.472711	128767	128872	106	24.6588338676782
2649	chrII	129303	130292	-	130263	130.183894	4.482381	129370	130223	854	67.8082988886467
2650	chrII	130528	130562	-	130534	1.169316	0.584658	130528	130562	35	9.19414363566679
2652	chrII	130592	131161	-	131083	82.631695	8.185217	130747	131101	355	45.6047232585296
